Iteration,test_preds,estimated_params
39,"[np.float32(0.4880354), np.float32(-3.795166), np.float32(-0.7548756), np.float32(-0.163261), np.float32(-1.7457553), np.float32(1.2746052), np.float32(0.7245078), np.float32(0.3115398), np.float32(-0.09417777), np.float32(-0.1722197), np.float32(0.20462176), np.float32(-0.28823966), np.float32(0.041485645), np.float32(0.043765962), np.float32(-0.102661565), np.float32(-0.034805834), np.float32(-0.03176862), np.float32(0.044726446), np.float32(-0.0038861036), np.float32(0.09273863), np.float32(-0.14034337)]","[np.float32(1.3178117), np.float32(1.0393709), np.float32(2.7133925), np.float32(2.7781422), np.float32(1.210965), np.float32(1.3384142), np.float32(1.1575128), np.float32(1.3699981), np.float32(1.1332543), np.float32(1.2548114)]"
40,"[np.float32(0.49800447), np.float32(-3.8873782), np.float32(-0.49698213), np.float32(-0.16163886), np.float32(-1.6729307), np.float32(1.6513004), np.float32(0.7602858), np.float32(0.29880825), np.float32(-0.030703053), np.float32(-0.20484294), np.float32(0.17996423), np.float32(-0.27234983), np.float32(0.027446926), np.float32(0.0648635), np.float32(-0.11398269), np.float32(-0.045422006), np.float32(-0.03680575), np.float32(0.06294212), np.float32(-0.012668982), np.float32(0.088687934), np.float32(-0.16233075)]","[np.float32(1.301158), np.float32(1.2268058), np.float32(2.748069), np.float32(3.042829), np.float32(1.1418359), np.float32(1.2435699), np.float32(1.1084169), np.float32(1.2984866), np.float32(1.205862), np.float32(1.2191412)]"
41,"[np.float32(0.26537067), np.float32(-2.8922484), np.float32(-1.8423961), np.float32(-2.0964766), np.float32(-0.030228034), np.float32(-1.2168527), np.float32(0.7704382), np.float32(0.27124935), np.float32(-0.14862052), np.float32(-0.07378406), np.float32(0.17657946), np.float32(-0.119108155), np.float32(0.3043844), np.float32(-0.115115255), np.float32(-0.16886696), np.float32(0.0350599), np.float32(0.0596821), np.float32(-0.12259884), np.float32(-0.06590451), np.float32(0.09839545), np.float32(-0.045746595)]","[np.float32(1.2659335), np.float32(1.1640327), np.float32(1.1105567), np.float32(1.3750097), np.float32(2.2351277), np.float32(3.0490253), np.float32(1.2031809), np.float32(1.2327791), np.float32(1.1588743), np.float32(1.3525984)]"
42,"[np.float32(0.24909589), np.float32(-2.691455), np.float32(-2.4650748), np.float32(-2.031959), np.float32(0.02226919), np.float32(-1.2635648), np.float32(0.72024584), np.float32(0.29669338), np.float32(-0.16573067), np.float32(-0.05681216), np.float32(0.15339911), np.float32(-0.04969901), np.float32(0.32692817), np.float32(-0.11601356), np.float32(-0.17046846), np.float32(0.03440799), np.float32(0.05466351), np.float32(-0.13856503), np.float32(-0.088800654), np.float32(0.10960494), np.float32(-0.055728048)]","[np.float32(1.3038245), np.float32(1.2087126), np.float32(1.1314961), np.float32(1.3949072), np.float32(2.4366221), np.float32(3.545454), np.float32(1.2436286), np.float32(1.3049077), np.float32(1.0630528), np.float32(1.3085562)]"
43,"[np.float32(0.33314598), np.float32(-3.396981), np.float32(-2.2730045), np.float32(-2.262637), np.float32(0.002037689), np.float32(-1.1165538), np.float32(0.85038096), np.float32(0.3215513), np.float32(-0.21312992), np.float32(-0.11448084), np.float32(0.19620255), np.float32(-0.09094995), np.float32(0.25672573), np.float32(-0.10210705), np.float32(-0.16222733), np.float32(0.055086493), np.float32(0.060672432), np.float32(-0.15621236), np.float32(-0.025845736), np.float32(0.09438421), np.float32(-0.057463318)]","[np.float32(1.2779661), np.float32(1.1542295), np.float32(1.5214051), np.float32(0.8437288), np.float32(2.3457263), np.float32(2.839237), np.float32(1.0801977), np.float32(1.2054949), np.float32(1.0719302), np.float32(1.2264858)]"
44,"[np.float32(0.17753838), np.float32(-2.2520537), np.float32(-2.6340294), np.float32(-2.643872), np.float32(-0.034223765), np.float32(-1.6236253), np.float32(0.76875556), np.float32(0.17830542), np.float32(-0.17708454), np.float32(-0.032436177), np.float32(0.15649201), np.float32(0.036429852), np.float32(0.35374418), np.float32(-0.11065045), np.float32(-0.18491225), np.float32(0.033598855), np.float32(0.05182895), np.float32(-0.1441676), np.float32(-0.12962142), np.float32(0.096074596), np.float32(-0.085406445)]","[np.float32(1.1063188), np.float32(1.3318486), np.float32(1.1291697), np.float32(1.2562695), np.float32(3.4751601), np.float32(3.6027844), np.float32(1.1893055), np.float32(1.28443), np.float32(1.1481258), np.float32(1.294029)]"
45,"[np.float32(0.32219467), np.float32(-3.2484324), np.float32(-2.1941228), np.float32(-2.0622306), np.float32(-0.07898845), np.float32(-1.0606759), np.float32(0.7811816), np.float32(0.3394899), np.float32(-0.17829975), np.float32(-0.10894076), np.float32(0.14071111), np.float32(-0.112791315), np.float32(0.26347363), np.float32(-0.1212596), np.float32(-0.16417198), np.float32(0.022318542), np.float32(0.051030606), np.float32(-0.14624518), np.float32(-0.062194288), np.float32(0.09372142), np.float32(-0.054548457)]","[np.float32(1.215021), np.float32(1.2662932), np.float32(1.3703637), np.float32(1.1255445), np.float32(2.1930425), np.float32(2.9593635), np.float32(1.1098406), np.float32(1.282663), np.float32(1.053424), np.float32(1.2907224)]"
46,"[np.float32(0.18121162), np.float32(-2.4015856), np.float32(-2.7179933), np.float32(-2.8301735), np.float32(0.0007497221), np.float32(-1.5195467), np.float32(0.83981866), np.float32(0.2199671), np.float32(-0.23187181), np.float32(0.016788132), np.float32(0.20067117), np.float32(0.028066024), np.float32(0.3207997), np.float32(-0.09371048), np.float32(-0.18413866), np.float32(0.050988033), np.float32(0.064602315), np.float32(-0.16608456), np.float32(-0.076238796), np.float32(0.08991179), np.float32(-0.09147048)]","[np.float32(1.127526), np.float32(1.3038943), np.float32(1.1681787), np.float32(1.2230226), np.float32(3.9413035), np.float32(3.110774), np.float32(1.2256801), np.float32(1.1049012), np.float32(1.047953), np.float32(1.3674679)]"
47,"[np.float32(0.22430167), np.float32(-2.604545), np.float32(-2.670383), np.float32(-2.5711975), np.float32(0.12785734), np.float32(-1.4572848), np.float32(0.7933537), np.float32(0.24696246), np.float32(-0.17986937), np.float32(-0.023371473), np.float32(0.14888859), np.float32(0.011340678), np.float32(0.3419858), np.float32(-0.09648898), np.float32(-0.1798552), np.float32(0.054430895), np.float32(0.06779122), np.float32(-0.15563661), np.float32(-0.10244124), np.float32(0.10725354), np.float32(-0.07525906)]","[np.float32(1.172923), np.float32(1.3451142), np.float32(1.0955793), np.float32(1.2803391), np.float32(3.1652377), np.float32(3.53629), np.float32(1.2881273), np.float32(1.0803937), np.float32(1.0770414), np.float32(1.3004152)]"
48,"[np.float32(0.2990793), np.float32(-3.1704087), np.float32(-1.8399601), np.float32(-2.2495413), np.float32(0.030495197), np.float32(-1.1940194), np.float32(0.8073572), np.float32(0.1906842), np.float32(-0.26585656), np.float32(-0.12047494), np.float32(0.20122848), np.float32(-0.13747622), np.float32(0.15538748), np.float32(-0.110882536), np.float32(-0.21600384), np.float32(0.061202876), np.float32(0.052990988), np.float32(-0.10046728), np.float32(-0.00070369244), np.float32(0.05763918), np.float32(-0.07727632)]","[np.float32(1.0637255), np.float32(1.4259834), np.float32(1.1660796), np.float32(1.1861218), np.float32(3.0504265), np.float32(1.8947206), np.float32(1.2992024), np.float32(0.9762831), np.float32(1.182249), np.float32(1.2097996)]"
49,"[np.float32(0.26187083), np.float32(-2.823916), np.float32(-2.2424784), np.float32(-2.1207418), np.float32(0.04229738), np.float32(-1.3049161), np.float32(0.7542741), np.float32(0.28521353), np.float32(-0.19112585), np.float32(-0.06359957), np.float32(0.16964734), np.float32(-0.07684398), np.float32(0.28959203), np.float32(-0.11084896), np.float32(-0.18365061), np.float32(0.04329896), np.float32(0.06003213), np.float32(-0.13950181), np.float32(-0.06168151), np.float32(0.09106271), np.float32(-0.06954998)]","[np.float32(1.2359036), np.float32(1.2298174), np.float32(1.2443713), np.float32(1.1380273), np.float32(2.6427479), np.float32(2.910829), np.float32(1.278106), np.float32(1.1637381), np.float32(1.0871893), np.float32(1.3131258)]"
50,"[np.float32(0.20140514), np.float32(-2.4259605), np.float32(-2.62613), np.float32(-2.452106), np.float32(-0.056472376), np.float32(-1.322235), np.float32(0.7528816), np.float32(0.20112519), np.float32(-0.20959413), np.float32(-0.079233244), np.float32(0.15653811), np.float32(0.0079655945), np.float32(0.34217685), np.float32(-0.08933297), np.float32(-0.17410877), np.float32(0.061139107), np.float32(0.06424266), np.float32(-0.16107151), np.float32(-0.08292334), np.float32(0.10200396), np.float32(-0.08684711)]","[np.float32(1.1735971), np.float32(1.314273), np.float32(1.2396433), np.float32(1.2717376), np.float32(3.158402), np.float32(3.4080288), np.float32(1.3255522), np.float32(1.0748659), np.float32(1.1840744), np.float32(1.180747)]"
51,"[np.float32(0.1724904), np.float32(-2.1965775), np.float32(-2.1571648), np.float32(-2.2819748), np.float32(-0.32613623), np.float32(-1.5453627), np.float32(0.7282661), np.float32(0.1571196), np.float32(-0.2535107), np.float32(-0.04904148), np.float32(0.22825855), np.float32(-0.043556824), np.float32(0.24766669), np.float32(-0.108914346), np.float32(-0.2112625), np.float32(0.042781726), np.float32(0.056066185), np.float32(-0.1229723), np.float32(-0.045359746), np.float32(0.064011835), np.float32(-0.10210208)]","[np.float32(1.1582798), np.float32(1.0960567), np.float32(1.4785748), np.float32(0.9314323), np.float32(3.5627797), np.float32(2.4412973), np.float32(1.2641683), np.float32(1.3015544), np.float32(1.2035826), np.float32(1.3249459)]"
52,"[np.float32(0.24645944), np.float32(-2.766344), np.float32(-2.0378304), np.float32(-2.046947), np.float32(0.0032503903), np.float32(-1.1027428), np.float32(0.72980034), np.float32(0.2059912), np.float32(-0.2367094), np.float32(-0.13502535), np.float32(0.1870541), np.float32(-0.105427675), np.float32(0.23321436), np.float32(-0.0949955), np.float32(-0.19989638), np.float32(0.06220059), np.float32(0.06020412), np.float32(-0.124485984), np.float32(-0.020436957), np.float32(0.0696926), np.float32(-0.07984394)]","[np.float32(1.2094908), np.float32(1.3186767), np.float32(1.2174565), np.float32(1.2885594), np.float32(2.8794224), np.float32(2.2556314), np.float32(1.3538481), np.float32(1.0544163), np.float32(1.2336352), np.float32(1.1645025)]"
53,"[np.float32(0.2601623), np.float32(-2.8902285), np.float32(-2.3168654), np.float32(-2.6316605), np.float32(0.22716399), np.float32(-1.4238957), np.float32(0.8317525), np.float32(0.2230515), np.float32(-0.1826751), np.float32(-0.07967047), np.float32(0.15336215), np.float32(-0.021851644), np.float32(0.32468015), np.float32(-0.101805985), np.float32(-0.18791378), np.float32(0.054593667), np.float32(0.0574584), np.float32(-0.15784153), np.float32(-0.08845328), np.float32(0.09844051), np.float32(-0.061104417)]","[np.float32(1.2344235), np.float32(1.2868336), np.float32(1.12946), np.float32(1.1320399), np.float32(2.909893), np.float32(3.2527065), np.float32(1.1068397), np.float32(1.1835805), np.float32(1.1746802), np.float32(1.2248942)]"
54,"[np.float32(0.2143985), np.float32(-2.5246296), np.float32(-2.4957504), np.float32(-2.6634123), np.float32(-0.08000718), np.float32(-1.4398502), np.float32(0.8244778), np.float32(0.20426121), np.float32(-0.21388224), np.float32(-0.022031344), np.float32(0.18283126), np.float32(-0.0036768913), np.float32(0.33827412), np.float32(-0.11013156), np.float32(-0.17494282), np.float32(0.042357057), np.float32(0.05283019), np.float32(-0.14540152), np.float32(-0.09485376), np.float32(0.09820999), np.float32(-0.07930127)]","[np.float32(1.1710968), np.float32(1.2282662), np.float32(1.292549), np.float32(1.1279458), np.float32(3.332537), np.float32(3.2242372), np.float32(1.1366253), np.float32(1.2360208), np.float32(1.1082122), np.float32(1.3231767)]"
55,"[np.float32(0.24901524), np.float32(-2.8367193), np.float32(-2.1461809), np.float32(-2.4721134), np.float32(0.1914675), np.float32(-1.3588032), np.float32(0.81276006), np.float32(0.25627154), np.float32(-0.19504556), np.float32(-0.039606668), np.float32(0.1661673), np.float32(-0.06733826), np.float32(0.27668804), np.float32(-0.10676524), np.float32(-0.19792673), np.float32(0.0444353), np.float32(0.064162225), np.float32(-0.14187998), np.float32(-0.05824867), np.float32(0.08092664), np.float32(-0.06705122)]","[np.float32(1.189309), np.float32(1.3395656), np.float32(1.0888892), np.float32(1.2283045), np.float32(3.0144713), np.float32(2.6920755), np.float32(1.2275169), np.float32(1.0841031), np.float32(1.1031417), np.float32(1.3493085)]"
56,"[np.float32(0.3710223), np.float32(-3.574304), np.float32(-2.01517), np.float32(-1.9107697), np.float32(0.0037981272), np.float32(-1.2041781), np.float32(0.8043522), np.float32(0.3154001), np.float32(-0.2359601), np.float32(-0.12798671), np.float32(0.19896305), np.float32(-0.14260383), np.float32(0.17536613), np.float32(-0.122786105), np.float32(-0.18836814), np.float32(0.04932531), np.float32(0.052351385), np.float32(-0.11288649), np.float32(-0.004204318), np.float32(0.07189089), np.float32(-0.07388659)]","[np.float32(1.113096), np.float32(1.308566), np.float32(1.2402894), np.float32(1.0552038), np.float32(2.613792), np.float32(2.0172048), np.float32(1.2245601), np.float32(1.1385236), np.float32(1.0626094), np.float32(1.2206557)]"
57,"[np.float32(0.2206204), np.float32(-2.5423555), np.float32(-2.151308), np.float32(-2.5576248), np.float32(-0.22040999), np.float32(-1.5521564), np.float32(0.8083957), np.float32(0.18890183), np.float32(-0.1999726), np.float32(-0.044199772), np.float32(0.18399209), np.float32(-0.0337411), np.float32(0.31180692), np.float32(-0.1155971), np.float32(-0.17892703), np.float32(0.04184811), np.float32(0.06566246), np.float32(-0.13673456), np.float32(-0.0886333), np.float32(0.08834423), np.float32(-0.08582766)]","[np.float32(1.0538613), np.float32(1.2539608), np.float32(1.1687171), np.float32(1.2392603), np.float32(3.1675236), np.float32(3.0343895), np.float32(1.2077425), np.float32(1.1978042), np.float32(1.1849385), np.float32(1.3356228)]"
58,"[np.float32(0.16890714), np.float32(-2.3267493), np.float32(-2.0323634), np.float32(-2.6120558), np.float32(0.0273989), np.float32(-1.3732009), np.float32(0.78697026), np.float32(0.1664151), np.float32(-0.2090999), np.float32(-0.04037846), np.float32(0.17889833), np.float32(-0.05036351), np.float32(0.29144222), np.float32(-0.09599778), np.float32(-0.20471665), np.float32(0.047708176), np.float32(0.06863272), np.float32(-0.13541904), np.float32(-0.057916015), np.float32(0.07609433), np.float32(-0.08150457)]","[np.float32(1.168787), np.float32(1.3149234), np.float32(1.1397028), np.float32(1.2927847), np.float32(3.3487167), np.float32(2.7302418), np.float32(1.270722), np.float32(1.0722091), np.float32(1.2326014), np.float32(1.3404808)]"
59,"[np.float32(0.26121747), np.float32(-2.806454), np.float32(-1.6375945), np.float32(-1.8947889), np.float32(-0.2159133), np.float32(-1.2591583), np.float32(0.7186638), np.float32(0.242929), np.float32(-0.14718461), np.float32(-0.12128211), np.float32(0.16801248), np.float32(-0.13754605), np.float32(0.27417412), np.float32(-0.12693787), np.float32(-0.17630345), np.float32(0.021341741), np.float32(0.056542665), np.float32(-0.114009246), np.float32(-0.06636605), np.float32(0.08048698), np.float32(-0.057628885)]","[np.float32(1.1954038), np.float32(1.1650038), np.float32(1.2245432), np.float32(1.2672703), np.float32(2.1138272), np.float32(2.9378698), np.float32(1.2119074), np.float32(1.3235792), np.float32(1.243441), np.float32(1.3066541)]"
60,"[np.float32(0.23555824), np.float32(-2.6664844), np.float32(-2.1795576), np.float32(-2.5574944), np.float32(-0.17585665), np.float32(-1.4881157), np.float32(0.81269926), np.float32(0.19807187), np.float32(-0.18199752), np.float32(-0.06390175), np.float32(0.16870722), np.float32(-0.03217171), np.float32(0.31999522), np.float32(-0.10429978), np.float32(-0.17131945), np.float32(0.05440869), np.float32(0.07588075), np.float32(-0.1450794), np.float32(-0.088685706), np.float32(0.09823596), np.float32(-0.07935633)]","[np.float32(1.0362563), np.float32(1.3162053), np.float32(1.0908136), np.float32(1.3408139), np.float32(2.9806948), np.float32(3.2394302), np.float32(1.2474921), np.float32(1.1123478), np.float32(1.2079691), np.float32(1.2780987)]"
61,"[np.float32(0.4264986), np.float32(-2.9455388), np.float32(-0.5664263), np.float32(2.953817), np.float32(-0.29304406), np.float32(-1.3948262), np.float32(-0.06410873), np.float32(0.4481838), np.float32(-0.032724902), np.float32(-0.28831065), np.float32(0.332842), np.float32(-0.18603383), np.float32(0.050726593), np.float32(-0.22515875), np.float32(-0.17196117), np.float32(-0.0015563369), np.float32(0.05352512), np.float32(-0.003081873), np.float32(0.072892144), np.float32(7.625669e-05), np.float32(-0.052853428)]","[np.float32(1.0304657), np.float32(1.4226156), np.float32(1.0744375), np.float32(1.2934396), np.float32(1.2462528), np.float32(1.2061646), np.float32(2.9840822), np.float32(2.6725597), np.float32(1.2720128), np.float32(1.0485896)]"
62,"[np.float32(0.4414659), np.float32(-2.8038611), np.float32(-0.6885197), np.float32(3.5044062), np.float32(-0.42205355), np.float32(-1.3794401), np.float32(-0.17752323), np.float32(0.44761637), np.float32(-0.046289608), np.float32(-0.23215503), np.float32(0.30360508), np.float32(-0.23683861), np.float32(0.04428006), np.float32(-0.23054), np.float32(-0.18153837), np.float32(0.03324616), np.float32(0.027941465), np.float32(0.016708493), np.float32(0.097341835), np.float32(-0.02105201), np.float32(-0.04809779)]","[np.float32(0.9840013), np.float32(1.4973116), np.float32(1.0565623), np.float32(1.430372), np.float32(1.2106243), np.float32(1.1452038), np.float32(4.414433), np.float32(1.7819599), np.float32(1.1527052), np.float32(1.0948778)]"
63,"[np.float32(0.45843905), np.float32(-2.9704664), np.float32(-0.5597069), np.float32(3.239159), np.float32(-0.59645176), np.float32(-1.5015875), np.float32(-0.1318833), np.float32(0.45897275), np.float32(-0.037960604), np.float32(-0.25496957), np.float32(0.37522322), np.float32(-0.2097064), np.float32(0.029310197), np.float32(-0.21381864), np.float32(-0.17232513), np.float32(0.026706368), np.float32(0.07476559), np.float32(0.0055812746), np.float32(0.081479974), np.float32(-0.025647044), np.float32(-0.046816185)]","[np.float32(0.9156739), np.float32(1.3740642), np.float32(0.92841923), np.float32(1.5876571), np.float32(1.2847996), np.float32(1.1001664), np.float32(3.8479989), np.float32(2.0443385), np.float32(1.2305361), np.float32(1.0553087)]"
64,"[np.float32(0.38979617), np.float32(-2.711576), np.float32(-0.015526682), np.float32(3.0325046), np.float32(-0.24244517), np.float32(-1.1902891), np.float32(-0.04839325), np.float32(0.36821753), np.float32(-0.035084367), np.float32(-0.21722533), np.float32(0.30444914), np.float32(-0.28556848), np.float32(0.083598934), np.float32(-0.21730858), np.float32(-0.18186964), np.float32(0.024089754), np.float32(0.026581533), np.float32(0.027628377), np.float32(0.10222413), np.float32(-0.025353156), np.float32(-0.08113325)]","[np.float32(1.1604819), np.float32(1.357065), np.float32(1.1192396), np.float32(1.3210146), np.float32(1.1405904), np.float32(1.1760447), np.float32(3.4284723), np.float32(1.9855801), np.float32(1.291237), np.float32(1.2040012)]"
65,"[np.float32(0.3556363), np.float32(-2.4898658), np.float32(-0.2949135), np.float32(2.8132598), np.float32(-0.34760094), np.float32(-1.4266973), np.float32(-0.08690444), np.float32(0.37706587), np.float32(-0.023445189), np.float32(-0.21588817), np.float32(0.31281444), np.float32(-0.22838748), np.float32(0.06834139), np.float32(-0.23119786), np.float32(-0.17922743), np.float32(0.0057926774), np.float32(0.050484307), np.float32(0.019990593), np.float32(0.070920676), np.float32(-0.010387868), np.float32(-0.056717306)]","[np.float32(1.0201827), np.float32(1.4441164), np.float32(1.1021587), np.float32(1.3085492), np.float32(1.2569215), np.float32(1.2644175), np.float32(3.1932476), np.float32(2.510578), np.float32(1.2962849), np.float32(1.1999931)]"
66,"[np.float32(0.46897268), np.float32(-3.3213248), np.float32(-0.056698486), np.float32(2.468404), np.float32(-0.4607517), np.float32(-1.4367534), np.float32(0.10977018), np.float32(0.4161285), np.float32(-0.0234306), np.float32(-0.25284952), np.float32(0.35575396), np.float32(-0.24873844), np.float32(0.058861695), np.float32(-0.20064405), np.float32(-0.16164507), np.float32(-0.0022980273), np.float32(0.07612992), np.float32(0.0075241774), np.float32(0.05926704), np.float32(-0.018477492), np.float32(-0.06443427)]","[np.float32(0.9742923), np.float32(1.2809229), np.float32(0.8979138), np.float32(1.4940448), np.float32(1.2208143), np.float32(1.1819469), np.float32(2.6436768), np.float32(2.2262795), np.float32(1.316389), np.float32(1.1354275)]"
67,"[np.float32(0.3908992), np.float32(-2.6342282), np.float32(-0.76646066), np.float32(3.0961237), np.float32(-0.28537092), np.float32(-1.2608495), np.float32(-0.11672729), np.float32(0.4215694), np.float32(-0.06699085), np.float32(-0.22758415), np.float32(0.3198305), np.float32(-0.23459387), np.float32(0.07440002), np.float32(-0.22054718), np.float32(-0.18274243), np.float32(0.031998217), np.float32(0.02975627), np.float32(0.010425314), np.float32(0.09642883), np.float32(-0.018071033), np.float32(-0.05958371)]","[np.float32(1.1763121), np.float32(1.3334962), np.float32(1.195876), np.float32(1.2720253), np.float32(1.265884), np.float32(1.2262152), np.float32(3.6979263), np.float32(2.0685058), np.float32(1.1917803), np.float32(1.0997766)]"
68,"[np.float32(0.39416957), np.float32(-2.6842933), np.float32(-0.4667509), np.float32(2.8865254), np.float32(-0.39699322), np.float32(-1.541679), np.float32(-0.092131644), np.float32(0.40420535), np.float32(-0.03130111), np.float32(-0.24178703), np.float32(0.33899087), np.float32(-0.21272531), np.float32(0.059963435), np.float32(-0.22247702), np.float32(-0.18264812), np.float32(0.017932951), np.float32(0.060916364), np.float32(0.011036515), np.float32(0.07521519), np.float32(-0.018807448), np.float32(-0.059189044)]","[np.float32(0.9988863), np.float32(1.3646306), np.float32(1.0227319), np.float32(1.3457654), np.float32(1.3005795), np.float32(1.2218723), np.float32(3.3994899), np.float32(2.2531822), np.float32(1.2894545), np.float32(1.1062156)]"
69,"[np.float32(0.4496705), np.float32(-3.1681705), np.float32(-0.4118917), np.float32(2.693222), np.float32(-0.22914661), np.float32(-1.0724263), np.float32(0.07799944), np.float32(0.4287373), np.float32(-0.08003643), np.float32(-0.19543618), np.float32(0.3125286), np.float32(-0.28681022), np.float32(0.03971704), np.float32(-0.19354565), np.float32(-0.19470517), np.float32(0.024561405), np.float32(0.027269349), np.float32(0.009342149), np.float32(0.08232106), np.float32(-0.014348075), np.float32(-0.09238461)]","[np.float32(1.1344961), np.float32(1.3806432), np.float32(1.0497183), np.float32(1.4200268), np.float32(1.2858082), np.float32(1.0877117), np.float32(3.043607), np.float32(1.8069363), np.float32(1.1642026), np.float32(1.1807424)]"
70,"[np.float32(0.37929446), np.float32(-2.6103528), np.float32(-0.0016080141), np.float32(3.3447456), np.float32(-0.2747394), np.float32(-1.3118725), np.float32(-0.1335679), np.float32(0.39768726), np.float32(-0.012046695), np.float32(-0.24955896), np.float32(0.34571686), np.float32(-0.21969637), np.float32(0.044059098), np.float32(-0.23809002), np.float32(-0.17641291), np.float32(-0.0022708178), np.float32(0.03690906), np.float32(0.016019762), np.float32(0.10214758), np.float32(-0.021577403), np.float32(-0.05336824)]","[np.float32(1.1851714), np.float32(1.3108801), np.float32(1.3486986), np.float32(1.0090812), np.float32(1.1266788), np.float32(1.1552624), np.float32(2.9305036), np.float32(3.5635533), np.float32(1.3144357), np.float32(1.2025627)]"
71,"[np.float32(0.37421155), np.float32(-2.5102108), np.float32(-0.747885), np.float32(3.2403789), np.float32(-0.28534907), np.float32(-1.3586016), np.float32(-0.17493483), np.float32(0.4304461), np.float32(-0.04728535), np.float32(-0.2583177), np.float32(0.31387597), np.float32(-0.1865341), np.float32(0.04766894), np.float32(-0.24322675), np.float32(-0.17629743), np.float32(0.00832355), np.float32(0.032121465), np.float32(0.0034933388), np.float32(0.0887252), np.float32(-0.0069278106), np.float32(-0.04756836)]","[np.float32(1.1606044), np.float32(1.3712183), np.float32(1.4755678), np.float32(0.8764379), np.float32(1.2408822), np.float32(1.250895), np.float32(3.0734699), np.float32(3.5102785), np.float32(1.2062172), np.float32(1.1233562)]"
72,"[np.float32(0.41532764), np.float32(-2.8693576), np.float32(-0.2993549), np.float32(2.8876538), np.float32(-0.43553263), np.float32(-1.4510105), np.float32(-0.05851513), np.float32(0.40404284), np.float32(-0.03819117), np.float32(-0.27161223), np.float32(0.38573796), np.float32(-0.20858791), np.float32(0.028885283), np.float32(-0.19953236), np.float32(-0.19345817), np.float32(0.017328113), np.float32(0.077050015), np.float32(-0.0015014261), np.float32(0.07432724), np.float32(-0.022670597), np.float32(-0.049915783)]","[np.float32(0.97690576), np.float32(1.3627512), np.float32(0.87329453), np.float32(1.6288453), np.float32(1.3401921), np.float32(1.0859188), np.float32(3.3214548), np.float32(2.149021), np.float32(1.3462867), np.float32(1.0538281)]"
73,"[np.float32(0.353855), np.float32(-2.2914207), np.float32(-0.64806986), np.float32(3.4113607), np.float32(-0.39603132), np.float32(-1.5152078), np.float32(-0.23951676), np.float32(0.38793635), np.float32(-0.04741849), np.float32(-0.26274037), np.float32(0.35063642), np.float32(-0.19767044), np.float32(0.06024435), np.float32(-0.22844927), np.float32(-0.19723733), np.float32(0.035176605), np.float32(0.03412786), np.float32(0.0059951693), np.float32(0.109685294), np.float32(-0.034735806), np.float32(-0.03531021)]","[np.float32(1.1245227), np.float32(1.3109311), np.float32(1.1729598), np.float32(1.2438388), np.float32(1.287164), np.float32(1.2000489), np.float32(4.4505315), np.float32(2.0044165), np.float32(1.2996584), np.float32(1.0328598)]"
74,"[np.float32(0.44963384), np.float32(-2.9425175), np.float32(-0.13779092), np.float32(3.2287307), np.float32(-0.3611607), np.float32(-1.503097), np.float32(-0.056972533), np.float32(0.3927354), np.float32(-0.049096078), np.float32(-0.18002483), np.float32(0.3249141), np.float32(-0.3049094), np.float32(0.0760086), np.float32(-0.22042602), np.float32(-0.18778196), np.float32(0.05970168), np.float32(0.019371092), np.float32(0.038472176), np.float32(0.12499924), np.float32(-0.041040413), np.float32(-0.09501879)]","[np.float32(1.048197), np.float32(1.3048141), np.float32(0.9588225), np.float32(1.3647654), np.float32(1.1587404), np.float32(1.1437209), np.float32(4.4098797), np.float32(1.1845922), np.float32(1.2011641), np.float32(1.193386)]"
75,"[np.float32(0.43527842), np.float32(-2.9949937), np.float32(-0.19225354), np.float32(2.928894), np.float32(-0.41026956), np.float32(-1.2111063), np.float32(-0.018243283), np.float32(0.38210973), np.float32(-0.044620782), np.float32(-0.28747088), np.float32(0.2959944), np.float32(-0.26471838), np.float32(0.07224522), np.float32(-0.2060827), np.float32(-0.18113895), np.float32(0.022080302), np.float32(0.041497603), np.float32(0.009037688), np.float32(0.08557667), np.float32(-0.019968651), np.float32(-0.0807713)]","[np.float32(0.98413545), np.float32(1.4614494), np.float32(1.0521195), np.float32(1.4373674), np.float32(1.1839945), np.float32(1.1450144), np.float32(3.2626338), np.float32(1.95635), np.float32(1.3348409), np.float32(1.060409)]"
76,"[np.float32(0.5486245), np.float32(-3.8266735), np.float32(-0.521542), np.float32(2.7614312), np.float32(-0.21829903), np.float32(-1.1054089), np.float32(0.12750399), np.float32(0.50692415), np.float32(-0.061138958), np.float32(-0.28467092), np.float32(0.3364268), np.float32(-0.25425002), np.float32(0.054864362), np.float32(-0.18571419), np.float32(-0.16412337), np.float32(0.0111121535), np.float32(0.04633403), np.float32(-0.013517469), np.float32(0.075223885), np.float32(0.0017796233), np.float32(-0.07173133)]","[np.float32(1.1204994), np.float32(1.29489), np.float32(0.9512365), np.float32(1.448462), np.float32(1.1738946), np.float32(1.1078564), np.float32(2.731057), np.float32(1.9954613), np.float32(1.1737571), np.float32(1.0288261)]"
