Iteration,test_preds,estimated_params
39,"[np.float32(0.57763934), np.float32(-4.6860027), np.float32(-0.070964776), np.float32(0.09879476), np.float32(-0.3228039), np.float32(-0.112993), np.float32(0.6740666), np.float32(0.36312187), np.float32(-0.16067979), np.float32(-0.27424294), np.float32(0.22223382), np.float32(-0.3663061), np.float32(0.059981182), np.float32(-0.11686757), np.float32(-0.19320054), np.float32(0.040909722), np.float32(0.0138389245), np.float32(-0.06441055), np.float32(0.07161373), np.float32(0.009375058), np.float32(-0.08478583)]","[np.float32(1.2579631), np.float32(1.1930996), np.float32(2.016691), np.float32(0.6571991), np.float32(1.1889845), np.float32(1.2792459), np.float32(1.2974114), np.float32(1.239174), np.float32(1.1986191), np.float32(1.1825255)]"
40,"[np.float32(0.6649891), np.float32(-5.337011), np.float32(0.25300327), np.float32(-0.097325385), np.float32(-0.24849589), np.float32(0.056744397), np.float32(0.7725014), np.float32(0.40513644), np.float32(-0.07569647), np.float32(-0.28690284), np.float32(0.20880668), np.float32(-0.34936944), np.float32(0.073278256), np.float32(-0.089512005), np.float32(-0.15723312), np.float32(0.025025427), np.float32(0.050034814), np.float32(-0.06932838), np.float32(0.055917107), np.float32(0.04005493), np.float32(-0.034340955)]","[np.float32(1.0329667), np.float32(1.4542773), np.float32(1.0586512), np.float32(1.6231124), np.float32(1.1166476), np.float32(1.2096078), np.float32(1.3234882), np.float32(0.9989882), np.float32(1.2595617), np.float32(1.1325954)]"
41,"[np.float32(0.5153564), np.float32(-4.4007654), np.float32(0.02655115), np.float32(-0.65435743), np.float32(-0.06729926), np.float32(-0.7783731), np.float32(0.74229074), np.float32(0.30663005), np.float32(-0.12511402), np.float32(-0.1895584), np.float32(0.23261821), np.float32(-0.32229266), np.float32(0.08016734), np.float32(-0.107162505), np.float32(-0.19030747), np.float32(0.030798465), np.float32(0.048442252), np.float32(-0.04454294), np.float32(0.053028047), np.float32(0.03187587), np.float32(-0.044888716)]","[np.float32(1.1253382), np.float32(1.2419114), np.float32(1.1513029), np.float32(1.110628), np.float32(1.4744292), np.float32(1.414857), np.float32(1.321852), np.float32(1.1376934), np.float32(1.2612547), np.float32(1.3069955)]"
42,"[np.float32(0.3759175), np.float32(-3.5132039), np.float32(-1.5132904), np.float32(-1.3966789), np.float32(-0.12215559), np.float32(-1.0471146), np.float32(0.7290401), np.float32(0.29089057), np.float32(-0.18982336), np.float32(-0.16284458), np.float32(0.20550871), np.float32(-0.19523476), np.float32(0.18726511), np.float32(-0.12908606), np.float32(-0.1752828), np.float32(0.03834778), np.float32(0.04615043), np.float32(-0.08320068), np.float32(-0.0039419457), np.float32(0.069861725), np.float32(-0.060844176)]","[np.float32(1.2235107), np.float32(1.1574422), np.float32(1.3834937), np.float32(1.0029244), np.float32(2.008273), np.float32(2.0850713), np.float32(1.2391564), np.float32(1.2784538), np.float32(1.1470665), np.float32(1.2265526)]"
43,"[np.float32(0.48548734), np.float32(-4.1872764), np.float32(-0.5338179), np.float32(-1.062269), np.float32(-0.21031474), np.float32(-0.95130676), np.float32(0.75465405), np.float32(0.3130059), np.float32(-0.09168005), np.float32(-0.20851448), np.float32(0.1574997), np.float32(-0.28035745), np.float32(0.21605866), np.float32(-0.12888062), np.float32(-0.1294954), np.float32(0.031543225), np.float32(0.058625624), np.float32(-0.058843568), np.float32(0.0066614226), np.float32(0.062329654), np.float32(-0.045735203)]","[np.float32(1.051616), np.float32(1.262094), np.float32(1.399733), np.float32(0.9315974), np.float32(1.2404741), np.float32(2.1779742), np.float32(1.3234897), np.float32(1.0870675), np.float32(1.2313694), np.float32(1.2751272)]"
44,"[np.float32(0.51329005), np.float32(-4.465646), np.float32(-1.1600871), np.float32(-1.3573236), np.float32(-0.17113186), np.float32(-0.76601464), np.float32(0.84074825), np.float32(0.3507023), np.float32(-0.18098412), np.float32(-0.20142385), np.float32(0.20902449), np.float32(-0.23647153), np.float32(0.14072978), np.float32(-0.122214705), np.float32(-0.14984657), np.float32(0.04622381), np.float32(0.049804315), np.float32(-0.083234936), np.float32(0.038989574), np.float32(0.07286139), np.float32(-0.04203488)]","[np.float32(0.9890334), np.float32(1.3990438), np.float32(1.1115868), np.float32(1.3138028), np.float32(1.8237431), np.float32(1.7174488), np.float32(1.3271015), np.float32(0.9411943), np.float32(1.1306827), np.float32(1.1632144)]"
45,"[np.float32(0.6751273), np.float32(-5.381218), np.float32(-0.34775677), np.float32(-0.28532368), np.float32(-0.28646934), np.float32(-0.2675141), np.float32(0.78760946), np.float32(0.47169408), np.float32(-0.09812242), np.float32(-0.26184523), np.float32(0.16595626), np.float32(-0.33631122), np.float32(0.12345716), np.float32(-0.121163815), np.float32(-0.12093642), np.float32(0.021304533), np.float32(0.033584163), np.float32(-0.06549905), np.float32(0.06289151), np.float32(0.06289366), np.float32(-0.049465466)]","[np.float32(0.98956966), np.float32(1.410278), np.float32(1.2947378), np.float32(1.2077076), np.float32(1.0787722), np.float32(1.493136), np.float32(1.3647333), np.float32(0.97406065), np.float32(1.1011168), np.float32(1.1576847)]"
46,"[np.float32(0.36852437), np.float32(-3.4572706), np.float32(-1.0559676), np.float32(-1.1688879), np.float32(0.03270793), np.float32(-0.9226081), np.float32(0.68885887), np.float32(0.24401009), np.float32(-0.18963909), np.float32(-0.16606155), np.float32(0.19767246), np.float32(-0.23847619), np.float32(0.15190288), np.float32(-0.12653348), np.float32(-0.2026415), np.float32(0.03967689), np.float32(0.040332884), np.float32(-0.05337666), np.float32(0.015635312), np.float32(0.051231083), np.float32(-0.061537392)]","[np.float32(1.2409717), np.float32(1.2629906), np.float32(1.1662887), np.float32(1.2357751), np.float32(2.055504), np.float32(1.7166911), np.float32(1.3402382), np.float32(1.1982766), np.float32(1.218569), np.float32(1.2488519)]"
47,"[np.float32(0.54854614), np.float32(-4.648836), np.float32(-0.94100785), np.float32(-0.86031127), np.float32(-0.019024841), np.float32(-0.48582125), np.float32(0.7696881), np.float32(0.45514566), np.float32(-0.06424698), np.float32(-0.21656135), np.float32(0.11907987), np.float32(-0.27930042), np.float32(0.24334446), np.float32(-0.13637146), np.float32(-0.10546546), np.float32(0.00067549944), np.float32(0.031029254), np.float32(-0.08304384), np.float32(0.0025920272), np.float32(0.080289274), np.float32(-0.019982966)]","[np.float32(1.245956), np.float32(1.2910404), np.float32(1.3520408), np.float32(1.1659653), np.float32(1.0137935), np.float32(2.269587), np.float32(1.1515479), np.float32(1.2171918), np.float32(1.0654991), np.float32(1.2430378)]"
48,"[np.float32(0.38901016), np.float32(-3.5739167), np.float32(-1.1956091), np.float32(-1.2147124), np.float32(-0.19939448), np.float32(-0.8884941), np.float32(0.7168118), np.float32(0.28573757), np.float32(-0.16252145), np.float32(-0.1736634), np.float32(0.19735056), np.float32(-0.22893867), np.float32(0.19844857), np.float32(-0.13251652), np.float32(-0.16397206), np.float32(0.029571488), np.float32(0.043250933), np.float32(-0.06933139), np.float32(-0.003333658), np.float32(0.067087926), np.float32(-0.051813472)]","[np.float32(1.222044), np.float32(1.1588192), np.float32(1.2187986), np.float32(1.303643), np.float32(1.7937255), np.float32(2.0293446), np.float32(1.2628641), np.float32(1.2700759), np.float32(1.200237), np.float32(1.2397224)]"
49,"[np.float32(0.6040736), np.float32(-4.9384356), np.float32(0.2349784), np.float32(-0.33169532), np.float32(-0.099477194), np.float32(-0.64442253), np.float32(0.7687973), np.float32(0.3656656), np.float32(-0.103111066), np.float32(-0.22112612), np.float32(0.2398248), np.float32(-0.33824614), np.float32(0.05630123), np.float32(-0.10912408), np.float32(-0.1820885), np.float32(0.013427407), np.float32(0.030069008), np.float32(-0.052457944), np.float32(0.06879255), np.float32(0.014745168), np.float32(-0.04642273)]","[np.float32(1.1887115), np.float32(1.1411494), np.float32(1.5451019), np.float32(0.71876013), np.float32(1.1827185), np.float32(1.3983421), np.float32(1.1779276), np.float32(1.2633697), np.float32(1.2057278), np.float32(1.2902069)]"
50,"[np.float32(0.58210063), np.float32(-4.80519), np.float32(-0.7684473), np.float32(-0.80119437), np.float32(-0.0059693456), np.float32(-0.90369856), np.float32(0.77774537), np.float32(0.40159595), np.float32(-0.1265027), np.float32(-0.23535872), np.float32(0.17188722), np.float32(-0.2606078), np.float32(0.124990396), np.float32(-0.137178), np.float32(-0.15848173), np.float32(0.013215199), np.float32(0.029075876), np.float32(-0.07165015), np.float32(0.036732115), np.float32(0.056294054), np.float32(-0.045289576)]","[np.float32(1.1088599), np.float32(1.2668092), np.float32(1.44626), np.float32(0.75933444), np.float32(1.3681177), np.float32(1.7612487), np.float32(1.1671962), np.float32(1.2514516), np.float32(1.113737), np.float32(1.1819797)]"
51,"[np.float32(0.47538418), np.float32(-4.130725), np.float32(-1.0400552), np.float32(-0.9874259), np.float32(0.060402766), np.float32(-0.9569459), np.float32(0.7201025), np.float32(0.34563103), np.float32(-0.12351344), np.float32(-0.21644084), np.float32(0.16715236), np.float32(-0.23360458), np.float32(0.19015044), np.float32(-0.13260202), np.float32(-0.1577911), np.float32(0.025017649), np.float32(0.04482378), np.float32(-0.07644419), np.float32(0.004464276), np.float32(0.067865126), np.float32(-0.04124458)]","[np.float32(1.1642076), np.float32(1.2901326), np.float32(1.1067333), np.float32(1.1831781), np.float32(1.5584756), np.float32(1.9717013), np.float32(1.2726784), np.float32(1.226734), np.float32(1.1788664), np.float32(1.1741407)]"
52,"[np.float32(0.5265183), np.float32(-4.5332804), np.float32(-0.013046056), np.float32(-0.8935627), np.float32(-0.0942145), np.float32(-0.376732), np.float32(0.7836437), np.float32(0.31550905), np.float32(-0.090966895), np.float32(-0.21300577), np.float32(0.15074271), np.float32(-0.33384955), np.float32(0.14717072), np.float32(-0.12924312), np.float32(-0.15588418), np.float32(0.010660499), np.float32(0.033842772), np.float32(-0.037716523), np.float32(0.038463593), np.float32(0.04753583), np.float32(-0.024616037)]","[np.float32(1.1006706), np.float32(1.420029), np.float32(1.1446096), np.float32(1.3723962), np.float32(1.2534231), np.float32(1.6134168), np.float32(1.2423043), np.float32(1.0453949), np.float32(1.247639), np.float32(1.3034942)]"
53,"[np.float32(0.3642886), np.float32(-3.5749044), np.float32(-1.3759613), np.float32(-1.9302844), np.float32(-0.08362654), np.float32(-1.1075301), np.float32(0.8022548), np.float32(0.33059728), np.float32(-0.09365751), np.float32(-0.13714877), np.float32(0.13724025), np.float32(-0.18954356), np.float32(0.26885843), np.float32(-0.13381988), np.float32(-0.14743862), np.float32(0.006399289), np.float32(0.050645277), np.float32(-0.11751751), np.float32(-0.062753275), np.float32(0.086566165), np.float32(-0.02612187)]","[np.float32(1.1596304), np.float32(1.2458584), np.float32(1.1525824), np.float32(1.2692589), np.float32(1.6358606), np.float32(2.940462), np.float32(1.0718133), np.float32(1.2958841), np.float32(1.1572082), np.float32(1.3533334)]"
54,"[np.float32(0.4699766), np.float32(-4.1067495), np.float32(-0.8617203), np.float32(-1.0116723), np.float32(0.0022624582), np.float32(-0.87221354), np.float32(0.7143947), np.float32(0.30671656), np.float32(-0.12786601), np.float32(-0.24009953), np.float32(0.16010197), np.float32(-0.24701586), np.float32(0.18391444), np.float32(-0.124366894), np.float32(-0.16100052), np.float32(0.034166634), np.float32(0.0488306), np.float32(-0.07157983), np.float32(0.010127202), np.float32(0.06375909), np.float32(-0.044616982)]","[np.float32(1.1101141), np.float32(1.3545829), np.float32(1.1032155), np.float32(1.2439066), np.float32(1.5559946), np.float32(1.90749), np.float32(1.3300371), np.float32(1.12025), np.float32(1.2495157), np.float32(1.1445572)]"
55,"[np.float32(0.54308337), np.float32(-4.5816956), np.float32(-0.5995014), np.float32(-0.5350359), np.float32(-0.0046792775), np.float32(-0.39821172), np.float32(0.738067), np.float32(0.38996726), np.float32(-0.1615998), np.float32(-0.1970285), np.float32(0.21045086), np.float32(-0.30866975), np.float32(0.06609565), np.float32(-0.109762624), np.float32(-0.18968162), np.float32(0.026791506), np.float32(0.036024854), np.float32(-0.06454906), np.float32(0.051600717), np.float32(0.043358468), np.float32(-0.047031477)]","[np.float32(1.2100319), np.float32(1.3402904), np.float32(1.1299335), np.float32(1.3499826), np.float32(1.565103), np.float32(1.3270364), np.float32(1.2549495), np.float32(1.1962593), np.float32(1.1104809), np.float32(1.2252581)]"
56,"[np.float32(0.5948459), np.float32(-4.8472896), np.float32(-0.07792209), np.float32(-0.3252052), np.float32(-0.298188), np.float32(-0.66524667), np.float32(0.7449709), np.float32(0.3665172), np.float32(-0.14520116), np.float32(-0.22586659), np.float32(0.27322233), np.float32(-0.32942542), np.float32(0.014059819), np.float32(-0.08396804), np.float32(-0.19065201), np.float32(0.0468529), np.float32(0.06238442), np.float32(-0.06915963), np.float32(0.059900284), np.float32(0.026444696), np.float32(-0.060377825)]","[np.float32(0.89180446), np.float32(1.4099249), np.float32(1.0009708), np.float32(1.3673532), np.float32(1.5445234), np.float32(1.1512663), np.float32(1.5209211), np.float32(0.9521166), np.float32(1.2320393), np.float32(1.1863254)]"
57,"[np.float32(0.7427165), np.float32(-5.767825), np.float32(0.23428544), np.float32(0.12452793), np.float32(-0.13999897), np.float32(-0.19440156), np.float32(0.7788426), np.float32(0.4717518), np.float32(-0.06407918), np.float32(-0.2994249), np.float32(0.17001231), np.float32(-0.36095914), np.float32(0.12651691), np.float32(-0.11562872), np.float32(-0.11517011), np.float32(0.01230251), np.float32(0.020830423), np.float32(-0.057816252), np.float32(0.08834807), np.float32(0.034700416), np.float32(-0.055384606)]","[np.float32(1.0725545), np.float32(1.3399262), np.float32(1.4973488), np.float32(0.90680057), np.float32(0.8612002), np.float32(1.4271381), np.float32(1.2944235), np.float32(1.0514432), np.float32(1.156813), np.float32(1.143498)]"
58,"[np.float32(0.47909844), np.float32(-4.340664), np.float32(-1.169547), np.float32(-1.6316156), np.float32(0.16602814), np.float32(-0.75048214), np.float32(0.85233927), np.float32(0.35085756), np.float32(-0.15713333), np.float32(-0.1635758), np.float32(0.17137049), np.float32(-0.23742245), np.float32(0.16604413), np.float32(-0.12363292), np.float32(-0.15938614), np.float32(0.03519786), np.float32(0.049357206), np.float32(-0.08208145), np.float32(0.02712442), np.float32(0.061549872), np.float32(-0.026830541)]","[np.float32(1.124658), np.float32(1.4343306), np.float32(1.1367888), np.float32(1.1938145), np.float32(1.7797058), np.float32(1.894325), np.float32(1.223024), np.float32(0.9622225), np.float32(1.0927138), np.float32(1.2506883)]"
59,"[np.float32(0.67318416), np.float32(-5.373625), np.float32(0.22293055), np.float32(-0.098241925), np.float32(-0.008724466), np.float32(-0.37409294), np.float32(0.7714709), np.float32(0.43750435), np.float32(-0.08775599), np.float32(-0.23444688), np.float32(0.2074134), np.float32(-0.35675156), np.float32(0.06431473), np.float32(-0.10252236), np.float32(-0.16134474), np.float32(0.012809478), np.float32(0.032703415), np.float32(-0.057106107), np.float32(0.07644599), np.float32(0.021131799), np.float32(-0.04812904)]","[np.float32(1.1305581), np.float32(1.3077954), np.float32(1.5176058), np.float32(0.792929), np.float32(1.0483073), np.float32(1.353076), np.float32(1.2607781), np.float32(1.111752), np.float32(1.1289457), np.float32(1.262249)]"
60,"[np.float32(0.4796359), np.float32(-4.158259), np.float32(-0.9506004), np.float32(-0.89781034), np.float32(-0.15875264), np.float32(-0.7552172), np.float32(0.7302363), np.float32(0.31215447), np.float32(-0.19427586), np.float32(-0.22400852), np.float32(0.21878986), np.float32(-0.2596669), np.float32(0.10826386), np.float32(-0.11538033), np.float32(-0.18555641), np.float32(0.04926245), np.float32(0.037886783), np.float32(-0.06948942), np.float32(0.04573048), np.float32(0.05508978), np.float32(-0.064722314)]","[np.float32(1.1569252), np.float32(1.2366817), np.float32(1.4646773), np.float32(0.91680706), np.float32(1.767112), np.float32(1.5482944), np.float32(1.3078551), np.float32(1.1500828), np.float32(1.1906334), np.float32(1.1504711)]"
61,"[np.float32(1.0393388), np.float32(-8.458987), np.float32(1.0925424), np.float32(-4.726634), np.float32(0.18768251), np.float32(0.9286703), np.float32(1.2132623), np.float32(0.42199486), np.float32(-0.048483253), np.float32(-0.34201166), np.float32(0.27846926), np.float32(-0.17246917), np.float32(-0.21435997), np.float32(-0.43032825), np.float32(-0.16723329), np.float32(-0.26255137), np.float32(-0.2701164), np.float32(-0.11547859), np.float32(0.24847236), np.float32(-0.14754814), np.float32(0.3206887)]","[np.float32(1.2555028), np.float32(1.1610988), np.float32(1.7486467), np.float32(0.7155009), np.float32(1.1090515), np.float32(1.3355473), np.float32(0.25288674), np.float32(0.8973944), np.float32(1.1316005), np.float32(1.3444806)]"
62,"[np.float32(0.48705956), np.float32(-3.6604385), np.float32(0.16497701), np.float32(1.7845526), np.float32(-0.26294816), np.float32(-1.1475769), np.float32(0.33055842), np.float32(0.37643093), np.float32(-0.063676864), np.float32(-0.22310923), np.float32(0.30364105), np.float32(-0.32287323), np.float32(0.09001918), np.float32(-0.16078293), np.float32(-0.18467641), np.float32(0.0001578927), np.float32(0.038104013), np.float32(-0.0061219335), np.float32(0.047743995), np.float32(-0.00942295), np.float32(-0.087209836)]","[np.float32(1.2055103), np.float32(1.0868107), np.float32(0.9588669), np.float32(1.3856972), np.float32(1.1846148), np.float32(1.2283607), np.float32(2.139076), np.float32(1.7963139), np.float32(1.3049148), np.float32(1.2090689)]"
63,"[np.float32(0.52799034), np.float32(-3.9026885), np.float32(-0.034214437), np.float32(1.8844788), np.float32(-0.13655397), np.float32(-0.9552283), np.float32(0.33341196), np.float32(0.42563793), np.float32(-0.08278333), np.float32(-0.21174666), np.float32(0.25532848), np.float32(-0.33491445), np.float32(0.061594985), np.float32(-0.15934658), np.float32(-0.19109794), np.float32(-0.00022025406), np.float32(0.0201732), np.float32(-0.013658881), np.float32(0.0470494), np.float32(0.0023770183), np.float32(-0.099990755)]","[np.float32(1.1521871), np.float32(1.2882079), np.float32(1.0071423), np.float32(1.339206), np.float32(1.1940839), np.float32(1.1504942), np.float32(2.1726933), np.float32(1.6933777), np.float32(1.1811187), np.float32(1.2302643)]"
64,"[np.float32(0.5474999), np.float32(-4.2577114), np.float32(0.077691495), np.float32(0.9650293), np.float32(-0.02068691), np.float32(-0.501692), np.float32(0.46161726), np.float32(0.39067048), np.float32(-0.10332762), np.float32(-0.21571639), np.float32(0.1931748), np.float32(-0.38365203), np.float32(0.116026014), np.float32(-0.09400649), np.float32(-0.17903927), np.float32(0.04409778), np.float32(0.045946438), np.float32(-0.035855994), np.float32(0.046397276), np.float32(0.038952377), np.float32(-0.08830035)]","[np.float32(1.302369), np.float32(1.2257009), np.float32(1.1655641), np.float32(1.2669172), np.float32(1.1150686), np.float32(1.2923731), np.float32(1.9112763), np.float32(1.1115924), np.float32(1.1965052), np.float32(1.244143)]"
65,"[np.float32(0.58799726), np.float32(-4.4866714), np.float32(0.32981282), np.float32(1.1783543), np.float32(0.090487584), np.float32(-0.7096337), np.float32(0.457831), np.float32(0.4033338), np.float32(-0.0996068), np.float32(-0.20583993), np.float32(0.20213255), np.float32(-0.40481135), np.float32(0.100491084), np.float32(-0.085288435), np.float32(-0.18024866), np.float32(0.054630607), np.float32(0.046377342), np.float32(-0.03492561), np.float32(0.06540665), np.float32(0.023216505), np.float32(-0.106176704)]","[np.float32(1.2605721), np.float32(1.2043216), np.float32(1.3560371), np.float32(0.86485404), np.float32(1.0375617), np.float32(1.2592186), np.float32(2.082384), np.float32(0.9891091), np.float32(1.1768054), np.float32(1.273621)]"
66,"[np.float32(0.54075783), np.float32(-4.2101297), np.float32(0.0670277), np.float32(0.7131573), np.float32(-0.46925557), np.float32(-0.7109778), np.float32(0.5362121), np.float32(0.35305387), np.float32(-0.114638716), np.float32(-0.24759197), np.float32(0.24619196), np.float32(-0.339455), np.float32(0.061477385), np.float32(-0.12750727), np.float32(-0.19855586), np.float32(0.002547145), np.float32(0.022818964), np.float32(-0.045685604), np.float32(0.031269908), np.float32(0.012024082), np.float32(-0.07673563)]","[np.float32(1.165956), np.float32(1.0924872), np.float32(1.1800292), np.float32(1.3110476), np.float32(1.2558652), np.float32(1.2565047), np.float32(1.5342215), np.float32(1.516406), np.float32(1.2992922), np.float32(1.1761982)]"
67,"[np.float32(0.72352815), np.float32(-6.0105314), np.float32(0.3735234), np.float32(-1.4029868), np.float32(0.016802743), np.float32(-0.09378773), np.float32(1.0333675), np.float32(0.40108266), np.float32(-0.0763), np.float32(-0.25608563), np.float32(0.20417038), np.float32(-0.30496252), np.float32(-0.0009571165), np.float32(-0.1699945), np.float32(-0.17344373), np.float32(-0.05962415), np.float32(-0.03343065), np.float32(-0.07457626), np.float32(0.09550135), np.float32(-0.01380153), np.float32(0.03430131)]","[np.float32(1.1083483), np.float32(1.3394471), np.float32(1.540332), np.float32(0.79777765), np.float32(1.1376234), np.float32(1.356979), np.float32(0.7589962), np.float32(1.2187221), np.float32(1.1428024), np.float32(1.2925028)]"
68,"[np.float32(0.63922685), np.float32(-5.3614845), np.float32(0.48373532), np.float32(-0.53519696), np.float32(0.028535008), np.float32(-0.10780245), np.float32(0.8368578), np.float32(0.37699494), np.float32(-0.107071176), np.float32(-0.17827357), np.float32(0.24316163), np.float32(-0.42694888), np.float32(0.09116229), np.float32(-0.007747069), np.float32(-0.13664886), np.float32(0.12742773), np.float32(0.12938339), np.float32(-0.0638811), np.float32(0.11291876), np.float32(0.023742422), np.float32(-0.055153944)]","[np.float32(0.97278714), np.float32(1.5268524), np.float32(1.2018219), np.float32(1.1735761), np.float32(1.2042199), np.float32(1.1870859), np.float32(1.8480561), np.float32(0.36664107), np.float32(1.2491148), np.float32(1.2289405)]"
69,"[np.float32(0.5522593), np.float32(-4.265846), np.float32(-0.11629282), np.float32(0.84544504), np.float32(-0.41080898), np.float32(-0.59497714), np.float32(0.5293566), np.float32(0.40422195), np.float32(-0.10811697), np.float32(-0.22099924), np.float32(0.22769989), np.float32(-0.33682966), np.float32(0.060780413), np.float32(-0.1476633), np.float32(-0.1813791), np.float32(-0.017148942), np.float32(0.0193155), np.float32(-0.039067715), np.float32(0.019393139), np.float32(0.021973662), np.float32(-0.06990922)]","[np.float32(1.1260593), np.float32(1.2282529), np.float32(1.1387138), np.float32(1.4363345), np.float32(1.2322794), np.float32(1.2513791), np.float32(1.4971529), np.float32(1.6306798), np.float32(1.188377), np.float32(1.2291635)]"
70,"[np.float32(0.56275576), np.float32(-4.2505474), np.float32(0.119923264), np.float32(1.5077566), np.float32(-0.19787228), np.float32(-0.8702855), np.float32(0.43004796), np.float32(0.39694965), np.float32(-0.074035615), np.float32(-0.29667366), np.float32(0.25927606), np.float32(-0.32312548), np.float32(0.08675816), np.float32(-0.14193895), np.float32(-0.17821474), np.float32(-0.0077943653), np.float32(0.024044447), np.float32(-0.03467749), np.float32(0.04157111), np.float32(0.007066384), np.float32(-0.082778715)]","[np.float32(1.186078), np.float32(1.1747833), np.float32(1.0215105), np.float32(1.3260837), np.float32(1.11599), np.float32(1.2165593), np.float32(1.7373612), np.float32(1.7289325), np.float32(1.3214762), np.float32(1.0875069)]"
71,"[np.float32(0.5244819), np.float32(-3.753242), np.float32(-0.6365613), np.float32(2.1316223), np.float32(-0.46403265), np.float32(-1.0735083), np.float32(0.23909642), np.float32(0.46523052), np.float32(-0.097119406), np.float32(-0.26879105), np.float32(0.31112474), np.float32(-0.27697176), np.float32(0.08456906), np.float32(-0.17477517), np.float32(-0.16112724), np.float32(0.013252765), np.float32(0.04336887), np.float32(-0.02298671), np.float32(0.055154298), np.float32(0.009631157), np.float32(-0.079870485)]","[np.float32(1.172295), np.float32(1.0914841), np.float32(1.0707738), np.float32(1.414517), np.float32(1.2146618), np.float32(1.2550653), np.float32(2.4077952), np.float32(1.8569703), np.float32(1.1833109), np.float32(1.0593086)]"
72,"[np.float32(0.5653282), np.float32(-4.5980825), np.float32(0.11709693), np.float32(0.3613751), np.float32(-0.080518335), np.float32(-0.44551206), np.float32(0.6507831), np.float32(0.35807258), np.float32(-0.12408473), np.float32(-0.21061622), np.float32(0.20847577), np.float32(-0.41078556), np.float32(0.13099056), np.float32(-0.041434944), np.float32(-0.1557647), np.float32(0.10826412), np.float32(0.09012717), np.float32(-0.053652316), np.float32(0.07940524), np.float32(0.038101885), np.float32(-0.090383396)]","[np.float32(1.0929472), np.float32(1.3724624), np.float32(1.2686204), np.float32(1.1210395), np.float32(1.1666683), np.float32(1.3044071), np.float32(2.0793347), np.float32(0.6057936), np.float32(1.2463353), np.float32(1.1856318)]"
73,"[np.float32(0.5658621), np.float32(-4.201325), np.float32(-0.20112675), np.float32(1.3357365), np.float32(-0.20726606), np.float32(-1.0177209), np.float32(0.3939084), np.float32(0.4187105), np.float32(-0.12053569), np.float32(-0.2215538), np.float32(0.22899166), np.float32(-0.3509028), np.float32(0.079991244), np.float32(-0.11599022), np.float32(-0.19496547), np.float32(0.047317073), np.float32(0.037360623), np.float32(-0.03824745), np.float32(0.050849866), np.float32(0.027897045), np.float32(-0.11249525)]","[np.float32(1.1375604), np.float32(1.1568444), np.float32(1.0866637), np.float32(1.1622225), np.float32(1.2246414), np.float32(1.2526911), np.float32(2.298989), np.float32(1.1022263), np.float32(1.1696037), np.float32(1.1774863)]"
74,"[np.float32(0.6734917), np.float32(-5.220449), np.float32(0.13918667), np.float32(0.4815172), np.float32(-0.1967256), np.float32(-0.42289382), np.float32(0.69889987), np.float32(0.44919634), np.float32(-0.08526944), np.float32(-0.27040038), np.float32(0.21993622), np.float32(-0.34185413), np.float32(0.06083283), np.float32(-0.12830505), np.float32(-0.16712399), np.float32(-0.01571548), np.float32(0.0036981478), np.float32(-0.05913879), np.float32(0.059032753), np.float32(0.016126104), np.float32(-0.056585405)]","[np.float32(1.2153322), np.float32(1.1502929), np.float32(1.4688653), np.float32(0.8985129), np.float32(1.0225468), np.float32(1.29734), np.float32(1.2471513), np.float32(1.4215386), np.float32(1.1658822), np.float32(1.1734836)]"
75,"[np.float32(0.5028043), np.float32(-3.7207727), np.float32(0.44603318), np.float32(2.0092018), np.float32(-0.17606874), np.float32(-0.9400548), np.float32(0.286236), np.float32(0.36590877), np.float32(-0.06162581), np.float32(-0.23718318), np.float32(0.2482663), np.float32(-0.3514728), np.float32(0.07319502), np.float32(-0.15843408), np.float32(-0.19861618), np.float32(-0.00013163686), np.float32(0.020109251), np.float32(-0.0072633177), np.float32(0.05442355), np.float32(-0.01004497), np.float32(-0.10211824)]","[np.float32(1.1204784), np.float32(1.3166233), np.float32(0.9911525), np.float32(1.3819593), np.float32(1.1212045), np.float32(1.1142567), np.float32(2.295542), np.float32(1.6560183), np.float32(1.3159555), np.float32(1.2374517)]"
76,"[np.float32(0.4819544), np.float32(-3.6795862), np.float32(0.21717863), np.float32(1.7102952), np.float32(-0.09004119), np.float32(-1.155799), np.float32(0.3429107), np.float32(0.36639994), np.float32(-0.059096694), np.float32(-0.24096309), np.float32(0.2717752), np.float32(-0.3145181), np.float32(0.068186074), np.float32(-0.16060854), np.float32(-0.1969511), np.float32(-0.008371174), np.float32(0.036978677), np.float32(-0.010149956), np.float32(0.039431848), np.float32(-0.0060701817), np.float32(-0.092004016)]","[np.float32(1.1111047), np.float32(1.3048668), np.float32(0.9630194), np.float32(1.2863008), np.float32(1.2245027), np.float32(1.1876268), np.float32(2.0611591), np.float32(1.7951704), np.float32(1.3270688), np.float32(1.2037416)]"
