Iteration,test_preds,estimated_params
39,"[np.float32(2.3484812), np.float32(-9.694504), np.float32(-3.768443), np.float32(-0.73050094), np.float32(-3.6330674), np.float32(0.27471268), np.float32(0.15785033), np.float32(0.060620636), np.float32(0.1073149), np.float32(0.22732034), np.float32(-0.10823107), np.float32(-0.18049957), np.float32(-0.06830037), np.float32(-0.002111286), np.float32(-0.0035514235), np.float32(0.17677093), np.float32(-0.07206215), np.float32(0.27162087), np.float32(0.009932123), np.float32(-0.014925659), np.float32(0.0168939)]","[np.float32(1.0358377), np.float32(0.9918813), np.float32(2.6805897), np.float32(2.4160373), np.float32(1.0601925), np.float32(0.9302433), np.float32(0.9611524), np.float32(1.0655674), np.float32(1.0037653), np.float32(0.9917857)]"
40,"[np.float32(2.3491144), np.float32(-9.69731), np.float32(-3.7657769), np.float32(-0.7325298), np.float32(-3.63839), np.float32(0.27981782), np.float32(0.15965506), np.float32(0.05715713), np.float32(0.11048071), np.float32(0.22629058), np.float32(-0.106935084), np.float32(-0.17442194), np.float32(-0.069434226), np.float32(-0.0059369802), np.float32(-0.003017962), np.float32(0.17549369), np.float32(-0.07308838), np.float32(0.27402362), np.float32(0.009826288), np.float32(-0.0120186955), np.float32(0.017893828)]","[np.float32(1.039036), np.float32(0.98873377), np.float32(2.6460483), np.float32(2.456359), np.float32(1.0616064), np.float32(0.92985976), np.float32(0.9593378), np.float32(1.0685126), np.float32(1.0026183), np.float32(0.9934694)]"
41,"[np.float32(2.2016997), np.float32(-9.889584), np.float32(-3.0088344), np.float32(-2.596837), np.float32(0.044306755), np.float32(-3.2418547), np.float32(0.16388266), np.float32(0.039058357), np.float32(0.080467045), np.float32(0.07420127), np.float32(-0.2385835), np.float32(-0.47612444), np.float32(0.03790465), np.float32(0.0785435), np.float32(-0.049591124), np.float32(0.15702197), np.float32(-0.07413586), np.float32(-0.041273594), np.float32(0.16101104), np.float32(-0.046108674), np.float32(-0.0819358)]","[np.float32(1.0528197), np.float32(0.94709843), np.float32(0.9749582), np.float32(1.0499558), np.float32(1.248918), np.float32(2.0024772), np.float32(0.95453054), np.float32(1.0626196), np.float32(1.0337487), np.float32(0.96757394)]"
42,"[np.float32(1.878798), np.float32(-9.041309), np.float32(-1.5155561), np.float32(-3.6042633), np.float32(0.04551673), np.float32(-3.366774), np.float32(0.18635678), np.float32(0.2455226), np.float32(0.03895974), np.float32(0.06659375), np.float32(-0.24084246), np.float32(-0.37610987), np.float32(0.04294184), np.float32(0.051065296), np.float32(-0.0662508), np.float32(0.106882215), np.float32(-0.14944397), np.float32(-0.0032270849), np.float32(0.115017325), np.float32(-0.029745672), np.float32(-0.07834116)]","[np.float32(1.0518545), np.float32(0.9459009), np.float32(1.0167793), np.float32(0.98521626), np.float32(2.3404198), np.float32(1.81391), np.float32(0.96462405), np.float32(1.0506078), np.float32(1.0356535), np.float32(0.9691694)]"
43,"[np.float32(2.1976721), np.float32(-9.791441), np.float32(-3.1045778), np.float32(-2.5654736), np.float32(-0.019087791), np.float32(-3.1677918), np.float32(0.13598417), np.float32(0.29378134), np.float32(-0.07712002), np.float32(0.10185675), np.float32(-0.24915135), np.float32(-0.485286), np.float32(-0.0022886693), np.float32(0.087596774), np.float32(-0.057099223), np.float32(0.13510168), np.float32(-0.05449529), np.float32(-0.009624213), np.float32(0.11306293), np.float32(-0.024256483), np.float32(-0.05198145)]","[np.float32(1.0507575), np.float32(0.9483964), np.float32(1.0045929), np.float32(1.0098433), np.float32(1.7429698), np.float32(1.3333186), np.float32(0.94283056), np.float32(1.0812734), np.float32(1.0306878), np.float32(0.97255784)]"
44,"[np.float32(2.0810702), np.float32(-9.538548), np.float32(-2.526406), np.float32(-2.9413152), np.float32(0.013034582), np.float32(-3.2450328), np.float32(0.15788248), np.float32(0.24282858), np.float32(-0.018347442), np.float32(0.08477922), np.float32(-0.24922812), np.float32(-0.450895), np.float32(0.012426734), np.float32(0.068636805), np.float32(-0.053943694), np.float32(0.12845865), np.float32(-0.08953673), np.float32(-0.013183206), np.float32(0.1194637), np.float32(-0.03141322), np.float32(-0.062368564)]","[np.float32(1.0493674), np.float32(0.94715595), np.float32(1.0032632), np.float32(1.0077239), np.float32(1.8529791), np.float32(1.5647813), np.float32(0.95312107), np.float32(1.067563), np.float32(1.0317132), np.float32(0.9697799)]"
45,"[np.float32(1.844447), np.float32(-9.003117), np.float32(-1.2769973), np.float32(-3.7392666), np.float32(0.082150936), np.float32(-3.4296515), np.float32(0.2084424), np.float32(0.09154993), np.float32(0.14782618), np.float32(0.052945048), np.float32(-0.21754473), np.float32(-0.3396285), np.float32(0.07130909), np.float32(0.046997204), np.float32(-0.06891018), np.float32(0.11387648), np.float32(-0.17093149), np.float32(-0.013637722), np.float32(0.14007908), np.float32(-0.035471566), np.float32(-0.103921644)]","[np.float32(1.0574231), np.float32(0.94271326), np.float32(1.0199835), np.float32(0.98572063), np.float32(1.9332323), np.float32(2.5382402), np.float32(0.97111744), np.float32(1.0392624), np.float32(1.0358549), np.float32(0.96707493)]"
46,"[np.float32(2.0624728), np.float32(-9.5135), np.float32(-2.4039547), np.float32(-3.0115342), np.float32(0.032413483), np.float32(-3.2708824), np.float32(0.16863023), np.float32(0.180255), np.float32(0.028135657), np.float32(0.075574785), np.float32(-0.24446744), np.float32(-0.43750715), np.float32(0.027461797), np.float32(0.06452036), np.float32(-0.055044115), np.float32(0.1316024), np.float32(-0.10016509), np.float32(-0.020204991), np.float32(0.13062024), np.float32(-0.036582533), np.float32(-0.07122269)]","[np.float32(1.0475802), np.float32(0.9492584), np.float32(1.0053371), np.float32(1.0053333), np.float32(1.7448397), np.float32(1.7848021), np.float32(0.9567539), np.float32(1.0620202), np.float32(1.0344377), np.float32(0.96905094)]"
47,"[np.float32(1.8261185), np.float32(-8.943788), np.float32(-1.2053268), np.float32(-3.7925017), np.float32(0.075464725), np.float32(-3.4286027), np.float32(0.20559339), np.float32(0.13705415), np.float32(0.124542415), np.float32(0.05484678), np.float32(-0.22188044), np.float32(-0.33977145), np.float32(0.06786606), np.float32(0.047500312), np.float32(-0.06999883), np.float32(0.10829647), np.float32(-0.17303912), np.float32(-0.00838393), np.float32(0.13171643), np.float32(-0.0325623), np.float32(-0.09972366)]","[np.float32(1.0588615), np.float32(0.94119555), np.float32(1.0281385), np.float32(0.9756192), np.float32(2.1114097), np.float32(2.3769834), np.float32(0.96899986), np.float32(1.0456877), np.float32(1.0355517), np.float32(0.96821964)]"
48,"[np.float32(1.881654), np.float32(-9.081118), np.float32(-1.4933429), np.float32(-3.6061678), np.float32(0.06485963), np.float32(-3.3897028), np.float32(0.19702448), np.float32(0.14923874), np.float32(0.09859288), np.float32(0.059484363), np.float32(-0.22994584), np.float32(-0.3655433), np.float32(0.055327773), np.float32(0.048410505), np.float32(-0.0640364), np.float32(0.114092484), np.float32(-0.1557851), np.float32(-0.012255341), np.float32(0.13174447), np.float32(-0.035127334), np.float32(-0.0917414)]","[np.float32(1.0563941), np.float32(0.9417126), np.float32(1.0207269), np.float32(0.982725), np.float32(2.018074), np.float32(2.2129998), np.float32(0.96487105), np.float32(1.0490882), np.float32(1.0354413), np.float32(0.96663916)]"
49,"[np.float32(1.7848662), np.float32(-8.800585), np.float32(-1.0367935), np.float32(-3.9173481), np.float32(0.060448647), np.float32(-3.428616), np.float32(0.19840102), np.float32(0.25230366), np.float32(0.06676403), np.float32(0.059504375), np.float32(-0.23139656), np.float32(-0.3368949), np.float32(0.06537473), np.float32(0.051154345), np.float32(-0.079024434), np.float32(0.09657367), np.float32(-0.17523684), np.float32(0.0044313967), np.float32(0.11131424), np.float32(-0.025116088), np.float32(-0.085910946)]","[np.float32(1.0570447), np.float32(0.94316363), np.float32(1.0255136), np.float32(0.9750604), np.float32(2.6092758), np.float32(1.9662279), np.float32(0.96665555), np.float32(1.046691), np.float32(1.0349729), np.float32(0.97058666)]"
50,"[np.float32(2.0398984), np.float32(-9.447285), np.float32(-2.3169804), np.float32(-3.07639), np.float32(0.024564743), np.float32(-3.273549), np.float32(0.1661362), np.float32(0.222871), np.float32(0.005038291), np.float32(0.07880762), np.float32(-0.24744236), np.float32(-0.4357953), np.float32(0.019886792), np.float32(0.062775284), np.float32(-0.054400414), np.float32(0.12595105), np.float32(-0.102872245), np.float32(-0.014130831), np.float32(0.12227731), np.float32(-0.033440102), np.float32(-0.06737757)]","[np.float32(1.0494913), np.float32(0.945483), np.float32(1.0056838), np.float32(1.0029261), np.float32(1.8790591), np.float32(1.6781789), np.float32(0.9554521), np.float32(1.0634314), np.float32(1.0345986), np.float32(0.9693586)]"
51,"[np.float32(1.9617717), np.float32(-9.245103), np.float32(-1.949334), np.float32(-3.325513), np.float32(0.026254177), np.float32(-3.3119547), np.float32(0.1716556), np.float32(0.26332638), np.float32(-0.0009622872), np.float32(0.07684174), np.float32(-0.24844307), np.float32(-0.41376457), np.float32(0.020652473), np.float32(0.055644125), np.float32(-0.056862682), np.float32(0.11472377), np.float32(-0.122759484), np.float32(-0.005810231), np.float32(0.11360202), np.float32(-0.030456025), np.float32(-0.06836392)]","[np.float32(1.0505381), np.float32(0.9471455), np.float32(1.0107852), np.float32(0.9942488), np.float32(2.1638117), np.float32(1.6355873), np.float32(0.9583473), np.float32(1.0608102), np.float32(1.033152), np.float32(0.9707003)]"
52,"[np.float32(1.8613069), np.float32(-9.015305), np.float32(-1.4064522), np.float32(-3.6680977), np.float32(0.059298992), np.float32(-3.3906703), np.float32(0.1949956), np.float32(0.19259296), np.float32(0.07823256), np.float32(0.060961038), np.float32(-0.23318064), np.float32(-0.3622224), np.float32(0.053827614), np.float32(0.04884699), np.float32(-0.066829264), np.float32(0.108498424), np.float32(-0.15894434), np.float32(-0.006966293), np.float32(0.12371983), np.float32(-0.032074757), np.float32(-0.087987125)]","[np.float32(1.0543603), np.float32(0.9434962), np.float32(1.019008), np.float32(0.98339427), np.float32(2.2161868), np.float32(2.058004), np.float32(0.9674853), np.float32(1.0455409), np.float32(1.0360097), np.float32(0.9681657)]"
53,"[np.float32(1.9114312), np.float32(-9.118149), np.float32(-1.6906652), np.float32(-3.49348), np.float32(0.03547907), np.float32(-3.342709), np.float32(0.17928837), np.float32(0.2631422), np.float32(0.016103357), np.float32(0.071570545), np.float32(-0.24527693), np.float32(-0.39252275), np.float32(0.032044977), np.float32(0.05276546), np.float32(-0.06244585), np.float32(0.10927752), np.float32(-0.13808633), np.float32(-0.003288567), np.float32(0.11265215), np.float32(-0.029583078), np.float32(-0.0727221)]","[np.float32(1.0509595), np.float32(0.9469527), np.float32(1.0148215), np.float32(0.9853939), np.float32(2.2989612), np.float32(1.7041516), np.float32(0.96107274), np.float32(1.0550798), np.float32(1.0344625), np.float32(0.9703338)]"
54,"[np.float32(1.9005071), np.float32(-9.108389), np.float32(-1.6145155), np.float32(-3.5350552), np.float32(0.049059153), np.float32(-3.3608603), np.float32(0.18732537), np.float32(0.21144585), np.float32(0.05322835), np.float32(0.06564), np.float32(-0.23917717), np.float32(-0.3814863), np.float32(0.042799592), np.float32(0.050525546), np.float32(-0.062772155), np.float32(0.111670285), np.float32(-0.14567599), np.float32(-0.0080473125), np.float32(0.121488094), np.float32(-0.03259804), np.float32(-0.08114168)]","[np.float32(1.0532979), np.float32(0.9443822), np.float32(1.016978), np.float32(0.98580533), np.float32(2.1731591), np.float32(1.9126993), np.float32(0.96321887), np.float32(1.0541861), np.float32(1.0350115), np.float32(0.9708446)]"
55,"[np.float32(2.050571), np.float32(-9.47627), np.float32(-2.3613138), np.float32(-3.0445204), np.float32(0.026555777), np.float32(-3.2702398), np.float32(0.16650954), np.float32(0.20970815), np.float32(0.011539981), np.float32(0.07796183), np.float32(-0.24652565), np.float32(-0.43720335), np.float32(0.022313744), np.float32(0.06385848), np.float32(-0.0548099), np.float32(0.12803745), np.float32(-0.10098746), np.float32(-0.01619801), np.float32(0.12489532), np.float32(-0.034352984), np.float32(-0.06826605)]","[np.float32(1.0488971), np.float32(0.9478769), np.float32(1.0056577), np.float32(1.0036883), np.float32(1.8318143), np.float32(1.7074583), np.float32(0.95630723), np.float32(1.0622107), np.float32(1.0349641), np.float32(0.96935207)]"
56,"[np.float32(1.8870149), np.float32(-9.062318), np.float32(-1.5579846), np.float32(-3.5767229), np.float32(0.044086933), np.float32(-3.3615758), np.float32(0.1851687), np.float32(0.24545424), np.float32(0.036123693), np.float32(0.06737603), np.float32(-0.24158859), np.float32(-0.3797508), np.float32(0.040879756), np.float32(0.05127138), np.float32(-0.0651401), np.float32(0.10780531), np.float32(-0.14698198), np.float32(-0.0037448406), np.float32(0.11521125), np.float32(-0.030029088), np.float32(-0.07756085)]","[np.float32(1.0529871), np.float32(0.94427145), np.float32(1.0189962), np.float32(0.9816553), np.float32(2.31078), np.float32(1.8070333), np.float32(0.9617214), np.float32(1.0539352), np.float32(1.0353398), np.float32(0.97005665)]"
57,"[np.float32(2.044785), np.float32(-9.430822), np.float32(-2.3748784), np.float32(-3.0524552), np.float32(0.0015816689), np.float32(-3.2544715), np.float32(0.15498419), np.float32(0.30390283), np.float32(-0.050362512), np.float32(0.089829594), np.float32(-0.25261086), np.float32(-0.4444262), np.float32(0.0019905567), np.float32(0.06468552), np.float32(-0.054207295), np.float32(0.12005639), np.float32(-0.09649935), np.float32(-0.004352987), np.float32(0.10846104), np.float32(-0.027584605), np.float32(-0.058238618)]","[np.float32(1.0515294), np.float32(0.9479888), np.float32(1.0130069), np.float32(0.99704176), np.float32(2.0677981), np.float32(1.4385188), np.float32(0.9515028), np.float32(1.0706372), np.float32(1.0312953), np.float32(0.97195953)]"
58,"[np.float32(1.8204806), np.float32(-8.897954), np.float32(-1.2101195), np.float32(-3.8009055), np.float32(0.058617115), np.float32(-3.4085302), np.float32(0.19628447), np.float32(0.23069307), np.float32(0.06849), np.float32(0.060461983), np.float32(-0.2330293), np.float32(-0.3488852), np.float32(0.059235215), np.float32(0.049916565), np.float32(-0.07346371), np.float32(0.10145095), np.float32(-0.16774644), np.float32(-0.00041139126), np.float32(0.11606436), np.float32(-0.028072592), np.float32(-0.08638235)]","[np.float32(1.0553004), np.float32(0.9424389), np.float32(1.02215), np.float32(0.9773214), np.float32(2.449975), np.float32(1.9742815), np.float32(0.9657647), np.float32(1.047285), np.float32(1.0346751), np.float32(0.9687986)]"
59,"[np.float32(1.9791529), np.float32(-9.314803), np.float32(-1.9896035), np.float32(-3.283098), np.float32(0.046328306), np.float32(-3.3225958), np.float32(0.18144062), np.float32(0.17153162), np.float32(0.056052357), np.float32(0.06814791), np.float32(-0.2400896), np.float32(-0.40618163), np.float32(0.03798899), np.float32(0.054994702), np.float32(-0.05795917), np.float32(0.12346429), np.float32(-0.1254592), np.float32(-0.017057002), np.float32(0.13054687), np.float32(-0.036934726), np.float32(-0.079091296)]","[np.float32(1.0499583), np.float32(0.94757843), np.float32(1.0103983), np.float32(0.9974125), np.float32(1.8804933), np.float32(1.9422034), np.float32(0.9619956), np.float32(1.0546018), np.float32(1.0355393), np.float32(0.96776396)]"
60,"[np.float32(1.91801), np.float32(-9.147238), np.float32(-1.7116892), np.float32(-3.4744868), np.float32(0.042310476), np.float32(-3.3460345), np.float32(0.1826255), np.float32(0.22843504), np.float32(0.036256284), np.float32(0.06883225), np.float32(-0.24251664), np.float32(-0.39146215), np.float32(0.03603983), np.float32(0.051818013), np.float32(-0.060868144), np.float32(0.11245324), np.float32(-0.1388641), np.float32(-0.0074130893), np.float32(0.11887685), np.float32(-0.03204538), np.float32(-0.07696063)]","[np.float32(1.0521545), np.float32(0.9430928), np.float32(1.0146648), np.float32(0.98428386), np.float32(2.1731856), np.float32(1.8253335), np.float32(0.96046156), np.float32(1.0553365), np.float32(1.0346516), np.float32(0.9690532)]"
61,"[np.float32(2.3290231), np.float32(-8.684835), np.float32(-3.7890227), np.float32(3.0791326), np.float32(-0.30576193), np.float32(-3.447279), np.float32(0.012546569), np.float32(0.31520477), np.float32(-0.0063966364), np.float32(0.07195558), np.float32(-0.28389078), np.float32(-0.4880208), np.float32(0.08749321), np.float32(0.12316981), np.float32(-0.17240536), np.float32(0.052804925), np.float32(0.078953415), np.float32(0.12619752), np.float32(-0.074476), np.float32(0.11227748), np.float32(0.021559682)]","[np.float32(1.0264926), np.float32(0.97379935), np.float32(1.0101048), np.float32(1.0121499), np.float32(1.0161237), np.float32(0.98294), np.float32(2.262279), np.float32(1.4879949), np.float32(1.022934), np.float32(0.98477066)]"
62,"[np.float32(2.3283896), np.float32(-8.682063), np.float32(-3.7689173), np.float32(3.1236336), np.float32(-0.34715438), np.float32(-3.484258), np.float32(-0.038341403), np.float32(0.29705143), np.float32(0.004161015), np.float32(0.052164897), np.float32(-0.37686944), np.float32(-0.4053602), np.float32(0.0723567), np.float32(0.11295593), np.float32(-0.16097212), np.float32(-1.3299286e-05), np.float32(0.13628754), np.float32(0.11182217), np.float32(-0.090902016), np.float32(0.105161406), np.float32(0.012434073)]","[np.float32(1.0177865), np.float32(0.98149425), np.float32(0.99618495), np.float32(1.0230198), np.float32(1.0236926), np.float32(0.9724152), np.float32(1.898408), np.float32(2.057481), np.float32(1.0188676), np.float32(0.9884763)]"
63,"[np.float32(2.2830958), np.float32(-8.400789), np.float32(-3.5366814), np.float32(3.5749288), np.float32(-0.38147998), np.float32(-3.566571), np.float32(-0.078160435), np.float32(0.27661967), np.float32(-0.01044558), np.float32(0.00090134144), np.float32(-0.39544353), np.float32(-0.38322812), np.float32(0.06793064), np.float32(0.092770785), np.float32(-0.163003), np.float32(-0.026483834), np.float32(0.15613261), np.float32(0.11484988), np.float32(-0.11957961), np.float32(0.10633543), np.float32(0.007051129)]","[np.float32(1.0115752), np.float32(0.9897537), np.float32(0.9934343), np.float32(1.0262251), np.float32(1.0266125), np.float32(0.9746438), np.float32(1.9895759), np.float32(2.4113777), np.float32(1.0143442), np.float32(0.9932971)]"
64,"[np.float32(2.3607407), np.float32(-8.873179), np.float32(-3.9218307), np.float32(2.8302486), np.float32(-0.33726716), np.float32(-3.4398494), np.float32(-0.029322624), np.float32(0.30180657), np.float32(0.010421291), np.float32(0.07422924), np.float32(-0.38581026), np.float32(-0.3984351), np.float32(0.07144144), np.float32(0.119910926), np.float32(-0.15785614), np.float32(0.002952993), np.float32(0.14096954), np.float32(0.10315287), np.float32(-0.08011064), np.float32(0.10118368), np.float32(0.009872977)]","[np.float32(1.0214962), np.float32(0.9774743), np.float32(1.001346), np.float32(1.0179821), np.float32(1.0200613), np.float32(0.9784332), np.float32(1.7018046), np.float32(2.0786152), np.float32(1.0186574), np.float32(0.9865671)]"
65,"[np.float32(2.3031306), np.float32(-8.52891), np.float32(-3.6426396), np.float32(3.369034), np.float32(-0.36483133), np.float32(-3.5286474), np.float32(-0.057602733), np.float32(0.28780442), np.float32(-0.001596123), np.float32(0.02792044), np.float32(-0.3865027), np.float32(-0.3950053), np.float32(0.07035464), np.float32(0.10309711), np.float32(-0.16185573), np.float32(-0.013428476), np.float32(0.1456196), np.float32(0.11380634), np.float32(-0.10498458), np.float32(0.10608286), np.float32(0.010498568)]","[np.float32(1.0151488), np.float32(0.98560643), np.float32(0.99371684), np.float32(1.0247625), np.float32(1.0236073), np.float32(0.9739302), np.float32(1.9529696), np.float32(2.2336056), np.float32(1.0161318), np.float32(0.99077183)]"
66,"[np.float32(2.3461766), np.float32(-8.785669), np.float32(-3.870076), np.float32(2.9231117), np.float32(-0.29936564), np.float32(-3.422337), np.float32(0.017861664), np.float32(0.31752628), np.float32(-0.0041029155), np.float32(0.083455056), np.float32(-0.28619277), np.float32(-0.4863419), np.float32(0.08723128), np.float32(0.12633285), np.float32(-0.1710479), np.float32(0.05551374), np.float32(0.080254495), np.float32(0.1216968), np.float32(-0.06871094), np.float32(0.11055291), np.float32(0.020454038)]","[np.float32(1.0278473), np.float32(0.9719151), np.float32(1.0095006), np.float32(1.0126483), np.float32(1.0169601), np.float32(0.97984266), np.float32(2.15575), np.float32(1.4889381), np.float32(1.0231222), np.float32(0.98411155)]"
67,"[np.float32(2.2199879), np.float32(-8.004123), np.float32(-3.2249408), np.float32(4.182906), np.float32(-0.3976363), np.float32(-3.6643329), np.float32(-0.098368436), np.float32(0.26264462), np.float32(-0.035192207), np.float32(-0.04647532), np.float32(-0.3694769), np.float32(-0.40114382), np.float32(0.07001242), np.float32(0.08607271), np.float32(-0.1690608), np.float32(-0.027534582), np.float32(0.1474078), np.float32(0.13494757), np.float32(-0.13090292), np.float32(0.10812), np.float32(0.0066736713)]","[np.float32(1.0072117), np.float32(0.9887952), np.float32(0.9966739), np.float32(1.024347), np.float32(1.0245625), np.float32(0.9726663), np.float32(2.4868472), np.float32(2.3880768), np.float32(1.0127437), np.float32(0.9965002)]"
68,"[np.float32(2.326024), np.float32(-8.666532), np.float32(-3.7629373), np.float32(3.1328125), np.float32(-0.33252633), np.float32(-3.4751902), np.float32(-0.021951646), np.float32(0.30276006), np.float32(-0.00019028783), np.float32(0.055758215), np.float32(-0.34522647), np.float32(-0.43281636), np.float32(0.07707718), np.float32(0.117133856), np.float32(-0.16490173), np.float32(0.017842285), np.float32(0.11613271), np.float32(0.1186589), np.float32(-0.085382506), np.float32(0.108061895), np.float32(0.016479298)]","[np.float32(1.0216756), np.float32(0.97778165), np.float32(1.0044298), np.float32(1.0154134), np.float32(1.0208697), np.float32(0.9765444), np.float32(2.04517), np.float32(1.8412094), np.float32(1.0209352), np.float32(0.98594457)]"
69,"[np.float32(2.3734515), np.float32(-8.946651), np.float32(-4.0023293), np.float32(2.6691167), np.float32(-0.2835046), np.float32(-3.377857), np.float32(0.035014033), np.float32(0.32466537), np.float32(-0.0015497357), np.float32(0.10852746), np.float32(-0.2748855), np.float32(-0.49841055), np.float32(0.08974418), np.float32(0.13293958), np.float32(-0.17036644), np.float32(0.06824823), np.float32(0.07394558), np.float32(0.115404814), np.float32(-0.055498376), np.float32(0.10792667), np.float32(0.019245587)]","[np.float32(1.0348048), np.float32(0.9648198), np.float32(1.0111287), np.float32(1.0115879), np.float32(1.0142004), np.float32(0.9827402), np.float32(2.0509627), np.float32(1.4112403), np.float32(1.0260013), np.float32(0.9816162)]"
70,"[np.float32(2.400904), np.float32(-9.096645), np.float32(-4.1140146), np.float32(2.4569323), np.float32(-0.29700553), np.float32(-3.3627753), np.float32(0.008792371), np.float32(0.3150393), np.float32(0.0036527663), np.float32(0.10323021), np.float32(-0.33689636), np.float32(-0.44090062), np.float32(0.07844663), np.float32(0.13666534), np.float32(-0.16089776), np.float32(0.04081355), np.float32(0.11069712), np.float32(0.10414332), np.float32(-0.05415441), np.float32(0.100068346), np.float32(0.012690194)]","[np.float32(1.0323741), np.float32(0.9678159), np.float32(1.00691), np.float32(1.0123461), np.float32(1.0171304), np.float32(0.97884005), np.float32(1.7270839), np.float32(1.7127556), np.float32(1.0231098), np.float32(0.9840426)]"
71,"[np.float32(2.3538399), np.float32(-8.82779), np.float32(-3.9001617), np.float32(2.8656285), np.float32(-0.3051138), np.float32(-3.4196029), np.float32(0.007454574), np.float32(0.31370628), np.float32(-0.0020238608), np.float32(0.08035057), np.float32(-0.30907607), np.float32(-0.46510953), np.float32(0.08303437), np.float32(0.12670666), np.float32(-0.16774315), np.float32(0.044735), np.float32(0.09366974), np.float32(0.1179896), np.float32(-0.06950742), np.float32(0.10827355), np.float32(0.01843974)]","[np.float32(1.0290229), np.float32(0.9704103), np.float32(1.0091972), np.float32(1.0107648), np.float32(1.0163853), np.float32(0.97891396), np.float32(2.0430326), np.float32(1.5961932), np.float32(1.0229005), np.float32(0.9837837)]"
72,"[np.float32(2.3188505), np.float32(-8.625258), np.float32(-3.7224903), np.float32(3.2136962), np.float32(-0.35245907), np.float32(-3.4998555), np.float32(-0.043728292), np.float32(0.29452986), np.float32(0.0025175214), np.float32(0.04469073), np.float32(-0.3785544), np.float32(-0.40349558), np.float32(0.071991265), np.float32(0.10996345), np.float32(-0.16142559), np.float32(-0.0036366172), np.float32(0.13814378), np.float32(0.113139436), np.float32(-0.095236704), np.float32(0.105738625), np.float32(0.012255989)]","[np.float32(1.0171369), np.float32(0.9808968), np.float32(0.99688965), np.float32(1.0221504), np.float32(1.0241979), np.float32(0.9736942), np.float32(1.9334143), np.float32(2.093553), np.float32(1.0181375), np.float32(0.9878777)]"
73,"[np.float32(2.3419783), np.float32(-8.758801), np.float32(-3.8386846), np.float32(2.9857419), np.float32(-0.32337213), np.float32(-3.4489794), np.float32(-0.013630807), np.float32(0.3060344), np.float32(0.0004156828), np.float32(0.06566719), np.float32(-0.3401718), np.float32(-0.4372384), np.float32(0.0778501), np.float32(0.12141353), np.float32(-0.16459873), np.float32(0.024596214), np.float32(0.112477094), np.float32(0.1164287), np.float32(-0.07886489), np.float32(0.10714047), np.float32(0.016440209)]","[np.float32(1.0233333), np.float32(0.976401), np.float32(1.0044296), np.float32(1.01323), np.float32(1.0184457), np.float32(0.97916764), np.float32(1.9929764), np.float32(1.784004), np.float32(1.0207434), np.float32(0.98516834)]"
74,"[np.float32(2.2837586), np.float32(-8.416578), np.float32(-3.5630481), np.float32(3.5206022), np.float32(-0.34704566), np.float32(-3.5383115), np.float32(-0.033631206), np.float32(0.29708353), np.float32(-0.0070007592), np.float32(0.031561077), np.float32(-0.33685797), np.float32(-0.4398962), np.float32(0.07823384), np.float32(0.10994527), np.float32(-0.1680564), np.float32(0.012613706), np.float32(0.11304918), np.float32(0.1288585), np.float32(-0.096573025), np.float32(0.11092841), np.float32(0.01789404)]","[np.float32(1.0146058), np.float32(0.9859068), np.float32(0.9978473), np.float32(1.0244397), np.float32(1.024839), np.float32(0.97547257), np.float32(2.3083882), np.float32(1.8407391), np.float32(1.0200309), np.float32(0.98838407)]"
75,"[np.float32(2.396085), np.float32(-9.073622), np.float32(-4.0884953), np.float32(2.5092487), np.float32(-0.31425786), np.float32(-3.3832026), np.float32(-0.009031802), np.float32(0.3096097), np.float32(0.010088652), np.float32(0.09759784), np.float32(-0.37088907), np.float32(-0.41159472), np.float32(0.07352364), np.float32(0.13192382), np.float32(-0.15711847), np.float32(0.020504378), np.float32(0.13138336), np.float32(0.099110246), np.float32(-0.062007487), np.float32(0.09794195), np.float32(0.009528201)]","[np.float32(1.0276295), np.float32(0.971903), np.float32(1.0052295), np.float32(1.0126686), np.float32(1.0197918), np.float32(0.9759189), np.float32(1.6111932), np.float32(1.9262675), np.float32(1.0211552), np.float32(0.983812)]"
76,"[np.float32(2.276754), np.float32(-8.369445), np.float32(-3.516369), np.float32(3.6141937), np.float32(-0.37145853), np.float32(-3.567265), np.float32(-0.064047694), np.float32(0.28375167), np.float32(-0.008582354), np.float32(0.0110859275), np.float32(-0.37626028), np.float32(-0.4029968), np.float32(0.07147837), np.float32(0.098742485), np.float32(-0.1645081), np.float32(-0.014228951), np.float32(0.14147472), np.float32(0.120871365), np.float32(-0.111493096), np.float32(0.10797801), np.float32(0.01140501)]","[np.float32(1.0132746), np.float32(0.98711085), np.float32(0.992362), np.float32(1.0277647), np.float32(1.0255483), np.float32(0.9743362), np.float32(2.133793), np.float32(2.2046008), np.float32(1.0163825), np.float32(0.9902894)]"
