Iteration,test_preds,estimated_params
39,"[np.float32(2.7007492), np.float32(-10.796808), np.float32(-5.3930945), np.float32(-0.73146594), np.float32(-0.8048074), np.float32(-2.204118), np.float32(0.084349364), np.float32(0.2800281), np.float32(-0.12363407), np.float32(0.14712977), np.float32(-0.19781017), np.float32(-0.5379543), np.float32(0.068368375), np.float32(0.21324688), np.float32(-0.1386002), np.float32(0.13709714), np.float32(0.034991905), np.float32(0.021317542), np.float32(0.10486245), np.float32(-0.021980427), np.float32(-0.01848434)]","[np.float32(1.0606606), np.float32(0.9573259), np.float32(1.2046127), np.float32(1.1730585), np.float32(1.0286098), np.float32(0.9544572), np.float32(0.9192368), np.float32(1.1140447), np.float32(1.0306774), np.float32(0.9730463)]"
40,"[np.float32(2.9291625), np.float32(-11.457452), np.float32(-6.344042), np.float32(-0.7176384), np.float32(0.87583566), np.float32(-3.6817617), np.float32(0.049252048), np.float32(0.36504206), np.float32(-0.18054858), np.float32(0.13662423), np.float32(-0.19541681), np.float32(-0.59146297), np.float32(0.10991049), np.float32(0.2557754), np.float32(-0.15421742), np.float32(0.25820273), np.float32(0.20125525), np.float32(-0.04366103), np.float32(0.13130182), np.float32(0.08041829), np.float32(-0.050040245)]","[np.float32(1.0682818), np.float32(0.9393506), np.float32(0.7151163), np.float32(0.94611484), np.float32(1.0177139), np.float32(0.9796727), np.float32(0.89979404), np.float32(1.138342), np.float32(1.0495795), np.float32(0.95674086)]"
41,"[np.float32(2.553682), np.float32(-10.603966), np.float32(-4.7060637), np.float32(-1.4709102), np.float32(-0.04738164), np.float32(-2.9830742), np.float32(0.10165855), np.float32(0.2278645), np.float32(-0.08324064), np.float32(0.116380304), np.float32(-0.22587162), np.float32(-0.5514336), np.float32(0.043468803), np.float32(0.16551289), np.float32(-0.09360477), np.float32(0.17024712), np.float32(0.037222818), np.float32(-0.02102521), np.float32(0.12896304), np.float32(-0.0070992187), np.float32(-0.044181194)]","[np.float32(1.0573196), np.float32(0.9490315), np.float32(0.9782943), np.float32(1.0586356), np.float32(1.1522046), np.float32(1.2247849), np.float32(0.9251888), np.float32(1.1045805), np.float32(1.0331057), np.float32(0.9702441)]"
42,"[np.float32(2.4602635), np.float32(-10.426367), np.float32(-4.2606626), np.float32(-1.7660823), np.float32(-0.017261505), np.float32(-3.0530703), np.float32(0.11894043), np.float32(0.16259962), np.float32(-0.03322175), np.float32(0.10207541), np.float32(-0.2335636), np.float32(-0.5394056), np.float32(0.04036358), np.float32(0.14096555), np.float32(-0.07752353), np.float32(0.16882336), np.float32(0.009172827), np.float32(-0.029876083), np.float32(0.13921343), np.float32(-0.02013281), np.float32(-0.05237947)]","[np.float32(1.0521561), np.float32(0.9508392), np.float32(0.9770276), np.float32(1.0552768), np.float32(1.1603905), np.float32(1.4103554), np.float32(0.93445945), np.float32(1.0912503), np.float32(1.0332618), np.float32(0.9702395)]"
43,"[np.float32(2.9337943), np.float32(-11.414875), np.float32(-6.332814), np.float32(-0.31812114), np.float32(-0.072654486), np.float32(-2.7595468), np.float32(0.08051425), np.float32(0.17451558), np.float32(-0.051517904), np.float32(0.11565676), np.float32(-0.18153358), np.float32(-0.56550026), np.float32(0.1660878), np.float32(0.27529988), np.float32(-0.18849868), np.float32(0.20772853), np.float32(0.1409114), np.float32(-0.02564621), np.float32(0.13388538), np.float32(0.024090663), np.float32(-0.010273773)]","[np.float32(1.0600872), np.float32(0.9559744), np.float32(0.96414256), np.float32(1.0860037), np.float32(0.6919047), np.float32(1.1971791), np.float32(0.908843), np.float32(1.12218), np.float32(1.0441521), np.float32(0.95802337)]"
44,"[np.float32(3.1520865), np.float32(-11.833395), np.float32(-7.2508235), np.float32(0.3419366), np.float32(-0.099824905), np.float32(-2.6007242), np.float32(0.06772858), np.float32(0.21005255), np.float32(-0.055862866), np.float32(0.11777286), np.float32(-0.14989322), np.float32(-0.5460504), np.float32(0.24917829), np.float32(0.3431604), np.float32(-0.26303208), np.float32(0.221585), np.float32(0.197953), np.float32(-0.019706428), np.float32(0.12531307), np.float32(0.048387006), np.float32(0.012877271)]","[np.float32(1.0612268), np.float32(0.9539686), np.float32(0.96702105), np.float32(1.086085), np.float32(0.564893), np.float32(1.095629), np.float32(0.89699966), np.float32(1.1355816), np.float32(1.0509768), np.float32(0.9512101)]"
45,"[np.float32(2.7548666), np.float32(-11.062912), np.float32(-5.555576), np.float32(-0.8649941), np.float32(-0.04564309), np.float32(-2.8839498), np.float32(0.095535874), np.float32(0.13905972), np.float32(-0.033921495), np.float32(0.1091906), np.float32(-0.2046392), np.float32(-0.5677191), np.float32(0.11198512), np.float32(0.22091877), np.float32(-0.13693714), np.float32(0.19653161), np.float32(0.0910421), np.float32(-0.03182265), np.float32(0.14168994), np.float32(0.003395401), np.float32(-0.028533105)]","[np.float32(1.0604511), np.float32(0.95321405), np.float32(0.96790934), np.float32(1.0772815), np.float32(0.8007793), np.float32(1.3204224), np.float32(0.9174279), np.float32(1.1125642), np.float32(1.0386367), np.float32(0.9636691)]"
46,"[np.float32(2.550795), np.float32(-10.610176), np.float32(-4.6795063), np.float32(-1.4839121), np.float32(-0.03729081), np.float32(-2.9928594), np.float32(0.10584898), np.float32(0.19458309), np.float32(-0.0616761), np.float32(0.1111573), np.float32(-0.22621083), np.float32(-0.551671), np.float32(0.049716294), np.float32(0.16452795), np.float32(-0.09265038), np.float32(0.17327158), np.float32(0.0353425), np.float32(-0.025619507), np.float32(0.1343), np.float32(-0.010143533), np.float32(-0.045585174)]","[np.float32(1.0560122), np.float32(0.9505274), np.float32(0.97343844), np.float32(1.0645999), np.float32(1.107791), np.float32(1.2888747), np.float32(0.9280194), np.float32(1.1001369), np.float32(1.0340464), np.float32(0.96935165)]"
47,"[np.float32(2.4785516), np.float32(-10.44565), np.float32(-4.368442), np.float32(-1.7012839), np.float32(-0.035777092), np.float32(-3.0278597), np.float32(0.11029591), np.float32(0.2197718), np.float32(-0.07160503), np.float32(0.11130145), np.float32(-0.23243904), np.float32(-0.5421733), np.float32(0.031931072), np.float32(0.14650598), np.float32(-0.0810999), np.float32(0.16495153), np.float32(0.017026082), np.float32(-0.022075266), np.float32(0.12962444), np.float32(-0.013679065), np.float32(-0.048000246)]","[np.float32(1.0555774), np.float32(0.950146), np.float32(0.98265535), np.float32(1.0498446), np.float32(1.225583), np.float32(1.2839772), np.float32(0.93122435), np.float32(1.0967971), np.float32(1.0318738), np.float32(0.97139186)]"
48,"[np.float32(3.668736), np.float32(-12.832101), np.float32(-9.320228), np.float32(1.9058313), np.float32(-0.11514163), np.float32(-2.1909428), np.float32(0.067416415), np.float32(0.18336588), np.float32(0.053514227), np.float32(0.082947224), np.float32(-0.0733158), np.float32(-0.4510775), np.float32(0.51260096), np.float32(0.50783074), np.float32(-0.4741198), np.float32(0.26326102), np.float32(0.31882387), np.float32(-0.021053433), np.float32(0.11214287), np.float32(0.09127852), np.float32(0.08327079)]","[np.float32(1.0444578), np.float32(0.9680803), np.float32(0.9772329), np.float32(1.0678564), np.float32(0.2841604), np.float32(1.0513366), np.float32(0.8867482), np.float32(1.1374564), np.float32(1.075421), np.float32(0.92575866)]"
49,"[np.float32(2.8717299), np.float32(-11.195609), np.float32(-6.1157637), np.float32(-0.5069157), np.float32(-0.13009095), np.float32(-2.757051), np.float32(0.06069927), np.float32(0.38477167), np.float32(-0.19005895), np.float32(0.15145172), np.float32(-0.18721062), np.float32(-0.54759437), np.float32(0.09785664), np.float32(0.24380934), np.float32(-0.17137122), np.float32(0.1790899), np.float32(0.112535566), np.float32(-0.0023449361), np.float32(0.11170192), np.float32(0.02844669), np.float32(-0.03027758)]","[np.float32(1.0631921), np.float32(0.95297587), np.float32(0.97075176), np.float32(1.0815349), np.float32(1.0643891), np.float32(0.8351999), np.float32(0.9048899), np.float32(1.1314094), np.float32(1.0364044), np.float32(0.96876055)]"
50,"[np.float32(3.1329424), np.float32(-11.662806), np.float32(-7.2069135), np.float32(0.26529866), np.float32(-0.18962038), np.float32(-2.5600913), np.float32(0.04106036), np.float32(0.501576), np.float32(-0.25184542), np.float32(0.17164697), np.float32(-0.15121192), np.float32(-0.50508404), np.float32(0.17183065), np.float32(0.29381305), np.float32(-0.25234035), np.float32(0.1868094), np.float32(0.15492585), np.float32(0.0018802881), np.float32(0.108542606), np.float32(0.04683432), np.float32(-0.027011719)]","[np.float32(1.0688275), np.float32(0.95211905), np.float32(0.96693784), np.float32(1.0950533), np.float32(0.96981126), np.float32(0.6510676), np.float32(0.89553314), np.float32(1.1449074), np.float32(1.0442617), np.float32(0.96299595)]"
51,"[np.float32(3.0012493), np.float32(-11.522412), np.float32(-6.6231947), np.float32(-0.11851357), np.float32(-0.093486786), np.float32(-2.7036018), np.float32(0.0706), np.float32(0.2308422), np.float32(-0.083122134), np.float32(0.12430219), np.float32(-0.17118329), np.float32(-0.5570218), np.float32(0.18207973), np.float32(0.2949465), np.float32(-0.21146989), np.float32(0.2066065), np.float32(0.156683), np.float32(-0.018865287), np.float32(0.1267457), np.float32(0.034873933), np.float32(-0.008187909)]","[np.float32(1.0610733), np.float32(0.9562282), np.float32(0.9674719), np.float32(1.0845987), np.float32(0.7153114), np.float32(1.0773188), np.float32(0.9022359), np.float32(1.131512), np.float32(1.0449952), np.float32(0.9575484)]"
52,"[np.float32(2.6940053), np.float32(-10.825993), np.float32(-5.364158), np.float32(-1.03811), np.float32(-0.11648154), np.float32(-2.862646), np.float32(0.07200718), np.float32(0.3977456), np.float32(-0.19717814), np.float32(0.14917478), np.float32(-0.20849234), np.float32(-0.54508597), np.float32(0.04263562), np.float32(0.19550455), np.float32(-0.12806228), np.float32(0.16457212), np.float32(0.06957394), np.float32(0.00019213557), np.float32(0.1073733), np.float32(0.014053091), np.float32(-0.036479928)]","[np.float32(1.0596888), np.float32(0.95168895), np.float32(0.9797665), np.float32(1.0650848), np.float32(1.273045), np.float32(0.8640613), np.float32(0.914054), np.float32(1.1210296), np.float32(1.0327265), np.float32(0.9731963)]"
53,"[np.float32(2.52658), np.float32(-10.534837), np.float32(-4.59654), np.float32(-1.5504738), np.float32(-0.052568674), np.float32(-2.991714), np.float32(0.101181716), np.float32(0.25643367), np.float32(-0.09919517), np.float32(0.11937396), np.float32(-0.22815317), np.float32(-0.54717815), np.float32(0.03285882), np.float32(0.15861088), np.float32(-0.08971065), np.float32(0.1653382), np.float32(0.030786097), np.float32(-0.017125964), np.float32(0.12421201), np.float32(-0.0070096552), np.float32(-0.044243097)]","[np.float32(1.0568314), np.float32(0.94955957), np.float32(0.9795359), np.float32(1.0558959), np.float32(1.2314526), np.float32(1.1815974), np.float32(0.9272192), np.float32(1.1026683), np.float32(1.0322345), np.float32(0.9714943)]"
54,"[np.float32(2.6752675), np.float32(-10.869233), np.float32(-5.238947), np.float32(-1.1011425), np.float32(-0.057915688), np.float32(-2.91696), np.float32(0.09189449), np.float32(0.21270734), np.float32(-0.081643015), np.float32(0.11954257), np.float32(-0.21370357), np.float32(-0.5645312), np.float32(0.07234022), np.float32(0.19825897), np.float32(-0.11644706), np.float32(0.18183891), np.float32(0.07034378), np.float32(-0.0224846), np.float32(0.13162503), np.float32(0.0024830848), np.float32(-0.03698452)]","[np.float32(1.0612196), np.float32(0.95036185), np.float32(0.9717069), np.float32(1.0722921), np.float32(0.9876648), np.float32(1.1974516), np.float32(0.9184691), np.float32(1.1129688), np.float32(1.0367801), np.float32(0.9662116)]"
55,"[np.float32(2.508925), np.float32(-10.584616), np.float32(-4.4075394), np.float32(-1.6427189), np.float32(0.013038874), np.float32(-3.0710146), np.float32(0.13271481), np.float32(0.010729939), np.float32(0.05799444), np.float32(0.08532186), np.float32(-0.2262237), np.float32(-0.54047763), np.float32(0.076247185), np.float32(0.146273), np.float32(-0.08446044), np.float32(0.1883386), np.float32(0.011778101), np.float32(-0.049666435), np.float32(0.16645887), np.float32(-0.031893484), np.float32(-0.056987803)]","[np.float32(1.0541202), np.float32(0.9527162), np.float32(0.9643871), np.float32(1.072103), np.float32(0.85991085), np.float32(1.7471511), np.float32(0.9376412), np.float32(1.083191), np.float32(1.0345212), np.float32(0.9671386)]"
56,"[np.float32(2.5344598), np.float32(-10.581032), np.float32(-4.5995264), np.float32(-1.5361978), np.float32(-0.03052473), np.float32(-3.0063548), np.float32(0.10945764), np.float32(0.17811394), np.float32(-0.04974331), np.float32(0.1079046), np.float32(-0.22765464), np.float32(-0.54969215), np.float32(0.050035298), np.float32(0.16007379), np.float32(-0.08968955), np.float32(0.1735382), np.float32(0.030192658), np.float32(-0.027915835), np.float32(0.13694894), np.float32(-0.012958258), np.float32(-0.047221698)]","[np.float32(1.0558716), np.float32(0.95044076), np.float32(0.9779647), np.float32(1.0585554), np.float32(1.0947468), np.float32(1.3367983), np.float32(0.92753977), np.float32(1.099733), np.float32(1.0340706), np.float32(0.96871406)]"
57,"[np.float32(2.9508972), np.float32(-11.45204), np.float32(-6.4045873), np.float32(-0.26544708), np.float32(-0.072769165), np.float32(-2.7486742), np.float32(0.080371946), np.float32(0.16942233), np.float32(-0.047107667), np.float32(0.1146501), np.float32(-0.1793114), np.float32(-0.56502324), np.float32(0.17351744), np.float32(0.280663), np.float32(-0.19380632), np.float32(0.20978837), np.float32(0.14571404), np.float32(-0.026069343), np.float32(0.13408144), np.float32(0.025362864), np.float32(-0.0076977387)]","[np.float32(1.0606273), np.float32(0.95437115), np.float32(0.9672871), np.float32(1.0819134), np.float32(0.6691613), np.float32(1.206834), np.float32(0.9067681), np.float32(1.1240804), np.float32(1.0450048), np.float32(0.957484)]"
58,"[np.float32(2.3564773), np.float32(-10.220385), np.float32(-3.758863), np.float32(-2.0986521), np.float32(0.011926174), np.float32(-3.1315086), np.float32(0.13802974), np.float32(0.0986141), np.float32(0.018999323), np.float32(0.088547334), np.float32(-0.23853624), np.float32(-0.5189798), np.float32(0.038318932), np.float32(0.11375967), np.float32(-0.06290668), np.float32(0.16589843), np.float32(-0.024346843), np.float32(-0.037601948), np.float32(0.15039822), np.float32(-0.033370063), np.float32(-0.06392069)]","[np.float32(1.0512449), np.float32(0.95225364), np.float32(0.97670615), np.float32(1.0517602), np.float32(1.1727071), np.float32(1.648751), np.float32(0.9425672), np.float32(1.0798581), np.float32(1.0322869), np.float32(0.96940404)]"
59,"[np.float32(2.5328903), np.float32(-10.568775), np.float32(-4.60303), np.float32(-1.5376267), np.float32(-0.037363768), np.float32(-3.0010688), np.float32(0.106735185), np.float32(0.20248818), np.float32(-0.06525257), np.float32(0.11146483), np.float32(-0.22780865), np.float32(-0.5493297), np.float32(0.044839025), np.float32(0.15998828), np.float32(-0.08971411), np.float32(0.17100452), np.float32(0.030768424), np.float32(-0.024566203), np.float32(0.13293344), np.float32(-0.010936491), np.float32(-0.04626641)]","[np.float32(1.0571759), np.float32(0.9493199), np.float32(0.9764322), np.float32(1.059863), np.float32(1.1385138), np.float32(1.283765), np.float32(0.9282333), np.float32(1.1005241), np.float32(1.0346583), np.float32(0.9684263)]"
60,"[np.float32(2.3845646), np.float32(-10.25665), np.float32(-3.9289284), np.float32(-1.9952043), np.float32(-0.012620926), np.float32(-3.0920615), np.float32(0.1251936), np.float32(0.17872974), np.float32(-0.035713628), np.float32(0.100397855), np.float32(-0.2390213), np.float32(-0.52813953), np.float32(0.026239634), np.float32(0.1233533), np.float32(-0.066839814), np.float32(0.16105935), np.float32(-0.009883165), np.float32(-0.027081221), np.float32(0.135665), np.float32(-0.023810968), np.float32(-0.054896936)]","[np.float32(1.0530605), np.float32(0.94899213), np.float32(0.9789025), np.float32(1.0506117), np.float32(1.2702675), np.float32(1.4319344), np.float32(0.9382942), np.float32(1.0873631), np.float32(1.0331528), np.float32(0.969752)]"
61,"[np.float32(2.6973686), np.float32(-10.625166), np.float32(-5.393623), np.float32(0.02796641), np.float32(-0.16051555), np.float32(-2.9678214), np.float32(0.06775764), np.float32(0.32446545), np.float32(-0.07597479), np.float32(0.17937541), np.float32(-0.2738816), np.float32(-0.4972862), np.float32(0.08016932), np.float32(0.21917543), np.float32(-0.14314467), np.float32(0.1342295), np.float32(0.11353454), np.float32(0.028014481), np.float32(0.09047563), np.float32(0.039507464), np.float32(-0.020203501)]","[np.float32(1.0592498), np.float32(0.95102715), np.float32(0.9918468), np.float32(1.0505013), np.float32(1.0182157), np.float32(0.9729881), np.float32(0.96287894), np.float32(1.3561648), np.float32(1.0332394), np.float32(0.9717528)]"
62,"[np.float32(2.4326808), np.float32(-9.27606), np.float32(-4.2615333), np.float32(2.1757634), np.float32(-0.28131366), np.float32(-3.3173628), np.float32(0.022227645), np.float32(0.32016993), np.float32(0.0037734061), np.float32(0.12509775), np.float32(-0.33137178), np.float32(-0.44668102), np.float32(0.07938254), np.float32(0.14561462), np.float32(-0.15899903), np.float32(0.051491052), np.float32(0.10899547), np.float32(0.09684056), np.float32(-0.038597062), np.float32(0.095097005), np.float32(0.009831388)]","[np.float32(1.036427), np.float32(0.9646322), np.float32(1.0081409), np.float32(1.0140196), np.float32(1.016298), np.float32(0.97991765), np.float32(1.6099495), np.float32(1.6530597), np.float32(1.0249017), np.float32(0.97822607)]"
63,"[np.float32(2.5387022), np.float32(-9.841114), np.float32(-4.7441955), np.float32(1.2616704), np.float32(-0.20676208), np.float32(-3.147461), np.float32(0.07973379), np.float32(0.33730978), np.float32(-0.024992764), np.float32(0.1810305), np.float32(-0.24275404), np.float32(-0.5300741), np.float32(0.09337416), np.float32(0.16726434), np.float32(-0.16248855), np.float32(0.116424724), np.float32(0.07635179), np.float32(0.06505275), np.float32(0.012103856), np.float32(0.07869053), np.float32(0.000412222)]","[np.float32(1.0562042), np.float32(0.9475726), np.float32(1.0063893), np.float32(1.0251905), np.float32(1.0145098), np.float32(0.9785456), np.float32(1.4451377), np.float32(1.272191), np.float32(1.0313506), np.float32(0.97415936)]"
64,"[np.float32(2.8213758), np.float32(-11.212259), np.float32(-5.885608), np.float32(-0.91708803), np.float32(-0.122425795), np.float32(-2.8215547), np.float32(0.057009175), np.float32(0.31299525), np.float32(-0.13107432), np.float32(0.16178647), np.float32(-0.28373224), np.float32(-0.4868846), np.float32(0.0707252), np.float32(0.2697094), np.float32(-0.12691793), np.float32(0.15914337), np.float32(0.13055071), np.float32(0.007678628), np.float32(0.16667157), np.float32(0.008867249), np.float32(-0.031031918)]","[np.float32(1.0555484), np.float32(0.9555885), np.float32(0.96687305), np.float32(1.0826918), np.float32(1.0258303), np.float32(0.9628148), np.float32(0.7535189), np.float32(1.3029816), np.float32(1.0349973), np.float32(0.9670377)]"
65,"[np.float32(2.6996503), np.float32(-10.620354), np.float32(-5.405096), np.float32(0.010654613), np.float32(-0.13591528), np.float32(-2.9384298), np.float32(0.08069986), np.float32(0.32445568), np.float32(-0.09928624), np.float32(0.16040759), np.float32(-0.20245987), np.float32(-0.55961645), np.float32(0.09181777), np.float32(0.19864911), np.float32(-0.15694657), np.float32(0.15963829), np.float32(0.08771455), np.float32(0.014040381), np.float32(0.06970939), np.float32(0.044103436), np.float32(-0.020260066)]","[np.float32(1.0686795), np.float32(0.94339377), np.float32(0.99308115), np.float32(1.0501953), np.float32(1.0162525), np.float32(0.97470695), np.float32(1.0795542), np.float32(1.180168), np.float32(1.0322833), np.float32(0.972959)]"
66,"[np.float32(2.444447), np.float32(-9.341432), np.float32(-4.3140464), np.float32(2.076491), np.float32(-0.27903557), np.float32(-3.3042042), np.float32(0.022390485), np.float32(0.3203382), np.float32(0.004308939), np.float32(0.13033567), np.float32(-0.3376316), np.float32(-0.44124836), np.float32(0.07831934), np.float32(0.14845383), np.float32(-0.15730116), np.float32(0.050790735), np.float32(0.11346036), np.float32(0.09312931), np.float32(-0.034151807), np.float32(0.09249137), np.float32(0.007974338)]","[np.float32(1.0352962), np.float32(0.9659088), np.float32(1.0079967), np.float32(1.0141139), np.float32(1.0171717), np.float32(0.98044276), np.float32(1.5394671), np.float32(1.6761265), np.float32(1.024793), np.float32(0.9802445)]"
67,"[np.float32(2.885447), np.float32(-11.47411), np.float32(-6.1353393), np.float32(-1.3825033), np.float32(-0.06141615), np.float32(-2.7024677), np.float32(0.061374217), np.float32(0.29982424), np.float32(-0.20836721), np.float32(0.09603903), np.float32(-0.16313004), np.float32(-0.5878971), np.float32(0.085457206), np.float32(0.24808884), np.float32(-0.14604253), np.float32(0.21001688), np.float32(0.100999445), np.float32(-0.035350263), np.float32(0.15117368), np.float32(0.0011269897), np.float32(-0.039403386)]","[np.float32(1.059379), np.float32(0.95721495), np.float32(0.9450972), np.float32(1.115715), np.float32(1.030676), np.float32(0.9588102), np.float32(0.8407873), np.float32(0.9938211), np.float32(1.041032), np.float32(0.96280724)]"
68,"[np.float32(3.0995421), np.float32(-12.369623), np.float32(-6.91128), np.float32(-2.886538), np.float32(0.018391848), np.float32(-2.431971), np.float32(-0.0071908683), np.float32(0.2420383), np.float32(-0.39026207), np.float32(-0.097706646), np.float32(-0.10934973), np.float32(-0.6092732), np.float32(0.07027155), np.float32(0.30337694), np.float32(-0.1387004), np.float32(0.26863587), np.float32(0.11034724), np.float32(-0.07871917), np.float32(0.22511335), np.float32(-0.041771755), np.float32(-0.054504678)]","[np.float32(1.0373261), np.float32(0.97990394), np.float32(0.8983919), np.float32(1.1674976), np.float32(1.0472951), np.float32(0.93841535), np.float32(0.67700154), np.float32(0.7930231), np.float32(1.0466858), np.float32(0.95569706)]"
69,"[np.float32(2.6816587), np.float32(-10.539391), np.float32(-5.3313313), np.float32(0.1492295), np.float32(-0.15092993), np.float32(-2.9702168), np.float32(0.07687314), np.float32(0.32584742), np.float32(-0.083539575), np.float32(0.16905573), np.float32(-0.2292943), np.float32(-0.5364162), np.float32(0.08827728), np.float32(0.20136493), np.float32(-0.15340438), np.float32(0.1470066), np.float32(0.0946444), np.float32(0.023790687), np.float32(0.06928098), np.float32(0.046497405), np.float32(-0.018244948)]","[np.float32(1.0695249), np.float32(0.94545597), np.float32(0.9960491), np.float32(1.0458088), np.float32(1.0156491), np.float32(0.9774315), np.float32(1.0698147), np.float32(1.2519069), np.float32(1.0311639), np.float32(0.973493)]"
70,"[np.float32(2.69587), np.float32(-10.620389), np.float32(-5.387489), np.float32(0.038963825), np.float32(-0.16437638), np.float32(-2.973113), np.float32(0.065987885), np.float32(0.32461855), np.float32(-0.072092414), np.float32(0.18220769), np.float32(-0.2836268), np.float32(-0.48892388), np.float32(0.07871875), np.float32(0.2212592), np.float32(-0.14141926), np.float32(0.13031521), np.float32(0.117047876), np.float32(0.029956669), np.float32(0.092408516), np.float32(0.03923741), np.float32(-0.020049196)]","[np.float32(1.0586206), np.float32(0.95273435), np.float32(0.9923855), np.float32(1.0487261), np.float32(1.0185289), np.float32(0.97345465), np.float32(0.94676673), np.float32(1.3883662), np.float32(1.0332986), np.float32(0.9709729)]"
71,"[np.float32(2.6219213), np.float32(-10.246681), np.float32(-5.0919275), np.float32(0.60502994), np.float32(-0.16201138), np.float32(-3.0293546), np.float32(0.08858149), np.float32(0.33316088), np.float32(-0.06623778), np.float32(0.17263547), np.float32(-0.1982308), np.float32(-0.5669653), np.float32(0.09718889), np.float32(0.1763252), np.float32(-0.16422248), np.float32(0.1473428), np.float32(0.07273167), np.float32(0.034122974), np.float32(0.035238445), np.float32(0.063050956), np.float32(-0.010105316)]","[np.float32(1.0645996), np.float32(0.9444192), np.float32(1.0010649), np.float32(1.0352875), np.float32(1.0142492), np.float32(0.97763175), np.float32(1.2802938), np.float32(1.1620514), np.float32(1.0306597), np.float32(0.97369415)]"
72,"[np.float32(2.5372443), np.float32(-9.838486), np.float32(-4.7182903), np.float32(1.3091712), np.float32(-0.25346625), np.float32(-3.1961298), np.float32(0.030665651), np.float32(0.32308125), np.float32(-0.0026368946), np.float32(0.16645728), np.float32(-0.3637692), np.float32(-0.41893995), np.float32(0.07254803), np.float32(0.17790699), np.float32(-0.14502862), np.float32(0.05890666), np.float32(0.13518786), np.float32(0.07027477), np.float32(0.0124350935), np.float32(0.0719243), np.float32(-0.0039760023)]","[np.float32(1.0428711), np.float32(0.9606627), np.float32(1.0028878), np.float32(1.0244737), np.float32(1.0189077), np.float32(0.9757619), np.float32(1.1574715), np.float32(1.7518785), np.float32(1.025759), np.float32(0.9772226)]"
73,"[np.float32(2.8352716), np.float32(-11.270118), np.float32(-5.9397135), np.float32(-1.0184298), np.float32(-0.11048746), np.float32(-2.7978513), np.float32(0.05798751), np.float32(0.31043857), np.float32(-0.14636165), np.float32(0.14985171), np.float32(-0.26231182), np.float32(-0.5046967), np.float32(0.07302952), np.float32(0.26794285), np.float32(-0.12982464), np.float32(0.16952123), np.float32(0.12503754), np.float32(0.00030186772), np.float32(0.16667274), np.float32(0.006719336), np.float32(-0.032669622)]","[np.float32(1.0574648), np.float32(0.9566139), np.float32(0.9632287), np.float32(1.0887203), np.float32(1.0255727), np.float32(0.9620814), np.float32(0.7669552), np.float32(1.239741), np.float32(1.0366118), np.float32(0.96606714)]"
74,"[np.float32(2.86144), np.float32(-11.396087), np.float32(-6.0408945), np.float32(-1.2170086), np.float32(-0.10975075), np.float32(-2.7733352), np.float32(0.05168228), np.float32(0.30790794), np.float32(-0.15281971), np.float32(0.14954776), np.float32(-0.2843265), np.float32(-0.4853061), np.float32(0.06759769), np.float32(0.2864126), np.float32(-0.12201029), np.float32(0.1685448), np.float32(0.13443919), np.float32(0.002036661), np.float32(0.1912817), np.float32(-0.0007313192), np.float32(-0.033825014)]","[np.float32(1.0544419), np.float32(0.96000284), np.float32(0.9563577), np.float32(1.0933322), np.float32(1.0294623), np.float32(0.95715857), np.float32(0.7027476), np.float32(1.2714442), np.float32(1.0350926), np.float32(0.9668454)]"
75,"[np.float32(2.9303112), np.float32(-11.710949), np.float32(-6.3032775), np.float32(-1.7282882), np.float32(-0.094255686), np.float32(-2.695694), np.float32(0.037754044), np.float32(0.29812977), np.float32(-0.18778677), np.float32(0.12729965), np.float32(-0.3009562), np.float32(-0.4683177), np.float32(0.059230328), np.float32(0.32108396), np.float32(-0.11030471), np.float32(0.17956349), np.float32(0.14557762), np.float32(-0.0023228526), np.float32(0.23945738), np.float32(-0.017593667), np.float32(-0.03743544)]","[np.float32(1.0490435), np.float32(0.9643186), np.float32(0.9458949), np.float32(1.1104091), np.float32(1.0307957), np.float32(0.9547653), np.float32(0.6000504), np.float32(1.2598412), np.float32(1.0382799), np.float32(0.9635275)]"
76,"[np.float32(2.7875896), np.float32(-11.041603), np.float32(-5.75376), np.float32(-0.6570601), np.float32(-0.11562753), np.float32(-2.8445756), np.float32(0.067763224), np.float32(0.31522727), np.float32(-0.13192348), np.float32(0.1520594), np.float32(-0.2315582), np.float32(-0.53205186), np.float32(0.0813728), np.float32(0.23837537), np.float32(-0.14187998), np.float32(0.16841318), np.float32(0.10998961), np.float32(0.0009377897), np.float32(0.12648374), np.float32(0.020231038), np.float32(-0.029483166)]","[np.float32(1.0617008), np.float32(0.9527381), np.float32(0.97404647), np.float32(1.0747038), np.float32(1.0223444), np.float32(0.96714073), np.float32(0.87469405), np.float32(1.2072505), np.float32(1.0347606), np.float32(0.9690732)]"
