Iteration,test_preds,estimated_params
39,"[np.float32(5.441077), np.float32(-18.484589), np.float32(-8.1303625), np.float32(-2.3839262), np.float32(-3.0845706), np.float32(-1.4114077), np.float32(0.31643018), np.float32(-0.44859454), np.float32(-1.3508129), np.float32(-0.5687815), np.float32(1.3691838), np.float32(-2.135042), np.float32(0.04319212), np.float32(-1.8893433), np.float32(-0.68889123), np.float32(-0.14506875), np.float32(-1.0979643), np.float32(-1.8968201), np.float32(-0.8161464), np.float32(0.50803006), np.float32(0.029065415)]","[np.float32(1.0201508), np.float32(1.003879), np.float32(1.6324992), np.float32(1.4686843), np.float32(1.0124753), np.float32(1.0029716), np.float32(1.0072477), np.float32(0.9951839), np.float32(1.0013075), np.float32(1.0017709)]"
40,"[np.float32(6.0049925), np.float32(-20.058506), np.float32(-9.3466625), np.float32(-2.573523), np.float32(-1.5391253), np.float32(-2.7894535), np.float32(0.40359706), np.float32(-0.48672628), np.float32(-1.5212913), np.float32(-0.6841303), np.float32(1.3964761), np.float32(-2.3838568), np.float32(0.064344555), np.float32(-2.1514277), np.float32(-0.762027), np.float32(-0.40777528), np.float32(-1.2356062), np.float32(-2.2061641), np.float32(-0.8160954), np.float32(0.47858572), np.float32(0.015225641)]","[np.float32(0.82163846), np.float32(0.8319406), np.float32(0.99559915), np.float32(1.0181544), np.float32(0.79652065), np.float32(0.79309005), np.float32(0.806732), np.float32(0.5969761), np.float32(0.65792316), np.float32(0.87789094)]"
41,"[np.float32(4.7369127), np.float32(-17.497643), np.float32(-5.558722), np.float32(-4.9494524), np.float32(-0.9943751), np.float32(-3.4399912), np.float32(0.54795057), np.float32(-0.8918143), np.float32(-1.0633092), np.float32(-0.89065087), np.float32(1.337627), np.float32(-2.1805832), np.float32(0.47555268), np.float32(-1.7303553), np.float32(-1.0114541), np.float32(-0.412543), np.float32(-1.1576735), np.float32(-2.2217877), np.float32(-0.6792418), np.float32(0.6435523), np.float32(0.193351)]","[np.float32(1.0191839), np.float32(0.9683235), np.float32(0.9967209), np.float32(1.0307052), np.float32(1.4589702), np.float32(1.7689878), np.float32(1.0), np.float32(1.0082351), np.float32(1.0), np.float32(1.004308)]"
42,"[np.float32(4.450806), np.float32(-16.798342), np.float32(-4.4292746), np.float32(-5.693463), np.float32(-0.9991988), np.float32(-3.4976823), np.float32(0.59062195), np.float32(-0.9225903), np.float32(-0.9726013), np.float32(-0.88818455), np.float32(1.3531114), np.float32(-2.0936174), np.float32(0.5394362), np.float32(-1.7095745), np.float32(-1.0561392), np.float32(-0.38151103), np.float32(-1.1571276), np.float32(-2.1832857), np.float32(-0.66066724), np.float32(0.725355), np.float32(0.14745459)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.9549685), np.float32(2.0387776), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0)]"
43,"[np.float32(4.5082016), np.float32(-16.932775), np.float32(-4.67261), np.float32(-5.542832), np.float32(-0.9962511), np.float32(-3.4847367), np.float32(0.5747957), np.float32(-0.8868058), np.float32(-1.012099), np.float32(-0.8830247), np.float32(1.3511658), np.float32(-2.1208386), np.float32(0.51006836), np.float32(-1.7143905), np.float32(-1.0388974), np.float32(-0.39548975), np.float32(-1.1602821), np.float32(-2.19211), np.float32(-0.6674029), np.float32(0.7069222), np.float32(0.14753453)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.9019327), np.float32(1.876016), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0)]"
44,"[np.float32(4.704494), np.float32(-17.404148), np.float32(-5.4564753), np.float32(-5.0275354), np.float32(-0.99367416), np.float32(-3.440507), np.float32(0.54246426), np.float32(-0.8460726), np.float32(-1.0861092), np.float32(-0.8791456), np.float32(1.3414613), np.float32(-2.1804636), np.float32(0.45683235), np.float32(-1.731717), np.float32(-1.0025761), np.float32(-0.42180586), np.float32(-1.1634054), np.float32(-2.2165074), np.float32(-0.6816844), np.float32(0.6516145), np.float32(0.17021951)]","[np.float32(1.0258205), np.float32(0.9618182), np.float32(1.017216), np.float32(1.0101446), np.float32(1.5453302), np.float32(1.7111496), np.float32(1.0), np.float32(1.0102673), np.float32(1.0), np.float32(1.0)]"
45,"[np.float32(5.4489903), np.float32(-19.19564), np.float32(-8.3171), np.float32(-3.0170553), np.float32(-0.99380636), np.float32(-3.1566858), np.float32(0.5123742), np.float32(-0.92791533), np.float32(-1.1138897), np.float32(-0.9493543), np.float32(1.3312851), np.float32(-2.2528353), np.float32(0.53220385), np.float32(-1.7254317), np.float32(-1.039216), np.float32(-0.42286336), np.float32(-1.1179959), np.float32(-2.300737), np.float32(-0.7247994), np.float32(0.5019465), np.float32(0.3658324)]","[np.float32(0.94947094), np.float32(1.0263842), np.float32(0.98274446), np.float32(1.0309227), np.float32(0.6692444), np.float32(1.6341846), np.float32(1.0002612), np.float32(1.0103642), np.float32(1.0006111), np.float32(1.0009696)]"
46,"[np.float32(4.3511477), np.float32(-16.496231), np.float32(-4.170246), np.float32(-5.894721), np.float32(-0.986066), np.float32(-3.4732897), np.float32(0.5688231), np.float32(-0.74086094), np.float32(-1.0563112), np.float32(-0.85765266), np.float32(1.3641672), np.float32(-2.1066775), np.float32(0.48660833), np.float32(-1.6900413), np.float32(-1.0356358), np.float32(-0.40762216), np.float32(-1.1599932), np.float32(-2.1662593), np.float32(-0.6756027), np.float32(0.7533475), np.float32(0.08644048)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(2.4843462), np.float32(1.5736587), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0)]"
47,"[np.float32(4.8141055), np.float32(-17.695612), np.float32(-5.844825), np.float32(-4.7461767), np.float32(-0.99459773), np.float32(-3.4219143), np.float32(0.5472863), np.float32(-0.926425), np.float32(-1.0541329), np.float32(-0.9021158), np.float32(1.3327289), np.float32(-2.1903996), np.float32(0.48738152), np.float32(-1.7300296), np.float32(-1.0158468), np.float32(-0.4080168), np.float32(-1.1508489), np.float32(-2.231337), np.float32(-0.68058777), np.float32(0.6254332), np.float32(0.22219059)]","[np.float32(0.9966229), np.float32(0.99633795), np.float32(1.0017684), np.float32(1.0245891), np.float32(1.3061743), np.float32(1.8381159), np.float32(1.0061578), np.float32(1.0065944), np.float32(1.003244), np.float32(1.0017897)]"
48,"[np.float32(4.6953716), np.float32(-17.353237), np.float32(-5.4625897), np.float32(-5.0351214), np.float32(-0.99232125), np.float32(-3.4246597), np.float32(0.52905566), np.float32(-0.7632912), np.float32(-1.1347505), np.float32(-0.86050266), np.float32(1.3453352), np.float32(-2.1876264), np.float32(0.42106193), np.float32(-1.7367704), np.float32(-0.9840333), np.float32(-0.4404359), np.float32(-1.172131), np.float32(-2.2114503), np.float32(-0.6878871), np.float32(0.6552617), np.float32(0.13883534)]","[np.float32(1.0278976), np.float32(0.9641621), np.float32(1.0160255), np.float32(1.0111502), np.float32(1.6683939), np.float32(1.5584549), np.float32(1.0), np.float32(1.0102396), np.float32(1.0), np.float32(1.0)]"
49,"[np.float32(4.669666), np.float32(-17.349684), np.float32(-5.261348), np.float32(-5.137823), np.float32(-0.9975868), np.float32(-3.466572), np.float32(0.56775266), np.float32(-0.95140755), np.float32(-1.0110314), np.float32(-0.900959), np.float32(1.336786), np.float32(-2.1534958), np.float32(0.5126227), np.float32(-1.7249622), np.float32(-1.0333943), np.float32(-0.39311424), np.float32(-1.1526381), np.float32(-2.2147255), np.float32(-0.6686937), np.float32(0.6618107), np.float32(0.20092987)]","[np.float32(1.0214643), np.float32(0.9607162), np.float32(1.0172961), np.float32(1.0082858), np.float32(1.4690633), np.float32(1.9619473), np.float32(1.0005091), np.float32(1.0100266), np.float32(1.0), np.float32(1.0)]"
50,"[np.float32(5.076581), np.float32(-18.236877), np.float32(-6.9681306), np.float32(-4.004772), np.float32(-0.99570143), np.float32(-3.2821925), np.float32(0.48411593), np.float32(-0.6808109), np.float32(-1.2461839), np.float32(-0.8492586), np.float32(1.3360322), np.float32(-2.2508445), np.float32(0.35336015), np.float32(-1.7748576), np.float32(-0.93489856), np.float32(-0.4857713), np.float32(-1.1789929), np.float32(-2.2423718), np.float32(-0.7140802), np.float32(0.5742405), np.float32(0.16781363)]","[np.float32(0.97756165), np.float32(0.9800734), np.float32(0.99960524), np.float32(1.0208726), np.float32(1.0737712), np.float32(1.042097), np.float32(0.80690217), np.float32(0.686), np.float32(0.7483657), np.float32(0.8881783)]"
51,"[np.float32(4.8148293), np.float32(-17.635374), np.float32(-5.9371004), np.float32(-4.70867), np.float32(-0.9924061), np.float32(-3.3868434), np.float32(0.51431894), np.float32(-0.74638176), np.float32(-1.1668735), np.float32(-0.8589767), np.float32(1.3397962), np.float32(-2.2096868), np.float32(0.40037912), np.float32(-1.7469126), np.float32(-0.9679694), np.float32(-0.45305023), np.float32(-1.1730125), np.float32(-2.2220144), np.float32(-0.69478077), np.float32(0.6257026), np.float32(0.15274791)]","[np.float32(1.0070561), np.float32(0.993), np.float32(1.0061007), np.float32(1.019921), np.float32(1.5114427), np.float32(1.506744), np.float32(1.0011848), np.float32(1.008426), np.float32(1.0027134), np.float32(1.0019772)]"
52,"[np.float32(4.907021), np.float32(-17.891783), np.float32(-6.2516403), np.float32(-4.4791794), np.float32(-0.9926492), np.float32(-3.375879), np.float32(0.5232607), np.float32(-0.8428173), np.float32(-1.1212251), np.float32(-0.88619), np.float32(1.3341463), np.float32(-2.216247), np.float32(0.44173768), np.float32(-1.7402341), np.float32(-0.9885434), np.float32(-0.43436825), np.float32(-1.1585225), np.float32(-2.2374008), np.float32(-0.6937348), np.float32(0.6042592), np.float32(0.20780826)]","[np.float32(1.0190523), np.float32(0.96515226), np.float32(1.0009701), np.float32(1.0274903), np.float32(1.295994), np.float32(1.6289295), np.float32(0.99742085), np.float32(1.0111592), np.float32(1.0021029), np.float32(1.0018605)]"
53,"[np.float32(4.8333616), np.float32(-17.626358), np.float32(-6.0548196), np.float32(-4.6488533), np.float32(-0.99582785), np.float32(-3.3506641), np.float32(0.4918266), np.float32(-0.6060226), np.float32(-1.2572546), np.float32(-0.8238205), np.float32(1.342858), np.float32(-2.223462), np.float32(0.33131552), np.float32(-1.7706404), np.float32(-0.9296093), np.float32(-0.4885967), np.float32(-1.1914678), np.float32(-2.2142348), np.float32(-0.70430535), np.float32(0.62799376), np.float32(0.09912467)]","[np.float32(1.0431346), np.float32(0.94611555), np.float32(1.0061535), np.float32(1.0215913), np.float32(1.6653565), np.float32(1.2840368), np.float32(0.9895991), np.float32(1.0097723), np.float32(1.0019677), np.float32(1.0013927)]"
54,"[np.float32(5.129367), np.float32(-18.292915), np.float32(-7.2340393), np.float32(-3.8587794), np.float32(-1.0039474), np.float32(-3.2343078), np.float32(0.44362223), np.float32(-0.46830127), np.float32(-1.4008114), np.float32(-0.78091156), np.float32(1.3310283), np.float32(-2.2892847), np.float32(0.20508054), np.float32(-1.8362039), np.float32(-0.8404304), np.float32(-0.5506227), np.float32(-1.2148539), np.float32(-2.2223577), np.float32(-0.72822857), np.float32(0.5742179), np.float32(0.07313704)]","[np.float32(0.97874427), np.float32(1.0180752), np.float32(0.99089855), np.float32(1.0161723), np.float32(1.3250345), np.float32(1.1698604), np.float32(1.0017402), np.float32(0.9985229), np.float32(0.9906622), np.float32(0.9898155)]"
55,"[np.float32(5.286744), np.float32(-18.640522), np.float32(-7.8750887), np.float32(-3.4404645), np.float32(-1.0109217), np.float32(-3.170613), np.float32(0.4079831), np.float32(-0.3512733), np.float32(-1.5134497), np.float32(-0.73494387), np.float32(1.319275), np.float32(-2.3424017), np.float32(0.083670706), np.float32(-1.893568), np.float32(-0.75400424), np.float32(-0.6006079), np.float32(-1.2361815), np.float32(-2.2130828), np.float32(-0.7442998), np.float32(0.55333287), np.float32(0.029105488)]","[np.float32(0.9886899), np.float32(0.99359775), np.float32(0.99895394), np.float32(1.0215329), np.float32(1.0366716), np.float32(1.0117881), np.float32(0.91275424), np.float32(0.67458624), np.float32(0.8538973), np.float32(0.8341557)]"
56,"[np.float32(5.022412), np.float32(-18.042938), np.float32(-6.8182945), np.float32(-4.139495), np.float32(-1.0016028), np.float32(-3.2733436), np.float32(0.4567125), np.float32(-0.4938233), np.float32(-1.3652604), np.float32(-0.7898767), np.float32(1.3341749), np.float32(-2.2678297), np.float32(0.23721279), np.float32(-1.8166963), np.float32(-0.8646046), np.float32(-0.5342287), np.float32(-1.2096231), np.float32(-2.2172632), np.float32(-0.7202353), np.float32(0.592827), np.float32(0.073384225)]","[np.float32(1.0529085), np.float32(0.93366677), np.float32(1.0023826), np.float32(1.0236149), np.float32(1.5374886), np.float32(1.1065552), np.float32(0.9841223), np.float32(1.0093024), np.float32(1.0016632), np.float32(1.001398)]"
57,"[np.float32(5.2306986), np.float32(-18.634418), np.float32(-7.542082), np.float32(-3.583641), np.float32(-0.993159), np.float32(-3.2335763), np.float32(0.49038467), np.float32(-0.7726252), np.float32(-1.2012215), np.float32(-0.88463867), np.float32(1.3314105), np.float32(-2.2564914), np.float32(0.4118824), np.float32(-1.7573849), np.float32(-0.9664448), np.float32(-0.46534318), np.float32(-1.156623), np.float32(-2.263451), np.float32(-0.7183945), np.float32(0.54126424), np.float32(0.24184412)]","[np.float32(0.9896315), np.float32(0.99074686), np.float32(0.980657), np.float32(1.0432166), np.float32(1.024197), np.float32(1.4443809), np.float32(0.9992075), np.float32(1.0096592), np.float32(1.0007823), np.float32(1.0026109)]"
58,"[np.float32(4.7757735), np.float32(-17.605621), np.float32(-5.6879425), np.float32(-4.851389), np.float32(-0.99537766), np.float32(-3.4353864), np.float32(0.5532623), np.float32(-0.93720406), np.float32(-1.0406511), np.float32(-0.90274304), np.float32(1.3332942), np.float32(-2.1809602), np.float32(0.49531144), np.float32(-1.728553), np.float32(-1.0210683), np.float32(-0.4032235), np.float32(-1.1508683), np.float32(-2.227369), np.float32(-0.67702466), np.float32(0.6346613), np.float32(0.21822797)]","[np.float32(1.0125753), np.float32(0.97209686), np.float32(0.99725413), np.float32(1.0361929), np.float32(1.3727744), np.float32(1.8318397), np.float32(1.0033842), np.float32(1.0103272), np.float32(1.0), np.float32(1.0021975)]"
59,"[np.float32(5.041705), np.float32(-18.18305), np.float32(-6.80882), np.float32(-4.1035595), np.float32(-0.99358886), np.float32(-3.3094378), np.float32(0.4991358), np.float32(-0.75854534), np.float32(-1.1916891), np.float32(-0.8701178), np.float32(1.3347567), np.float32(-2.2405396), np.float32(0.3970983), np.float32(-1.7574341), np.float32(-0.96087986), np.float32(-0.46292117), np.float32(-1.167051), np.float32(-2.2453477), np.float32(-0.70757794), np.float32(0.5783348), np.float32(0.19719812)]","[np.float32(0.9748926), np.float32(0.9762026), np.float32(0.99882114), np.float32(1.0210936), np.float32(1.0794864), np.float32(1.0478907), np.float32(0.7924994), np.float32(0.686), np.float32(0.7339253), np.float32(0.8876019)]"
60,"[np.float32(4.560114), np.float32(-16.993742), np.float32(-4.9912243), np.float32(-5.359575), np.float32(-0.9900208), np.float32(-3.4305506), np.float32(0.5318767), np.float32(-0.6845711), np.float32(-1.1485345), np.float32(-0.8436515), np.float32(1.3535606), np.float32(-2.1664734), np.float32(0.41348648), np.float32(-1.723614), np.float32(-0.9870678), np.float32(-0.44398907), np.float32(-1.1743175), np.float32(-2.1900067), np.float32(-0.68746054), np.float32(0.69450724), np.float32(0.09393591)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0334129), np.float32(0.9821032), np.float32(2.0396078), np.float32(1.4480464), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0)]"
61,"[np.float32(5.0144043), np.float32(-17.097355), np.float32(-7.106962), np.float32(1.309408), np.float32(-1.1190562), np.float32(-3.7720027), np.float32(0.4276441), np.float32(-0.37474853), np.float32(-0.81282556), np.float32(0.028503567), np.float32(0.83822894), np.float32(-1.5283585), np.float32(-0.22278763), np.float32(-1.8544374), np.float32(-0.5258291), np.float32(-0.99360603), np.float32(-0.9977635), np.float32(-1.5179211), np.float32(-0.2860648), np.float32(0.3339502), np.float32(-0.020019334)]","[np.float32(1.0), np.float32(1.0285581), np.float32(0.9570988), np.float32(1.0838584), np.float32(1.0), np.float32(1.0), np.float32(2.0299454), np.float32(1.3132038), np.float32(1.0), np.float32(1.0)]"
62,"[np.float32(5.4860415), np.float32(-18.55884), np.float32(-8.196465), np.float32(-0.59362245), np.float32(-1.067915), np.float32(-3.496862), np.float32(0.49023157), np.float32(-0.416047), np.float32(-1.0746145), np.float32(-0.20414437), np.float32(0.95416975), np.float32(-1.8949747), np.float32(-0.1026798), np.float32(-1.9024768), np.float32(-0.62670225), np.float32(-0.863955), np.float32(-1.1189803), np.float32(-1.8733139), np.float32(-0.34616965), np.float32(0.39766836), np.float32(0.04650156)]","[np.float32(0.96022826), np.float32(0.9164579), np.float32(0.9886269), np.float32(1.015719), np.float32(0.88066924), np.float32(0.86677223), np.float32(1.0362324), np.float32(1.0080986), np.float32(0.863023), np.float32(0.80427426)]"
63,"[np.float32(5.0854635), np.float32(-17.390823), np.float32(-7.3299484), np.float32(0.98295367), np.float32(-1.1000828), np.float32(-3.745109), np.float32(0.40443638), np.float32(-0.3703073), np.float32(-0.81438863), np.float32(0.013438448), np.float32(0.7915356), np.float32(-1.5030186), np.float32(-0.22287336), np.float32(-1.8614967), np.float32(-0.51789045), np.float32(-1.0360744), np.float32(-0.94894195), np.float32(-1.5511415), np.float32(-0.26776555), np.float32(0.30031), np.float32(-0.025812402)]","[np.float32(1.0217401), np.float32(0.9985155), np.float32(0.9643348), np.float32(1.0892239), np.float32(1.0), np.float32(1.0), np.float32(1.6299964), np.float32(1.6124932), np.float32(1.0), np.float32(1.0)]"
64,"[np.float32(5.3344812), np.float32(-18.235935), np.float32(-7.9987745), np.float32(-0.12783265), np.float32(-1.0915351), np.float32(-3.5894904), np.float32(0.45326218), np.float32(-0.36171162), np.float32(-0.97272575), np.float32(-0.07121383), np.float32(0.9015282), np.float32(-1.6974608), np.float32(-0.17726158), np.float32(-1.8702548), np.float32(-0.5552158), np.float32(-0.9619011), np.float32(-1.044174), np.float32(-1.750794), np.float32(-0.29866964), np.float32(0.3304352), np.float32(0.02100585)]","[np.float32(1.0163605), np.float32(1.0078294), np.float32(0.96526664), np.float32(1.0940863), np.float32(1.0062376), np.float32(1.0037645), np.float32(1.4211235), np.float32(1.2489816), np.float32(1.0036149), np.float32(1.0006976)]"
65,"[np.float32(5.997155), np.float32(-20.17416), np.float32(-9.397753), np.float32(-2.6305358), np.float32(-1.0469325), np.float32(-3.193375), np.float32(0.4751689), np.float32(-0.49197522), np.float32(-1.4121997), np.float32(-0.54146945), np.float32(1.104689), np.float32(-2.2155616), np.float32(-0.0026525557), np.float32(-1.97732), np.float32(-0.71785516), np.float32(-0.74809754), np.float32(-1.2241933), np.float32(-2.2141776), np.float32(-0.45018312), np.float32(0.44176), np.float32(0.09319744)]","[np.float32(1.044948), np.float32(0.97485733), np.float32(1.0403553), np.float32(0.9956373), np.float32(1.0010945), np.float32(1.0028031), np.float32(0.9338693), np.float32(1.0282748), np.float32(1.0116976), np.float32(0.99856085)]"
66,"[np.float32(5.1269403), np.float32(-17.509914), np.float32(-7.4191413), np.float32(0.8619547), np.float32(-1.1163317), np.float32(-3.723613), np.float32(0.43501005), np.float32(-0.36683732), np.float32(-0.8596658), np.float32(0.005866945), np.float32(0.86374056), np.float32(-1.5791655), np.float32(-0.21166006), np.float32(-1.8774532), np.float32(-0.53462994), np.float32(-1.0021396), np.float32(-1.0043241), np.float32(-1.6061409), np.float32(-0.30055404), np.float32(0.32646042), np.float32(-0.010642059)]","[np.float32(1.0104797), np.float32(1.0125885), np.float32(0.9526544), np.float32(1.0964546), np.float32(1.0132958), np.float32(1.0), np.float32(1.7456131), np.float32(1.3542192), np.float32(1.0), np.float32(1.0)]"
67,"[np.float32(5.091716), np.float32(-17.427633), np.float32(-7.3588705), np.float32(0.92696595), np.float32(-1.0912111), np.float32(-3.740754), np.float32(0.39293227), np.float32(-0.37037572), np.float32(-0.8042925), np.float32(0.011516757), np.float32(0.7640275), np.float32(-1.4818432), np.float32(-0.22406162), np.float32(-1.8571023), np.float32(-0.512735), np.float32(-1.0495138), np.float32(-0.9261625), np.float32(-1.5446137), np.float32(-0.2559545), np.float32(0.28826678), np.float32(-0.030267209)]","[np.float32(1.02124), np.float32(0.99650496), np.float32(0.9729425), np.float32(1.082588), np.float32(1.0), np.float32(1.0), np.float32(1.498897), np.float32(1.7894976), np.float32(1.0), np.float32(1.0)]"
68,"[np.float32(4.9444456), np.float32(-16.848818), np.float32(-6.8991385), np.float32(1.6401699), np.float32(-1.1181737), np.float32(-3.818621), np.float32(0.3937189), np.float32(-0.39106292), np.float32(-0.76871943), np.float32(0.02824419), np.float32(0.7824658), np.float32(-1.4526402), np.float32(-0.23592243), np.float32(-1.8523725), np.float32(-0.5136129), np.float32(-1.0232577), np.float32(-0.95352834), np.float32(-1.4460543), np.float32(-0.2692168), np.float32(0.3179996), np.float32(-0.039776497)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(2.0935118), np.float32(1.7386476), np.float32(1.0), np.float32(1.0)]"
69,"[np.float32(5.536873), np.float32(-18.655464), np.float32(-8.251781), np.float32(-0.7165369), np.float32(-1.0645893), np.float32(-3.4690883), np.float32(0.5011925), np.float32(-0.43556577), np.float32(-1.1145116), np.float32(-0.25465322), np.float32(0.98746204), np.float32(-1.9705858), np.float32(-0.07653774), np.float32(-1.9235564), np.float32(-0.65459865), np.float32(-0.8273698), np.float32(-1.1469691), np.float32(-1.9218991), np.float32(-0.38176394), np.float32(0.4242837), np.float32(0.05283466)]","[np.float32(0.99326384), np.float32(0.99714804), np.float32(0.99210083), np.float32(1.0139632), np.float32(0.97476643), np.float32(0.9845593), np.float32(1.11607), np.float32(1.002325), np.float32(0.89176995), np.float32(0.9156356)]"
70,"[np.float32(5.192399), np.float32(-17.707882), np.float32(-7.566678), np.float32(0.60992986), np.float32(-1.1144749), np.float32(-3.6851737), np.float32(0.4580621), np.float32(-0.36809123), np.float32(-0.90128815), np.float32(-0.016398504), np.float32(0.9015735), np.float32(-1.6516945), np.float32(-0.19237609), np.float32(-1.8865397), np.float32(-0.55271614), np.float32(-0.9725578), np.float32(-1.0397823), np.float32(-1.6664782), np.float32(-0.31700945), np.float32(0.34481812), np.float32(0.0035783574)]","[np.float32(1.0166072), np.float32(1.0060747), np.float32(0.96771985), np.float32(1.0860289), np.float32(1.0137066), np.float32(1.0053583), np.float32(1.6999654), np.float32(1.2923291), np.float32(1.0032004), np.float32(1.0012681)]"
71,"[np.float32(5.3050923), np.float32(-18.174793), np.float32(-7.9615817), np.float32(-0.05173731), np.float32(-1.0914261), np.float32(-3.6052523), np.float32(0.4409164), np.float32(-0.3530646), np.float32(-0.94745654), np.float32(-0.04805793), np.float32(0.877464), np.float32(-1.6501439), np.float32(-0.19120073), np.float32(-1.8610461), np.float32(-0.54003376), np.float32(-0.9842403), np.float32(-1.0199122), np.float32(-1.7207243), np.float32(-0.28394228), np.float32(0.31370348), np.float32(0.013869029)]","[np.float32(1.0152171), np.float32(1.0067265), np.float32(0.9597059), np.float32(1.1008071), np.float32(1.0051918), np.float32(1.0077525), np.float32(1.3988624), np.float32(1.3241261), np.float32(1.0012171), np.float32(1.0005358)]"
72,"[np.float32(5.282592), np.float32(-18.04823), np.float32(-7.849398), np.float32(0.12878454), np.float32(-1.0977377), np.float32(-3.6241388), np.float32(0.45486832), np.float32(-0.36118105), np.float32(-0.9448719), np.float32(-0.048333496), np.float32(0.8983285), np.float32(-1.6780324), np.float32(-0.18355224), np.float32(-1.8735678), np.float32(-0.5526544), np.float32(-0.9675794), np.float32(-1.0397539), np.float32(-1.7206591), np.float32(-0.30284113), np.float32(0.33322275), np.float32(0.014842305)]","[np.float32(1.0186181), np.float32(1.0088465), np.float32(1.0418403), np.float32(0.98578745), np.float32(0.9830936), np.float32(1.0312366), np.float32(1.5252876), np.float32(1.2457795), np.float32(0.99275726), np.float32(0.99875605)]"
73,"[np.float32(5.3117986), np.float32(-17.96665), np.float32(-7.711818), np.float32(0.28875434), np.float32(-1.1057292), np.float32(-3.620454), np.float32(0.5026992), np.float32(-0.40699875), np.float32(-0.97304994), np.float32(-0.09780975), np.float32(0.9575683), np.float32(-1.8211786), np.float32(-0.13202468), np.float32(-1.9251866), np.float32(-0.6129196), np.float32(-0.8969188), np.float32(-1.1087534), np.float32(-1.7715671), np.float32(-0.36264935), np.float32(0.4042564), np.float32(0.024575442)]","[np.float32(1.0229626), np.float32(1.0004537), np.float32(0.97648895), np.float32(1.0734125), np.float32(1.0132545), np.float32(0.9840333), np.float32(1.6790525), np.float32(1.0895206), np.float32(1.004933), np.float32(1.0006781)]"
74,"[np.float32(5.053154), np.float32(-17.174282), np.float32(-7.1345787), np.float32(1.2694678), np.float32(-1.1336972), np.float32(-3.7567258), np.float32(0.4548199), np.float32(-0.38935938), np.float32(-0.8459436), np.float32(0.0079610795), np.float32(0.8931054), np.float32(-1.6054769), np.float32(-0.20312274), np.float32(-1.8840818), np.float32(-0.5517197), np.float32(-0.9614289), np.float32(-1.0447117), np.float32(-1.5612683), np.float32(-0.32025236), np.float32(0.36630863), np.float32(-0.010815203)]","[np.float32(1.0), np.float32(1.0316769), np.float32(0.96067005), np.float32(1.0793226), np.float32(1.0), np.float32(1.0), np.float32(2.111625), np.float32(1.2049888), np.float32(1.0), np.float32(1.0)]"
75,"[np.float32(5.340624), np.float32(-18.3899), np.float32(-8.149342), np.float32(-0.39480782), np.float32(-1.072717), np.float32(-3.5645864), np.float32(0.41738525), np.float32(-0.3407246), np.float32(-0.93596363), np.float32(-0.039328247), np.float32(0.8154334), np.float32(-1.5923653), np.float32(-0.20076723), np.float32(-1.8296103), np.float32(-0.5167557), np.float32(-1.0128186), np.float32(-0.97524947), np.float32(-1.7068911), np.float32(-0.23460907), np.float32(0.27789164), np.float32(0.01108177)]","[np.float32(1.0097791), np.float32(1.0087259), np.float32(0.94763106), np.float32(1.1136363), np.float32(1.0018198), np.float32(1.0142025), np.float32(1.2362244), np.float32(1.4183294), np.float32(0.99846387), np.float32(1.0000483)]"
76,"[np.float32(4.961054), np.float32(-16.966898), np.float32(-7.000917), np.float32(1.4734013), np.float32(-1.0802903), np.float32(-3.8160214), np.float32(0.34062412), np.float32(-0.38237232), np.float32(-0.722921), np.float32(0.025834955), np.float32(0.6740192), np.float32(-1.3630506), np.float32(-0.24259861), np.float32(-1.8410294), np.float32(-0.49077356), np.float32(-1.0845833), np.float32(-0.84754527), np.float32(-1.4299495), np.float32(-0.2399556), np.float32(0.2612635), np.float32(-0.063294314)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.4667637), np.float32(2.4611564), np.float32(1.0), np.float32(1.0)]"
77,"[np.float32(4.9794006), np.float32(-16.982801), np.float32(-7.008451), np.float32(1.4717331), np.float32(-1.1145854), np.float32(-3.798641), np.float32(0.40061852), np.float32(-0.38383728), np.float32(-0.7822089), np.float32(0.02709397), np.float32(0.79137576), np.float32(-1.4714521), np.float32(-0.23220772), np.float32(-1.8533876), np.float32(-0.5156243), np.float32(-1.0222847), np.float32(-0.9582001), np.float32(-1.4753914), np.float32(-0.27063924), np.float32(0.3164392), np.float32(-0.03429003)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.9988467), np.float32(1.6741545), np.float32(1.0), np.float32(1.0)]"
