Iteration,test_preds,estimated_params
39,"[np.float32(0.5929079), np.float32(-4.778409), np.float32(0.03513871), np.float32(-0.10275614), np.float32(-0.5479877), np.float32(-0.13345116), np.float32(0.7209859), np.float32(0.36038262), np.float32(-0.14479475), np.float32(-0.25548208), np.float32(0.22127584), np.float32(-0.36691466), np.float32(0.05725877), np.float32(-0.11182597), np.float32(-0.17670113), np.float32(0.037859023), np.float32(0.031237733), np.float32(-0.059317514), np.float32(0.060107112), np.float32(0.019668207), np.float32(-0.079990245)]","[np.float32(1.0952201), np.float32(1.2411662), np.float32(1.8578085), np.float32(0.83536243), np.float32(1.1919088), np.float32(1.2973799), np.float32(1.2982581), np.float32(1.1619545), np.float32(1.2024883), np.float32(1.2257102)]"
40,"[np.float32(0.61833835), np.float32(-4.991805), np.float32(0.21477914), np.float32(-0.33995634), np.float32(-0.9388595), np.float32(0.8500267), np.float32(0.86827826), np.float32(0.38640523), np.float32(-0.059524767), np.float32(-0.18729517), np.float32(0.25457004), np.float32(-0.35561952), np.float32(0.05428508), np.float32(-0.060370162), np.float32(-0.14242417), np.float32(0.022122249), np.float32(0.05475524), np.float32(-0.021736205), np.float32(0.021134898), np.float32(0.06832495), np.float32(-0.05172058)]","[np.float32(1.0061848), np.float32(1.4429157), np.float32(1.2889835), np.float32(2.5037622), np.float32(1.1503707), np.float32(1.1274155), np.float32(1.2980862), np.float32(0.886298), np.float32(1.1845406), np.float32(1.2973933)]"
41,"[np.float32(0.46035117), np.float32(-4.1303973), np.float32(-0.78694224), np.float32(-1.4855139), np.float32(-0.033748075), np.float32(-0.96949595), np.float32(0.82100976), np.float32(0.29690397), np.float32(-0.14318338), np.float32(-0.15816788), np.float32(0.19078751), np.float32(-0.24918556), np.float32(0.15536132), np.float32(-0.1356335), np.float32(-0.16612172), np.float32(0.024590373), np.float32(0.04723379), np.float32(-0.060080066), np.float32(0.014826462), np.float32(0.05731498), np.float32(-0.03430401)]","[np.float32(1.0686873), np.float32(1.3256935), np.float32(1.1003299), np.float32(1.1938499), np.float32(1.759577), np.float32(1.8553951), np.float32(1.1757627), np.float32(1.1479975), np.float32(1.1676747), np.float32(1.3064985)]"
42,"[np.float32(0.4059434), np.float32(-3.837021), np.float32(-1.323724), np.float32(-1.7390418), np.float32(0.11069773), np.float32(-1.0793473), np.float32(0.8096085), np.float32(0.28336665), np.float32(-0.17948182), np.float32(-0.15627049), np.float32(0.19430603), np.float32(-0.20410046), np.float32(0.16968739), np.float32(-0.11995542), np.float32(-0.17931294), np.float32(0.049932778), np.float32(0.05803196), np.float32(-0.08458589), np.float32(0.00964427), np.float32(0.06443985), np.float32(-0.046895754)]","[np.float32(1.0826343), np.float32(1.3898153), np.float32(1.0622642), np.float32(1.2081277), np.float32(2.147503), np.float32(1.9226164), np.float32(1.3015815), np.float32(0.994537), np.float32(1.1647403), np.float32(1.2269233)]"
43,"[np.float32(0.39374027), np.float32(-3.7139893), np.float32(-1.6386197), np.float32(-1.6399181), np.float32(0.050507337), np.float32(-0.9764857), np.float32(0.77670825), np.float32(0.3095025), np.float32(-0.19657947), np.float32(-0.16829124), np.float32(0.18325478), np.float32(-0.18610209), np.float32(0.17949525), np.float32(-0.12571977), np.float32(-0.17896909), np.float32(0.038436092), np.float32(0.044968575), np.float32(-0.09647404), np.float32(-7.228553e-05), np.float32(0.06763106), np.float32(-0.055534206)]","[np.float32(1.1617893), np.float32(1.3425612), np.float32(1.1666852), np.float32(1.2118238), np.float32(2.1831758), np.float32(1.9821655), np.float32(1.2137622), np.float32(1.1595844), np.float32(1.1325885), np.float32(1.1906081)]"
44,"[np.float32(0.30493593), np.float32(-3.1490338), np.float32(-1.3002084), np.float32(-1.7542787), np.float32(0.10614197), np.float32(-1.2220025), np.float32(0.7528955), np.float32(0.21647872), np.float32(-0.19649349), np.float32(-0.108239934), np.float32(0.21972999), np.float32(-0.19243328), np.float32(0.18645094), np.float32(-0.12445673), np.float32(-0.20414227), np.float32(0.04719907), np.float32(0.052457333), np.float32(-0.066928804), np.float32(-0.000313811), np.float32(0.05670376), np.float32(-0.06189794)]","[np.float32(1.2178122), np.float32(1.2309635), np.float32(1.1076119), np.float32(1.1808478), np.float32(2.3971047), np.float32(1.9908197), np.float32(1.3016516), np.float32(1.1417948), np.float32(1.2049346), np.float32(1.329767)]"
45,"[np.float32(0.37490395), np.float32(-3.5244057), np.float32(-1.3128648), np.float32(-1.3358743), np.float32(-0.07909116), np.float32(-1.1099218), np.float32(0.6947639), np.float32(0.3314806), np.float32(-0.08660108), np.float32(-0.19938204), np.float32(0.1368644), np.float32(-0.20505022), np.float32(0.27766174), np.float32(-0.13122045), np.float32(-0.14620548), np.float32(0.01561895), np.float32(0.046167746), np.float32(-0.10794269), np.float32(-0.047434136), np.float32(0.078666605), np.float32(-0.042805098)]","[np.float32(1.230589), np.float32(1.172491), np.float32(1.2993993), np.float32(1.074492), np.float32(1.4530207), np.float32(2.7922313), np.float32(1.2212089), np.float32(1.3208501), np.float32(1.2217841), np.float32(1.2328737)]"
46,"[np.float32(0.5823339), np.float32(-4.9065437), np.float32(-0.3639479), np.float32(-0.8722116), np.float32(0.17902182), np.float32(-0.588405), np.float32(0.8047521), np.float32(0.37867036), np.float32(-0.085879594), np.float32(-0.23199478), np.float32(0.15807033), np.float32(-0.29795095), np.float32(0.16517225), np.float32(-0.124094725), np.float32(-0.14171685), np.float32(0.017878488), np.float32(0.032282725), np.float32(-0.058015525), np.float32(0.05123101), np.float32(0.0541633), np.float32(-0.016991872)]","[np.float32(1.1452768), np.float32(1.3943549), np.float32(1.0599148), np.float32(1.2202281), np.float32(1.2286685), np.float32(1.7083433), np.float32(1.235854), np.float32(1.0396827), np.float32(1.1858305), np.float32(1.1975485)]"
47,"[np.float32(0.44636214), np.float32(-4.0485873), np.float32(-1.3663583), np.float32(-1.3980792), np.float32(0.1036593), np.float32(-0.7928685), np.float32(0.76927584), np.float32(0.36986685), np.float32(-0.11981384), np.float32(-0.19592398), np.float32(0.14201389), np.float32(-0.21703061), np.float32(0.23951247), np.float32(-0.11479616), np.float32(-0.13982368), np.float32(0.03464631), np.float32(0.057767212), np.float32(-0.108218595), np.float32(-0.00913994), np.float32(0.07572559), np.float32(-0.034750104)]","[np.float32(1.2077003), np.float32(1.3454667), np.float32(1.360387), np.float32(1.0186976), np.float32(1.4881538), np.float32(2.4124615), np.float32(1.2782512), np.float32(1.0368572), np.float32(1.1359655), np.float32(1.1963242)]"
48,"[np.float32(0.5670369), np.float32(-4.693671), np.float32(-0.3669873), np.float32(-0.67197526), np.float32(-0.10507797), np.float32(-0.68571043), np.float32(0.75047624), np.float32(0.36500555), np.float32(-0.07574053), np.float32(-0.2456687), np.float32(0.15124632), np.float32(-0.29316655), np.float32(0.18161447), np.float32(-0.13702428), np.float32(-0.13273084), np.float32(0.0083672255), np.float32(0.033195376), np.float32(-0.055283725), np.float32(0.02372063), np.float32(0.06603138), np.float32(-0.026504356)]","[np.float32(1.1003852), np.float32(1.2997307), np.float32(1.0865924), np.float32(1.2944936), np.float32(1.1547141), np.float32(1.8290088), np.float32(1.2277491), np.float32(1.207768), np.float32(1.218857), np.float32(1.1902393)]"
49,"[np.float32(0.37806055), np.float32(-3.513897), np.float32(-1.6542819), np.float32(-1.4302292), np.float32(-0.06182745), np.float32(-1.1653149), np.float32(0.7177862), np.float32(0.32042298), np.float32(-0.17329286), np.float32(-0.15905176), np.float32(0.17968775), np.float32(-0.17424038), np.float32(0.19450065), np.float32(-0.13349062), np.float32(-0.17677121), np.float32(0.028768256), np.float32(0.052462205), np.float32(-0.09878565), np.float32(-0.025084883), np.float32(0.071253985), np.float32(-0.060548484)]","[np.float32(1.1365094), np.float32(1.2760293), np.float32(1.117586), np.float32(1.2534447), np.float32(2.118567), np.float32(2.1236591), np.float32(1.2501756), np.float32(1.3012015), np.float32(1.1325587), np.float32(1.2232343)]"
50,"[np.float32(0.4414791), np.float32(-3.9447343), np.float32(-1.0210974), np.float32(-1.0886433), np.float32(0.006288886), np.float32(-0.830841), np.float32(0.72379965), np.float32(0.28277743), np.float32(-0.19246277), np.float32(-0.21405917), np.float32(0.19411984), np.float32(-0.2449913), np.float32(0.12016987), np.float32(-0.122165814), np.float32(-0.19798909), np.float32(0.042060494), np.float32(0.034358338), np.float32(-0.06650928), np.float32(0.033325717), np.float32(0.04928177), np.float32(-0.06231741)]","[np.float32(1.1798065), np.float32(1.3023078), np.float32(1.2238777), np.float32(1.1293193), np.float32(1.9557207), np.float32(1.5565484), np.float32(1.290797), np.float32(1.1614959), np.float32(1.2196164), np.float32(1.1531411)]"
51,"[np.float32(0.40045196), np.float32(-3.6746721), np.float32(-1.365021), np.float32(-1.4682373), np.float32(-0.20454963), np.float32(-0.9336155), np.float32(0.7501039), np.float32(0.27994838), np.float32(-0.20605409), np.float32(-0.16025555), np.float32(0.18197891), np.float32(-0.21974511), np.float32(0.14030908), np.float32(-0.1327672), np.float32(-0.18360686), np.float32(0.032562397), np.float32(0.046304956), np.float32(-0.07263143), np.float32(-0.001685664), np.float32(0.06276083), np.float32(-0.065157585)]","[np.float32(1.0603411), np.float32(1.3544903), np.float32(1.248242), np.float32(1.2172785), np.float32(2.162513), np.float32(1.7995825), np.float32(1.2514583), np.float32(1.180872), np.float32(1.133755), np.float32(1.2515514)]"
52,"[np.float32(0.39866865), np.float32(-3.681076), np.float32(-1.3425539), np.float32(-1.3048654), np.float32(0.033299506), np.float32(-1.0515075), np.float32(0.73541874), np.float32(0.3457293), np.float32(-0.13440204), np.float32(-0.13642596), np.float32(0.19925468), np.float32(-0.21138486), np.float32(0.23249319), np.float32(-0.12080118), np.float32(-0.15169223), np.float32(0.04058276), np.float32(0.06536278), np.float32(-0.08888452), np.float32(-0.010055691), np.float32(0.076455444), np.float32(-0.043320898)]","[np.float32(1.2792776), np.float32(1.1348169), np.float32(1.2311145), np.float32(1.0819683), np.float32(1.6878012), np.float32(2.3206491), np.float32(1.2741455), np.float32(1.2249252), np.float32(1.1159216), np.float32(1.2935892)]"
53,"[np.float32(0.4934733), np.float32(-4.341002), np.float32(-0.81722975), np.float32(-1.1974243), np.float32(0.11514938), np.float32(-0.75488985), np.float32(0.7873531), np.float32(0.3131522), np.float32(-0.14228514), np.float32(-0.22722086), np.float32(0.1792101), np.float32(-0.2501827), np.float32(0.16025151), np.float32(-0.12529041), np.float32(-0.16734064), np.float32(0.0319143), np.float32(0.0346874), np.float32(-0.06949079), np.float32(0.035366103), np.float32(0.054168552), np.float32(-0.034083314)]","[np.float32(1.1681868), np.float32(1.3506744), np.float32(1.1179665), np.float32(1.1915396), np.float32(1.6187813), np.float32(1.7575679), np.float32(1.1897428), np.float32(1.1381717), np.float32(1.2282519), np.float32(1.1453718)]"
54,"[np.float32(0.29777387), np.float32(-3.0286856), np.float32(-1.2296104), np.float32(-1.5676839), np.float32(-0.020546764), np.float32(-1.2816963), np.float32(0.6933045), np.float32(0.24213895), np.float32(-0.14053956), np.float32(-0.12991884), np.float32(0.18623835), np.float32(-0.18366839), np.float32(0.22867867), np.float32(-0.12935854), np.float32(-0.18984237), np.float32(0.028689548), np.float32(0.064435154), np.float32(-0.084584504), np.float32(-0.039647102), np.float32(0.062266912), np.float32(-0.055426806)]","[np.float32(1.205205), np.float32(1.1882459), np.float32(1.1632628), np.float32(1.1489908), np.float32(2.0160506), np.float32(2.3925762), np.float32(1.2939382), np.float32(1.2702054), np.float32(1.2486073), np.float32(1.3301827)]"
55,"[np.float32(0.35298643), np.float32(-3.508526), np.float32(-2.036259), np.float32(-2.2608328), np.float32(-0.1193106), np.float32(-1.1004469), np.float32(0.86060476), np.float32(0.33337128), np.float32(-0.16544315), np.float32(-0.10517837), np.float32(0.15852277), np.float32(-0.12911576), np.float32(0.2888185), np.float32(-0.11312896), np.float32(-0.14169113), np.float32(0.04365477), np.float32(0.058980048), np.float32(-0.14561084), np.float32(-0.054679558), np.float32(0.10470325), np.float32(-0.046797603)]","[np.float32(1.1864537), np.float32(1.2040666), np.float32(1.4317181), np.float32(0.9937806), np.float32(1.9841582), np.float32(3.1990592), np.float32(1.0710893), np.float32(1.202219), np.float32(1.0516585), np.float32(1.3167639)]"
56,"[np.float32(0.32904816), np.float32(-3.31605), np.float32(-2.0476637), np.float32(-2.0807185), np.float32(-0.1493757), np.float32(-1.174846), np.float32(0.79752165), np.float32(0.23625232), np.float32(-0.27647188), np.float32(-0.13352297), np.float32(0.21371698), np.float32(-0.13122079), np.float32(0.14660935), np.float32(-0.10538152), np.float32(-0.1999564), np.float32(0.06666544), np.float32(0.06055154), np.float32(-0.11108984), np.float32(0.0010828823), np.float32(0.07392379), np.float32(-0.08080131)]","[np.float32(1.0150862), np.float32(1.3979632), np.float32(1.1702366), np.float32(1.2563825), np.float32(3.0119069), np.float32(1.8714701), np.float32(1.3329417), np.float32(1.0014491), np.float32(1.1398296), np.float32(1.1726034)]"
57,"[np.float32(0.48003227), np.float32(-4.2345285), np.float32(-0.7086662), np.float32(-1.0137242), np.float32(0.09512578), np.float32(-0.63032764), np.float32(0.75927424), np.float32(0.32925344), np.float32(-0.1686146), np.float32(-0.16599722), np.float32(0.18894401), np.float32(-0.2922119), np.float32(0.1018567), np.float32(-0.1169278), np.float32(-0.1913588), np.float32(0.035012268), np.float32(0.039690137), np.float32(-0.053397804), np.float32(0.04685667), np.float32(0.04298795), np.float32(-0.04879737)]","[np.float32(1.1557359), np.float32(1.4103061), np.float32(1.1212875), np.float32(1.2692744), np.float32(1.7541316), np.float32(1.4761155), np.float32(1.3391393), np.float32(1.0229315), np.float32(1.1380706), np.float32(1.2780001)]"
58,"[np.float32(0.34474665), np.float32(-3.3771603), np.float32(-1.9713719), np.float32(-1.6454222), np.float32(0.057442933), np.float32(-1.0621127), np.float32(0.73906755), np.float32(0.27491295), np.float32(-0.26079118), np.float32(-0.15407766), np.float32(0.21471113), np.float32(-0.15373902), np.float32(0.15124837), np.float32(-0.11455782), np.float32(-0.20588788), np.float32(0.057545274), np.float32(0.04367593), np.float32(-0.09895928), np.float32(0.013305441), np.float32(0.07123996), np.float32(-0.073654056)]","[np.float32(1.2112386), np.float32(1.2933899), np.float32(1.1728599), np.float32(1.2211407), np.float32(2.7053742), np.float32(1.7944273), np.float32(1.3098999), np.float32(1.1427015), np.float32(1.1240573), np.float32(1.1576858)]"
59,"[np.float32(0.47262686), np.float32(-4.171411), np.float32(-1.0177155), np.float32(-1.1656557), np.float32(0.10732863), np.float32(-0.8135632), np.float32(0.75981987), np.float32(0.3913009), np.float32(-0.09516587), np.float32(-0.1595644), np.float32(0.14169171), np.float32(-0.25269502), np.float32(0.21904007), np.float32(-0.13439049), np.float32(-0.14036362), np.float32(0.009353697), np.float32(0.049370483), np.float32(-0.07844855), np.float32(-0.009925768), np.float32(0.068889834), np.float32(-0.02700743)]","[np.float32(1.1710823), np.float32(1.3645838), np.float32(1.0843481), np.float32(1.3011328), np.float32(1.4367901), np.float32(2.150088), np.float32(1.2481426), np.float32(1.1522098), np.float32(1.0826497), np.float32(1.3188795)]"
60,"[np.float32(0.3573654), np.float32(-3.446846), np.float32(-1.6881824), np.float32(-1.8927518), np.float32(-0.11060384), np.float32(-1.2802083), np.float32(0.7924927), np.float32(0.2846831), np.float32(-0.19470751), np.float32(-0.12172149), np.float32(0.19351059), np.float32(-0.15617369), np.float32(0.19229285), np.float32(-0.12991059), np.float32(-0.1806025), np.float32(0.03707342), np.float32(0.05830446), np.float32(-0.10340777), np.float32(-0.02583976), np.float32(0.06817326), np.float32(-0.06636968)]","[np.float32(1.043048), np.float32(1.3147669), np.float32(1.1186049), np.float32(1.2074587), np.float32(2.4255211), np.float32(2.1476924), np.float32(1.2307631), np.float32(1.1723049), np.float32(1.1238114), np.float32(1.2705312)]"
61,"[np.float32(0.58606106), np.float32(-4.4481325), np.float32(0.112807736), np.float32(1.2733653), np.float32(-0.30299386), np.float32(-0.8997139), np.float32(0.47673097), np.float32(0.40291697), np.float32(-0.0835166), np.float32(-0.3036172), np.float32(0.30732113), np.float32(-0.31011507), np.float32(0.054739825), np.float32(-0.13489363), np.float32(-0.17854135), np.float32(-0.011051878), np.float32(0.031483382), np.float32(-0.045988664), np.float32(0.04041166), np.float32(0.0008957386), np.float32(-0.07176212)]","[np.float32(1.193447), np.float32(1.073995), np.float32(1.0803304), np.float32(1.2206107), np.float32(1.1575334), np.float32(1.1882305), np.float32(1.4900714), np.float32(1.8808125), np.float32(1.3306407), np.float32(1.0686135)]"
62,"[np.float32(0.49380326), np.float32(-3.6521573), np.float32(0.1266669), np.float32(1.8112406), np.float32(-0.33014637), np.float32(-1.0152369), np.float32(0.2972209), np.float32(0.37595832), np.float32(-0.08188714), np.float32(-0.20733489), np.float32(0.27388215), np.float32(-0.33716083), np.float32(0.05947092), np.float32(-0.1518932), np.float32(-0.20557004), np.float32(0.011144161), np.float32(0.032439113), np.float32(-0.013848975), np.float32(0.043113664), np.float32(-0.0023140013), np.float32(-0.09262517)]","[np.float32(1.1368356), np.float32(1.1854097), np.float32(0.9690873), np.float32(1.4719361), np.float32(1.2264988), np.float32(1.1539899), np.float32(2.238302), np.float32(1.7084142), np.float32(1.2587245), np.float32(1.2399063)]"
63,"[np.float32(0.60555154), np.float32(-4.4034405), np.float32(-0.3640172), np.float32(1.7139359), np.float32(-0.2458679), np.float32(-0.9958075), np.float32(0.37796322), np.float32(0.48037344), np.float32(-0.097324446), np.float32(-0.27535936), np.float32(0.25471303), np.float32(-0.31453633), np.float32(0.09232392), np.float32(-0.14081426), np.float32(-0.17441824), np.float32(0.01494208), np.float32(0.024320446), np.float32(-0.04110229), np.float32(0.05091367), np.float32(0.028896842), np.float32(-0.09681793)]","[np.float32(1.2440106), np.float32(1.0371617), np.float32(1.1196909), np.float32(1.1583138), np.float32(1.1035302), np.float32(1.2788976), np.float32(1.912515), np.float32(1.716965), np.float32(1.1610188), np.float32(1.084929)]"
64,"[np.float32(0.45497447), np.float32(-3.5360951), np.float32(0.051628992), np.float32(1.6401657), np.float32(-0.15349914), np.float32(-0.84066534), np.float32(0.34583938), np.float32(0.3558149), np.float32(-0.0794736), np.float32(-0.23931047), np.float32(0.26151294), np.float32(-0.32427812), np.float32(0.08896633), np.float32(-0.15649478), np.float32(-0.18951719), np.float32(-0.005067393), np.float32(0.032842405), np.float32(-0.013902053), np.float32(0.03645282), np.float32(0.004557818), np.float32(-0.07953301)]","[np.float32(1.2344576), np.float32(1.2679415), np.float32(1.0503484), np.float32(1.4270581), np.float32(1.2118187), np.float32(1.2241759), np.float32(1.9543225), np.float32(1.8399179), np.float32(1.3152432), np.float32(1.1948962)]"
65,"[np.float32(0.45326334), np.float32(-3.4627001), np.float32(-0.048600852), np.float32(1.6707009), np.float32(-0.20951807), np.float32(-1.0982739), np.float32(0.31092918), np.float32(0.3513323), np.float32(-0.07990584), np.float32(-0.23504768), np.float32(0.28567478), np.float32(-0.30875012), np.float32(0.09583102), np.float32(-0.1562211), np.float32(-0.20162179), np.float32(0.01110214), np.float32(0.034467384), np.float32(-0.014919117), np.float32(0.045351718), np.float32(0.00068896264), np.float32(-0.07937361)]","[np.float32(1.2473288), np.float32(1.1123437), np.float32(0.97659475), np.float32(1.4124544), np.float32(1.2635009), np.float32(1.2607596), np.float32(2.142864), np.float32(1.8075131), np.float32(1.3192455), np.float32(1.1683509)]"
66,"[np.float32(0.39723858), np.float32(-2.9957337), np.float32(-0.13463145), np.float32(2.1450942), np.float32(-0.33752084), np.float32(-0.9126444), np.float32(0.16101183), np.float32(0.3555475), np.float32(-0.0787209), np.float32(-0.22126214), np.float32(0.30851737), np.float32(-0.28657198), np.float32(0.05359418), np.float32(-0.18194504), np.float32(-0.1897299), np.float32(-0.00026762486), np.float32(0.048565418), np.float32(-0.0014941543), np.float32(0.04720231), np.float32(-0.0033679903), np.float32(-0.0665458)]","[np.float32(1.1279937), np.float32(1.3812797), np.float32(1.0299039), np.float32(1.6430459), np.float32(1.3115947), np.float32(1.144767), np.float32(2.5031335), np.float32(2.0007846), np.float32(1.31178), np.float32(1.1926836)]"
67,"[np.float32(0.5153606), np.float32(-3.8686857), np.float32(0.13324454), np.float32(1.7439573), np.float32(-0.17619425), np.float32(-1.2074792), np.float32(0.33786625), np.float32(0.4130492), np.float32(-0.04195778), np.float32(-0.23349452), np.float32(0.31342503), np.float32(-0.29871643), np.float32(0.082459696), np.float32(-0.17013453), np.float32(-0.15807475), np.float32(-0.016860992), np.float32(0.057332896), np.float32(-0.0016453713), np.float32(0.034530275), np.float32(0.0015068948), np.float32(-0.08228976)]","[np.float32(1.098985), np.float32(1.2384014), np.float32(0.8642277), np.float32(1.4516575), np.float32(1.1790651), np.float32(1.2300893), np.float32(1.9767121), np.float32(1.9360869), np.float32(1.2856104), np.float32(1.19025)]"
68,"[np.float32(0.45388538), np.float32(-3.442707), np.float32(-0.30476922), np.float32(1.9397135), np.float32(-0.24911349), np.float32(-1.0070564), np.float32(0.24093664), np.float32(0.3876916), np.float32(-0.08420093), np.float32(-0.28447804), np.float32(0.3178488), np.float32(-0.2627227), np.float32(0.055422645), np.float32(-0.16212763), np.float32(-0.18175751), np.float32(0.0015710592), np.float32(0.062360696), np.float32(-0.023251936), np.float32(0.03647157), np.float32(0.008646898), np.float32(-0.071769625)]","[np.float32(1.097625), np.float32(1.3635379), np.float32(0.9291009), np.float32(1.6197038), np.float32(1.3309344), np.float32(1.156223), np.float32(2.2253594), np.float32(1.9750625), np.float32(1.3342733), np.float32(1.0571029)]"
69,"[np.float32(0.68962276), np.float32(-5.498515), np.float32(0.23054303), np.float32(-0.2391994), np.float32(-0.2704311), np.float32(-0.27207893), np.float32(0.83899873), np.float32(0.4180023), np.float32(-0.09526978), np.float32(-0.27582425), np.float32(0.23617914), np.float32(-0.3275724), np.float32(0.014252424), np.float32(-0.14435203), np.float32(-0.17845407), np.float32(-0.03456136), np.float32(-0.016222566), np.float32(-0.07150611), np.float32(0.06884442), np.float32(-0.004008949), np.float32(-0.028919803)]","[np.float32(1.190587), np.float32(1.1377988), np.float32(1.6169825), np.float32(0.8100209), np.float32(1.0955374), np.float32(1.2778187), np.float32(0.951374), np.float32(1.4717059), np.float32(1.1843815), np.float32(1.1918178)]"
70,"[np.float32(0.50326395), np.float32(-3.6172087), np.float32(-0.23964527), np.float32(2.1038094), np.float32(-0.37475777), np.float32(-1.0850154), np.float32(0.24348822), np.float32(0.4214484), np.float32(-0.08165036), np.float32(-0.20968159), np.float32(0.2816091), np.float32(-0.3137869), np.float32(0.073039204), np.float32(-0.1764522), np.float32(-0.1856513), np.float32(0.011565685), np.float32(0.026734695), np.float32(-0.006483242), np.float32(0.05539614), np.float32(-0.0029043257), np.float32(-0.091777846)]","[np.float32(1.1622988), np.float32(1.1468773), np.float32(1.0448279), np.float32(1.3819678), np.float32(1.1993159), np.float32(1.2155443), np.float32(2.4584615), np.float32(1.7844901), np.float32(1.1820763), np.float32(1.1970769)]"
71,"[np.float32(0.38174704), np.float32(-2.6896787), np.float32(-0.22807741), np.float32(2.8963), np.float32(-0.31653166), np.float32(-1.0865103), np.float32(-0.028953016), np.float32(0.3735378), np.float32(-0.05896288), np.float32(-0.20952263), np.float32(0.33291718), np.float32(-0.26775527), np.float32(0.042957418), np.float32(-0.19813547), np.float32(-0.19700372), np.float32(0.023489505), np.float32(0.04102969), np.float32(0.012360424), np.float32(0.08480401), np.float32(-0.019741118), np.float32(-0.064498164)]","[np.float32(1.1299316), np.float32(1.3979608), np.float32(1.0940144), np.float32(1.4823824), np.float32(1.283348), np.float32(1.0912012), np.float32(3.2260664), np.float32(2.1116178), np.float32(1.2772928), np.float32(1.174159)]"
72,"[np.float32(0.5307871), np.float32(-3.9825053), np.float32(-0.37475935), np.float32(1.4726174), np.float32(-0.29403567), np.float32(-1.215127), np.float32(0.37345195), np.float32(0.44458902), np.float32(-0.077640444), np.float32(-0.24564648), np.float32(0.32716238), np.float32(-0.27150616), np.float32(0.07881429), np.float32(-0.1690937), np.float32(-0.1496788), np.float32(-0.011264265), np.float32(0.058882415), np.float32(-0.018587396), np.float32(0.028975073), np.float32(0.013520122), np.float32(-0.07558468)]","[np.float32(1.1365446), np.float32(1.1236397), np.float32(0.9584315), np.float32(1.3588266), np.float32(1.2764688), np.float32(1.2958735), np.float32(1.8261594), np.float32(1.9489758), np.float32(1.2239964), np.float32(1.1189901)]"
73,"[np.float32(0.5229642), np.float32(-3.9840333), np.float32(-0.2553232), np.float32(1.6442587), np.float32(-0.050041705), np.float32(-0.8923812), np.float32(0.381835), np.float32(0.41548514), np.float32(-0.08919649), np.float32(-0.28436214), np.float32(0.25858223), np.float32(-0.3008664), np.float32(0.08061665), np.float32(-0.14905581), np.float32(-0.18217611), np.float32(-0.001126036), np.float32(0.028325438), np.float32(-0.033440977), np.float32(0.041400485), np.float32(0.015650019), np.float32(-0.08482043)]","[np.float32(1.2144524), np.float32(1.2806962), np.float32(1.017082), np.float32(1.334201), np.float32(1.2065817), np.float32(1.2209826), np.float32(1.8796537), np.float32(1.797909), np.float32(1.2631391), np.float32(1.0780249)]"
74,"[np.float32(0.44027844), np.float32(-3.4000583), np.float32(0.093801044), np.float32(1.6920962), np.float32(-0.11404717), np.float32(-1.1063612), np.float32(0.30896595), np.float32(0.34266102), np.float32(-0.07772359), np.float32(-0.22660175), np.float32(0.27342665), np.float32(-0.312203), np.float32(0.064112745), np.float32(-0.15828632), np.float32(-0.21409184), np.float32(0.0034919232), np.float32(0.034137502), np.float32(-0.012014687), np.float32(0.042771205), np.float32(-0.0056929886), np.float32(-0.088306665)]","[np.float32(1.1551067), np.float32(1.2940701), np.float32(0.96043473), np.float32(1.3778125), np.float32(1.3157786), np.float32(1.1732962), np.float32(2.1889808), np.float32(1.7626699), np.float32(1.3320894), np.float32(1.2119772)]"
75,"[np.float32(0.57716084), np.float32(-4.4095316), np.float32(-0.05665931), np.float32(1.1293434), np.float32(-0.25069577), np.float32(-0.711695), np.float32(0.50565845), np.float32(0.43876505), np.float32(-0.0970951), np.float32(-0.2280281), np.float32(0.26777995), np.float32(-0.32901284), np.float32(0.04513456), np.float32(-0.15563093), np.float32(-0.173864), np.float32(-0.029902667), np.float32(0.018496625), np.float32(-0.034836724), np.float32(0.02758646), np.float32(0.0068349764), np.float32(-0.07352499)]","[np.float32(1.147485), np.float32(1.2433466), np.float32(1.1261799), np.float32(1.2854035), np.float32(1.2009084), np.float32(1.1912192), np.float32(1.5109564), np.float32(1.7461153), np.float32(1.1816638), np.float32(1.199485)]"
76,"[np.float32(0.43451494), np.float32(-3.2633574), np.float32(-0.16951008), np.float32(2.1878128), np.float32(-0.34536976), np.float32(-1.0096169), np.float32(0.18853979), np.float32(0.3872148), np.float32(-0.075011626), np.float32(-0.25466955), np.float32(0.3609398), np.float32(-0.26742983), np.float32(0.050399154), np.float32(-0.16921729), np.float32(-0.17751667), np.float32(0.0014398992), np.float32(0.067565754), np.float32(-0.011417255), np.float32(0.04894403), np.float32(-0.005105272), np.float32(-0.06297378)]","[np.float32(1.1512489), np.float32(1.2525021), np.float32(0.99960035), np.float32(1.5826432), np.float32(1.2896751), np.float32(1.1311262), np.float32(2.3860285), np.float32(2.0795174), np.float32(1.3309219), np.float32(1.1083456)]"
