Iteration,test_preds,estimated_params
39,"[np.float32(0.067271054), np.float32(-1.3676473), np.float32(0.0016079247), np.float32(-0.5843098), np.float32(-0.27768424), np.float32(0.018230632), np.float32(0.40610915), np.float32(0.09894248), np.float32(-0.15093951), np.float32(-0.11514396), np.float32(0.09485605), np.float32(-0.33124745), np.float32(0.15258744), np.float32(-0.07094155), np.float32(-0.18437703), np.float32(0.014653742), np.float32(0.056799486), np.float32(0.014285363), np.float32(-0.017600723), np.float32(0.045540884), np.float32(-0.060631655)]","[np.float32(1.6891195), np.float32(1.3859142), np.float32(1.5545565), np.float32(2.1611605), np.float32(1.7307215), np.float32(1.7566342), np.float32(1.6204556), np.float32(1.2715485), np.float32(1.6422743), np.float32(1.6109271)]"
40,"[np.float32(-0.017917184), np.float32(-0.90842426), np.float32(-0.23202822), np.float32(-0.37149304), np.float32(0.05747345), np.float32(-0.02847644), np.float32(0.3802049), np.float32(0.103141636), np.float32(-0.11249218), np.float32(-0.10982084), np.float32(0.0825049), np.float32(-0.28247124), np.float32(0.11817851), np.float32(-0.10774225), np.float32(-0.17223752), np.float32(-0.009044923), np.float32(0.0722028), np.float32(0.028954908), np.float32(-0.019271627), np.float32(0.030946352), np.float32(-0.03248228)]","[np.float32(1.7092971), np.float32(1.826333), np.float32(1.400163), np.float32(2.3247123), np.float32(1.8443115), np.float32(1.8171703), np.float32(1.6356683), np.float32(1.5321798), np.float32(1.6317127), np.float32(1.6275302)]"
41,"[np.float32(-0.0010615103), np.float32(-0.97014207), np.float32(0.871617), np.float32(0.020663053), np.float32(0.06438206), np.float32(0.49075896), np.float32(0.37387663), np.float32(0.09354772), np.float32(-0.034472793), np.float32(-0.107051544), np.float32(0.035532206), np.float32(-0.3403535), np.float32(0.072890304), np.float32(-0.09213953), np.float32(-0.112312295), np.float32(0.0009293109), np.float32(0.027647953), np.float32(0.047484018), np.float32(-0.041639052), np.float32(0.037795544), np.float32(-0.028925678)]","[np.float32(1.6526823), np.float32(2.1682315), np.float32(1.5670501), np.float32(2.400504), np.float32(1.2708181), np.float32(1.7009294), np.float32(1.6542891), np.float32(1.4435327), np.float32(1.8659198), np.float32(1.9106706)]"
42,"[np.float32(0.057425514), np.float32(-1.2404476), np.float32(0.5890566), np.float32(-0.06345315), np.float32(0.0071014203), np.float32(-0.39306986), np.float32(0.3652364), np.float32(0.0653672), np.float32(-0.09635388), np.float32(-0.121419795), np.float32(0.13156417), np.float32(-0.31475985), np.float32(0.10560145), np.float32(-0.13348491), np.float32(-0.179436), np.float32(0.02393873), np.float32(0.04343599), np.float32(0.008690827), np.float32(-0.019647516), np.float32(0.03653215), np.float32(-0.04142164)]","[np.float32(1.5054024), np.float32(1.6466368), np.float32(1.1657568), np.float32(2.073674), np.float32(1.6468991), np.float32(1.5961895), np.float32(1.7217219), np.float32(1.5520438), np.float32(1.8394055), np.float32(1.6800208)]"
43,"[np.float32(0.03723544), np.float32(-0.9262997), np.float32(1.0595363), np.float32(0.604703), np.float32(-0.18544644), np.float32(0.02776882), np.float32(0.2716867), np.float32(0.051756695), np.float32(-0.11169124), np.float32(-0.08769674), np.float32(0.16453171), np.float32(-0.31624418), np.float32(0.02451408), np.float32(-0.082781784), np.float32(-0.18136694), np.float32(0.05090706), np.float32(0.029457502), np.float32(0.016569167), np.float32(-0.0019007996), np.float32(0.038577802), np.float32(-0.034834415)]","[np.float32(1.7345916), np.float32(1.5221454), np.float32(1.3525286), np.float32(2.3462834), np.float32(1.5873214), np.float32(1.1922241), np.float32(1.9540049), np.float32(1.6235703), np.float32(1.9805366), np.float32(1.7527208)]"
44,"[np.float32(0.09306111), np.float32(-1.5944667), np.float32(-0.33136758), np.float32(-0.89227736), np.float32(-0.41724753), np.float32(-0.08605474), np.float32(0.5103519), np.float32(0.07716564), np.float32(-0.163371), np.float32(-0.17841807), np.float32(0.121340424), np.float32(-0.27974516), np.float32(0.13911268), np.float32(-0.10885918), np.float32(-0.19053958), np.float32(-0.03301774), np.float32(0.036923945), np.float32(0.00018627942), np.float32(-0.030470297), np.float32(0.03492302), np.float32(-0.044759)]","[np.float32(1.4531455), np.float32(1.487656), np.float32(1.5444233), np.float32(2.15712), np.float32(1.8770086), np.float32(1.8335896), np.float32(1.3620735), np.float32(1.4865919), np.float32(1.6594553), np.float32(1.4307016)]"
45,"[np.float32(0.027359031), np.float32(-1.1369021), np.float32(-0.12972546), np.float32(0.14833122), np.float32(0.0356078), np.float32(-0.11941482), np.float32(0.3386837), np.float32(0.13954222), np.float32(-0.0852173), np.float32(-0.13587253), np.float32(0.11480676), np.float32(-0.28461978), np.float32(0.1292515), np.float32(-0.13428485), np.float32(-0.16864872), np.float32(-0.017906979), np.float32(0.06797482), np.float32(0.030410022), np.float32(-0.012431264), np.float32(0.031562813), np.float32(-0.02048304)]","[np.float32(1.6780028), np.float32(1.7852858), np.float32(1.3366055), np.float32(2.2571888), np.float32(1.6158389), np.float32(1.7668035), np.float32(1.6696613), np.float32(1.8207906), np.float32(1.6074876), np.float32(1.549174)]"
46,"[np.float32(0.045278694), np.float32(-1.1924965), np.float32(0.4820196), np.float32(-0.100956626), np.float32(-0.051134504), np.float32(-0.62597454), np.float32(0.36494076), np.float32(0.09514754), np.float32(-0.12560353), np.float32(-0.05501578), np.float32(0.15383926), np.float32(-0.31822777), np.float32(0.11274329), np.float32(-0.14729987), np.float32(-0.18384236), np.float32(0.027101874), np.float32(0.02831737), np.float32(0.021299213), np.float32(-0.02215324), np.float32(0.028201409), np.float32(-0.055021286)]","[np.float32(1.4640998), np.float32(1.497111), np.float32(1.1664934), np.float32(1.8827335), np.float32(1.7814925), np.float32(1.5846288), np.float32(1.8050829), np.float32(1.5283211), np.float32(1.6602845), np.float32(1.891856)]"
47,"[np.float32(0.04204465), np.float32(-0.9166701), np.float32(0.5501211), np.float32(0.608884), np.float32(-0.5584769), np.float32(-0.40385088), np.float32(0.23450458), np.float32(0.040310502), np.float32(-0.09895229), np.float32(-0.20098619), np.float32(0.18145129), np.float32(-0.27940607), np.float32(0.09626567), np.float32(-0.13428411), np.float32(-0.17068504), np.float32(0.001278758), np.float32(0.019613516), np.float32(0.012410007), np.float32(-0.010721251), np.float32(0.036339685), np.float32(-0.047650248)]","[np.float32(1.303854), np.float32(1.5371102), np.float32(1.3602242), np.float32(2.3036675), np.float32(1.5317445), np.float32(1.557545), np.float32(2.0757296), np.float32(1.7874099), np.float32(2.0829108), np.float32(1.3586152)]"
48,"[np.float32(0.07244838), np.float32(-1.3132062), np.float32(-0.022016376), np.float32(0.018589348), np.float32(-0.4875525), np.float32(-0.18927094), np.float32(0.35561177), np.float32(0.1301061), np.float32(-0.114341676), np.float32(-0.14703092), np.float32(0.12474051), np.float32(-0.30762175), np.float32(0.14111167), np.float32(-0.12803745), np.float32(-0.16367), np.float32(-0.033822507), np.float32(0.038041323), np.float32(0.023499578), np.float32(-0.031131342), np.float32(0.037453957), np.float32(-0.053529993)]","[np.float32(1.3558354), np.float32(1.5851644), np.float32(1.5599544), np.float32(2.1351478), np.float32(1.5318886), np.float32(1.8541574), np.float32(1.737742), np.float32(1.600942), np.float32(1.6337101), np.float32(1.5680954)]"
49,"[np.float32(0.16765675), np.float32(-1.9794546), np.float32(0.4056604), np.float32(-0.06631395), np.float32(-0.23971969), np.float32(-0.30791718), np.float32(0.44848835), np.float32(0.123885065), np.float32(-0.1200601), np.float32(-0.16897519), np.float32(0.18372321), np.float32(-0.32394886), np.float32(0.13214222), np.float32(-0.14153591), np.float32(-0.19856876), np.float32(-0.007240206), np.float32(0.032516122), np.float32(0.0028735176), np.float32(-0.0008279141), np.float32(0.031586893), np.float32(-0.030952329)]","[np.float32(1.594349), np.float32(1.2303286), np.float32(1.3033805), np.float32(1.8705088), np.float32(1.5527337), np.float32(1.5172337), np.float32(1.451502), np.float32(1.7040553), np.float32(1.7089756), np.float32(1.4911276)]"
50,"[np.float32(0.08719553), np.float32(-1.3736554), np.float32(-1.1206918), np.float32(0.23702249), np.float32(-0.0902663), np.float32(-0.43122482), np.float32(0.29776105), np.float32(0.16987678), np.float32(-0.16935036), np.float32(-0.131691), np.float32(0.14875579), np.float32(-0.25792903), np.float32(0.14510694), np.float32(-0.13518319), np.float32(-0.194747), np.float32(0.0033177286), np.float32(0.06576788), np.float32(0.0077282637), np.float32(0.00033938512), np.float32(0.026158389), np.float32(-0.052689955)]","[np.float32(1.6253396), np.float32(1.5048391), np.float32(1.387059), np.float32(1.9560593), np.float32(1.978492), np.float32(1.7416465), np.float32(1.8989724), np.float32(1.7158406), np.float32(1.3132831), np.float32(1.3771846)]"
51,"[np.float32(-0.014740713), np.float32(-0.8438262), np.float32(-0.43335697), np.float32(-0.19873452), np.float32(-0.115581974), np.float32(-0.4536012), np.float32(0.31594503), np.float32(0.13540313), np.float32(-0.14277929), np.float32(-0.051014956), np.float32(0.12665255), np.float32(-0.28837773), np.float32(0.1598056), np.float32(-0.12731525), np.float32(-0.18615319), np.float32(0.0025075227), np.float32(0.06072092), np.float32(0.021535933), np.float32(-0.01286494), np.float32(0.032193884), np.float32(-0.057026703)]","[np.float32(1.6050762), np.float32(1.5138528), np.float32(1.403232), np.float32(2.000711), np.float32(1.9490316), np.float32(1.8919284), np.float32(1.9734542), np.float32(1.4177512), np.float32(1.4069194), np.float32(1.8234799)]"
52,"[np.float32(-0.066866614), np.float32(-0.5336965), np.float32(0.36290136), np.float32(-0.534108), np.float32(-0.16855386), np.float32(-0.22065136), np.float32(0.37701336), np.float32(0.045502402), np.float32(-0.11986694), np.float32(-0.0477513), np.float32(0.104602106), np.float32(-0.29071006), np.float32(0.100941665), np.float32(-0.11211305), np.float32(-0.14170556), np.float32(0.0166521), np.float32(0.022009023), np.float32(0.03013482), np.float32(-0.045587894), np.float32(0.028427094), np.float32(-0.046233572)]","[np.float32(1.4838918), np.float32(1.7775108), np.float32(1.4454553), np.float32(2.2052817), np.float32(1.8542325), np.float32(1.8291698), np.float32(1.7284054), np.float32(1.4450945), np.float32(1.8156832), np.float32(1.9705626)]"
53,"[np.float32(-0.11876972), np.float32(-0.054277793), np.float32(-0.003095895), np.float32(0.29859823), np.float32(0.1478179), np.float32(-0.66341746), np.float32(0.18839532), np.float32(0.06952163), np.float32(-0.08735658), np.float32(-0.029324276), np.float32(0.1459471), np.float32(-0.24353269), np.float32(0.11121213), np.float32(-0.15324357), np.float32(-0.16015442), np.float32(0.03406717), np.float32(0.044014256), np.float32(0.030996922), np.float32(0.0019981414), np.float32(0.03194652), np.float32(-0.03468778)]","[np.float32(1.7863054), np.float32(1.573012), np.float32(1.1869664), np.float32(2.144415), np.float32(1.9319501), np.float32(1.8522224), np.float32(2.3559196), np.float32(1.6716765), np.float32(1.761682), np.float32(1.8331814)]"
54,"[np.float32(-0.034242503), np.float32(-0.7217026), np.float32(1.3152975), np.float32(-0.18892428), np.float32(0.08491868), np.float32(0.44651055), np.float32(0.39176634), np.float32(0.030299991), np.float32(-0.038133934), np.float32(-0.11747798), np.float32(0.056152586), np.float32(-0.32240915), np.float32(0.05688093), np.float32(-0.07781437), np.float32(-0.10963029), np.float32(0.03251275), np.float32(0.014837746), np.float32(0.023986936), np.float32(-0.034016795), np.float32(0.036738276), np.float32(-0.017363556)]","[np.float32(1.7665789), np.float32(2.0195735), np.float32(1.5090094), np.float32(2.3985996), np.float32(1.358887), np.float32(1.5833828), np.float32(1.5814965), np.float32(1.4465501), np.float32(2.1728344), np.float32(1.9738295)]"
55,"[np.float32(0.18703192), np.float32(-2.0639966), np.float32(-0.36775705), np.float32(0.3596846), np.float32(-0.13698927), np.float32(-0.23750585), np.float32(0.3668328), np.float32(0.1798103), np.float32(-0.095704116), np.float32(-0.22816949), np.float32(0.14471367), np.float32(-0.2926104), np.float32(0.17481896), np.float32(-0.13607717), np.float32(-0.17931171), np.float32(-4.1872263e-06), np.float32(0.056668043), np.float32(0.004181519), np.float32(-0.0022293404), np.float32(0.03495754), np.float32(-0.031332407)]","[np.float32(1.6444926), np.float32(1.3768072), np.float32(1.271803), np.float32(2.0592437), np.float32(1.4216801), np.float32(1.754209), np.float32(1.6174027), np.float32(1.7618113), np.float32(1.5704104), np.float32(1.2364395)]"
56,"[np.float32(0.020311616), np.float32(-0.9707808), np.float32(-0.79829824), np.float32(0.31719917), np.float32(-0.033070445), np.float32(-0.19717103), np.float32(0.26093474), np.float32(0.10598911), np.float32(-0.15989989), np.float32(-0.18039851), np.float32(0.10645144), np.float32(-0.25991628), np.float32(0.10351188), np.float32(-0.12651554), np.float32(-0.19241846), np.float32(-0.015721127), np.float32(0.066692434), np.float32(0.016802952), np.float32(-0.0053844564), np.float32(0.019343846), np.float32(-0.049612492)]","[np.float32(1.5347363), np.float32(1.9414904), np.float32(1.4363095), np.float32(2.1660721), np.float32(1.9684732), np.float32(1.6275302), np.float32(1.9448738), np.float32(1.7323558), np.float32(1.5461764), np.float32(1.3330915)]"
57,"[np.float32(0.014621381), np.float32(-0.8623976), np.float32(0.32004654), np.float32(0.35863078), np.float32(-0.047600627), np.float32(0.4456244), np.float32(0.26519784), np.float32(0.0611723), np.float32(-0.121583134), np.float32(-0.15491316), np.float32(0.05431997), np.float32(-0.34185714), np.float32(0.05919134), np.float32(-0.063482374), np.float32(-0.16465488), np.float32(-0.00030692667), np.float32(0.060513645), np.float32(0.031516656), np.float32(-0.0029569063), np.float32(0.04166002), np.float32(-0.060329694)]","[np.float32(1.7660444), np.float32(1.9877336), np.float32(1.7259154), np.float32(2.3072507), np.float32(1.561596), np.float32(1.4342893), np.float32(1.8914427), np.float32(1.4355476), np.float32(1.7848716), np.float32(1.5894551)]"
58,"[np.float32(0.14293137), np.float32(-1.900595), np.float32(-0.13280912), np.float32(0.069184005), np.float32(0.096335575), np.float32(-0.040911943), np.float32(0.38913965), np.float32(0.18279076), np.float32(-0.13874343), np.float32(-0.15487614), np.float32(0.074502066), np.float32(-0.35204667), np.float32(0.12005974), np.float32(-0.13378018), np.float32(-0.19020747), np.float32(-0.00036575645), np.float32(0.065002844), np.float32(0.018766746), np.float32(-0.013149187), np.float32(0.02418289), np.float32(-0.05639649)]","[np.float32(1.5917417), np.float32(1.7743336), np.float32(1.4133636), np.float32(1.8241967), np.float32(1.5948615), np.float32(1.551029), np.float32(1.6276128), np.float32(1.4974387), np.float32(1.4051855), np.float32(1.5430443)]"
59,"[np.float32(-0.021887079), np.float32(-0.6496055), np.float32(-0.64778644), np.float32(0.16920249), np.float32(-0.35044935), np.float32(-0.2659176), np.float32(0.24782012), np.float32(0.09645892), np.float32(-0.14088771), np.float32(-0.13804418), np.float32(0.13670304), np.float32(-0.24853724), np.float32(0.12289202), np.float32(-0.110345714), np.float32(-0.17702666), np.float32(-0.029582992), np.float32(0.056733906), np.float32(0.02344834), np.float32(-0.006597515), np.float32(0.03144245), np.float32(-0.049538184)]","[np.float32(1.5210259), np.float32(1.6547782), np.float32(1.5978727), np.float32(2.2492037), np.float32(1.8972971), np.float32(1.8622966), np.float32(1.995995), np.float32(1.733594), np.float32(1.615443), np.float32(1.4561453)]"
60,"[np.float32(0.0074994825), np.float32(-0.75866866), np.float32(0.48399836), np.float32(0.16372222), np.float32(-0.32005957), np.float32(-0.24648523), np.float32(0.28866613), np.float32(0.024855584), np.float32(-0.101360306), np.float32(-0.1454588), np.float32(0.15586281), np.float32(-0.29833105), np.float32(0.13010561), np.float32(-0.109285586), np.float32(-0.16670462), np.float32(0.011364549), np.float32(0.031276993), np.float32(0.010242976), np.float32(-0.0015453361), np.float32(0.038009115), np.float32(-0.045850627)]","[np.float32(1.6647023), np.float32(1.3697072), np.float32(1.4761379), np.float32(2.1505578), np.float32(1.6040847), np.float32(1.6808591), np.float32(1.83906), np.float32(1.6902611), np.float32(1.9973325), np.float32(1.5342425)]"
61,"[np.float32(0.093674205), np.float32(-1.5093732), np.float32(0.36647505), np.float32(0.15771978), np.float32(-0.12571025), np.float32(-0.46334386), np.float32(0.37188688), np.float32(0.14930055), np.float32(-0.11314193), np.float32(-0.08152126), np.float32(0.14155202), np.float32(-0.33755842), np.float32(0.11875995), np.float32(-0.16360961), np.float32(-0.1805171), np.float32(-0.0087418705), np.float32(0.03839384), np.float32(0.026127681), np.float32(-0.020336417), np.float32(0.03009563), np.float32(-0.054523945)]","[np.float32(1.3983428), np.float32(1.6070119), np.float32(1.3076234), np.float32(1.7932928), np.float32(1.5890127), np.float32(1.6011794), np.float32(1.7660062), np.float32(1.621966), np.float32(1.4808345), np.float32(1.878149)]"
62,"[np.float32(-0.0060506687), np.float32(-0.8388567), np.float32(0.38048148), np.float32(0.10376786), np.float32(0.062404186), np.float32(0.20286685), np.float32(0.3203858), np.float32(0.065782994), np.float32(-0.15939197), np.float32(-0.07620013), np.float32(0.088289626), np.float32(-0.33596116), np.float32(0.035673182), np.float32(-0.084951505), np.float32(-0.17754458), np.float32(0.019927986), np.float32(0.05566251), np.float32(0.032054767), np.float32(-0.0021404102), np.float32(0.035137467), np.float32(-0.047496527)]","[np.float32(1.7448368), np.float32(1.9185405), np.float32(1.5129353), np.float32(2.2188113), np.float32(1.8207308), np.float32(1.3030272), np.float32(1.8329614), np.float32(1.4258353), np.float32(1.6774839), np.float32(1.8303698)]"
63,"[np.float32(0.12790821), np.float32(-1.8050448), np.float32(1.1872008), np.float32(-1.0167756), np.float32(-0.42369765), np.float32(0.018161416), np.float32(0.59926516), np.float32(0.0024715737), np.float32(-0.13899586), np.float32(-0.14399174), np.float32(0.17056587), np.float32(-0.3134923), np.float32(0.04791511), np.float32(-0.108955875), np.float32(-0.19271436), np.float32(0.008491538), np.float32(-0.007761281), np.float32(-0.0131207), np.float32(-0.029502442), np.float32(0.026721716), np.float32(-0.011321802)]","[np.float32(1.4040521), np.float32(1.4185286), np.float32(1.3097848), np.float32(2.2292426), np.float32(1.7377572), np.float32(1.3258648), np.float32(1.1894534), np.float32(1.4720836), np.float32(2.050495), np.float32(1.7192767)]"
64,"[np.float32(0.03505964), np.float32(-0.99675333), np.float32(0.475959), np.float32(0.4592152), np.float32(-0.19646175), np.float32(0.0869231), np.float32(0.27937073), np.float32(0.07039672), np.float32(-0.065621674), np.float32(-0.19542886), np.float32(0.08361892), np.float32(-0.31675938), np.float32(0.094656564), np.float32(-0.123991445), np.float32(-0.14728658), np.float32(-0.027791262), np.float32(0.03585667), np.float32(0.020235702), np.float32(-0.022558108), np.float32(0.040360205), np.float32(-0.05295737)]","[np.float32(1.4059448), np.float32(2.0256004), np.float32(1.5425346), np.float32(2.2453253), np.float32(1.3641697), np.float32(1.6878469), np.float32(1.8676893), np.float32(1.6703076), np.float32(1.9174416), np.float32(1.4873773)]"
65,"[np.float32(0.011865072), np.float32(-1.0131233), np.float32(0.5554461), np.float32(0.10957146), np.float32(0.23186615), np.float32(-0.46920982), np.float32(0.33195084), np.float32(0.09438469), np.float32(-0.059500486), np.float32(-0.10183881), np.float32(0.0895008), np.float32(-0.30067196), np.float32(0.09446836), np.float32(-0.1694275), np.float32(-0.14836651), np.float32(0.0064121485), np.float32(0.03333079), np.float32(0.021814317), np.float32(-0.042465664), np.float32(0.03441836), np.float32(-0.04839001)]","[np.float32(1.3520217), np.float32(2.09462), np.float32(1.1547629), np.float32(1.9409319), np.float32(1.5335904), np.float32(1.7958313), np.float32(1.8015941), np.float32(1.6857543), np.float32(1.8040032), np.float32(1.8032055)]"
66,"[np.float32(-0.046875797), np.float32(-0.68686813), np.float32(0.414632), np.float32(-0.39230248), np.float32(0.22183849), np.float32(-0.14453933), np.float32(0.36780813), np.float32(0.051873), np.float32(-0.08832275), np.float32(-0.036253914), np.float32(0.12518926), np.float32(-0.28771058), np.float32(0.10636788), np.float32(-0.08463244), np.float32(-0.17397714), np.float32(0.06290559), np.float32(0.0624979), np.float32(0.03153056), np.float32(-0.0047558844), np.float32(0.037063535), np.float32(-0.008700987)]","[np.float32(2.016849), np.float32(1.4681412), np.float32(1.166977), np.float32(2.4158862), np.float32(1.8699485), np.float32(1.6329848), np.float32(1.7023877), np.float32(1.4586146), np.float32(1.8165983), np.float32(1.8725814)]"
67,"[np.float32(-0.11745702), np.float32(-0.13405965), np.float32(0.99771744), np.float32(0.021125741), np.float32(0.6422699), np.float32(-0.61166143), np.float32(0.2900199), np.float32(0.0038922578), np.float32(-0.061799884), np.float32(-0.03880696), np.float32(0.10876271), np.float32(-0.27099583), np.float32(0.07260205), np.float32(-0.14274596), np.float32(-0.12752491), np.float32(0.081876524), np.float32(0.017575974), np.float32(0.0098946355), np.float32(-0.0036107711), np.float32(0.027973086), np.float32(-0.038952827)]","[np.float32(1.9618872), np.float32(1.7893195), np.float32(1.0931027), np.float32(1.7801044), np.float32(1.8028597), np.float32(1.6397228), np.float32(1.9099349), np.float32(1.7189268), np.float32(2.1166458), np.float32(2.0921853)]"
68,"[np.float32(-0.17004806), np.float32(0.19783187), np.float32(0.8133885), np.float32(-0.1273718), np.float32(0.317127), np.float32(-0.28520733), np.float32(0.24828182), np.float32(0.01629968), np.float32(-0.005047217), np.float32(-0.055246815), np.float32(0.064941816), np.float32(-0.2533912), np.float32(0.09650423), np.float32(-0.1200807), np.float32(-0.09503375), np.float32(0.059145987), np.float32(0.027201474), np.float32(0.008953163), np.float32(-0.029837549), np.float32(0.045784697), np.float32(-0.027474945)]","[np.float32(1.7744157), np.float32(2.0381057), np.float32(1.2498221), np.float32(2.2888858), np.float32(1.6108918), np.float32(2.0502136), np.float32(2.0089235), np.float32(1.5587008), np.float32(2.225493), np.float32(2.0349014)]"
69,"[np.float32(0.10025996), np.float32(-1.2731578), np.float32(1.3887144), np.float32(1.130959), np.float32(-0.108094975), np.float32(-0.29596293), np.float32(0.24299891), np.float32(0.08892055), np.float32(-0.0635072), np.float32(-0.12459766), np.float32(0.20562707), np.float32(-0.31776267), np.float32(0.038910642), np.float32(-0.12577884), np.float32(-0.17626029), np.float32(0.047854334), np.float32(0.019967705), np.float32(-0.0017838553), np.float32(0.014016431), np.float32(0.029784739), np.float32(-0.031669885)]","[np.float32(1.629635), np.float32(1.4407799), np.float32(1.1592991), np.float32(2.091068), np.float32(1.3651181), np.float32(1.1981851), np.float32(2.0948226), np.float32(1.831888), np.float32(2.0263462), np.float32(1.6966184)]"
70,"[np.float32(0.057715297), np.float32(-1.4186555), np.float32(0.32988948), np.float32(-0.11996266), np.float32(0.19427606), np.float32(-0.40788627), np.float32(0.39778596), np.float32(0.16518413), np.float32(-0.06513843), np.float32(-0.0397016), np.float32(0.1207335), np.float32(-0.32188284), np.float32(0.14352357), np.float32(-0.14105928), np.float32(-0.16952294), np.float32(0.015465602), np.float32(0.06444215), np.float32(0.032216758), np.float32(-0.02123871), np.float32(0.03722375), np.float32(-0.017513303)]","[np.float32(1.6726377), np.float32(1.568165), np.float32(1.0410194), np.float32(2.1707628), np.float32(1.5748234), np.float32(1.7754892), np.float32(1.7025021), np.float32(1.5277027), np.float32(1.4819931), np.float32(1.9562507)]"
71,"[np.float32(-0.068832316), np.float32(-0.4840268), np.float32(0.012589052), np.float32(-0.029859751), np.float32(0.28010035), np.float32(0.11689198), np.float32(0.28130376), np.float32(0.06961163), np.float32(-0.13316095), np.float32(-0.07909603), np.float32(0.060128905), np.float32(-0.3172405), np.float32(0.101905555), np.float32(-0.082351685), np.float32(-0.16108017), np.float32(0.03166704), np.float32(0.07571828), np.float32(0.033361882), np.float32(0.0103153605), np.float32(0.03046497), np.float32(-0.041242853)]","[np.float32(2.1036975), np.float32(1.7792153), np.float32(1.5851141), np.float32(2.058142), np.float32(1.8120792), np.float32(1.6657783), np.float32(1.8578285), np.float32(1.4695293), np.float32(1.686605), np.float32(1.763911)]"
72,"[np.float32(-0.018271662), np.float32(-0.9288635), np.float32(-0.17757963), np.float32(-0.4212191), np.float32(0.21668187), np.float32(0.18750682), np.float32(0.35711527), np.float32(0.11062159), np.float32(-0.14140509), np.float32(-0.08554325), np.float32(0.02487678), np.float32(-0.3330437), np.float32(0.107379265), np.float32(-0.08900769), np.float32(-0.16778685), np.float32(0.003323011), np.float32(0.08313664), np.float32(0.029796883), np.float32(-0.018457862), np.float32(0.029706605), np.float32(-0.05062381)]","[np.float32(1.7334399), np.float32(2.0834062), np.float32(1.5993693), np.float32(2.047537), np.float32(1.8256447), np.float32(1.7435933), np.float32(1.7086362), np.float32(1.2974783), np.float32(1.4581944), np.float32(1.8526306)]"
73,"[np.float32(-0.011419017), np.float32(-0.93248785), np.float32(-0.31742573), np.float32(-0.31539792), np.float32(0.19461831), np.float32(-0.21600343), np.float32(0.3547787), np.float32(0.1129221), np.float32(-0.12474392), np.float32(-0.102267675), np.float32(0.09529327), np.float32(-0.28900978), np.float32(0.15602268), np.float32(-0.1083768), np.float32(-0.18553542), np.float32(0.020307094), np.float32(0.081049785), np.float32(0.018099114), np.float32(-0.0022451319), np.float32(0.028217856), np.float32(-0.03541165)]","[np.float32(1.9548501), np.float32(1.513367), np.float32(1.3468952), np.float32(2.0640876), np.float32(1.8630569), np.float32(1.859958), np.float32(1.6866684), np.float32(1.536633), np.float32(1.6128654), np.float32(1.5835971)]"
74,"[np.float32(0.06802614), np.float32(-1.3554003), np.float32(-0.346022), np.float32(0.22808598), np.float32(-0.19291952), np.float32(-0.16049816), np.float32(0.33917668), np.float32(0.15574244), np.float32(-0.16035719), np.float32(-0.12843564), np.float32(0.12752792), np.float32(-0.30540425), np.float32(0.09609221), np.float32(-0.13929638), np.float32(-0.18636824), np.float32(-0.025333568), np.float32(0.052999575), np.float32(0.032244608), np.float32(-0.01672591), np.float32(0.02605234), np.float32(-0.049232665)]","[np.float32(1.4481822), np.float32(1.7811223), np.float32(1.4395887), np.float32(2.1209123), np.float32(1.7815986), np.float32(1.5472598), np.float32(1.7966852), np.float32(1.6567045), np.float32(1.4410505), np.float32(1.546953)]"
75,"[np.float32(0.080983035), np.float32(-1.5247614), np.float32(0.82548434), np.float32(-0.25211725), np.float32(0.31566915), np.float32(-0.39325935), np.float32(0.42423764), np.float32(0.093360156), np.float32(-0.11965181), np.float32(-0.07292469), np.float32(0.118489355), np.float32(-0.343329), np.float32(0.072532564), np.float32(-0.12257683), np.float32(-0.18853575), np.float32(0.047098257), np.float32(0.03529661), np.float32(0.01097282), np.float32(-0.0066168476), np.float32(0.020441245), np.float32(-0.03711407)]","[np.float32(1.6911354), np.float32(1.5948206), np.float32(1.1930166), np.float32(1.6426897), np.float32(1.7276917), np.float32(1.3959718), np.float32(1.5813898), np.float32(1.4679929), np.float32(1.721442), np.float32(1.899165)]"
76,"[np.float32(0.081212334), np.float32(-1.5600047), np.float32(-0.9062021), np.float32(-0.6365284), np.float32(-0.38655257), np.float32(-0.083364785), np.float32(0.4770324), np.float32(0.21548066), np.float32(-0.15436485), np.float32(-0.02013088), np.float32(0.14122246), np.float32(-0.27852216), np.float32(0.14741513), np.float32(-0.09817456), np.float32(-0.17424458), np.float32(-0.031837165), np.float32(0.052615225), np.float32(0.021463707), np.float32(-0.016387321), np.float32(0.04444041), np.float32(-0.039378867)]","[np.float32(1.5560066), np.float32(1.4190844), np.float32(1.4908687), np.float32(2.3899572), np.float32(1.9682151), np.float32(1.875758), np.float32(1.570216), np.float32(1.437866), np.float32(1.1439222), np.float32(1.8110515)]"
