Iteration,test_preds,estimated_params
64,"[-0.29681373, 0.7381004, 0.2166256, 1.4616452, -0.17954187, 2.4596965, -0.17426616, -0.11013979, 0.012917638, 0.15438884, -0.073295, -0.10941848, -0.15080574, -0.107056454, 0.012605958, 0.073119536, 0.0900169, 0.030689623, -0.055408522, -0.023744049, -0.006178811]","[3.6877224, 3.3064528, 4.650732, 2.3992503, 1.5139183, 1.7287055, 2.0888925, 2.5355601, 2.5197966, 1.5317183]"
65,"[-0.7719698, 3.5874934, -0.5103188, -2.202711, 0.89915323, -2.0589616, 0.1637945, 0.015889168, 0.23226166, -0.027320422, 0.35804224, -0.037320614, 0.15687072, 0.045152396, 0.101427525, 0.017036498, -0.30610776, -0.12405125, 0.022432253, 0.038766712, 0.21060106]","[1.4031694, 1.8897551, 0.61112547, 3.0105977, 3.7162235, 4.0478497, 3.576112, 0.23550488, 4.077979, 4.6881857]"
66,"[-0.7301813, 2.2547045, 0.8092817, -2.8074067, -1.0281518, 2.1791148, -0.080281764, -0.32581222, 0.21984631, 0.28685522, -0.021345854, 0.1615575, 0.0028967857, -0.013558067, -0.032657176, 0.13947007, 0.07140625, 0.024768274, -0.14852382, 0.08506392, -0.030636527]","[1.8081149, 4.4372835, 4.727731, 4.6565022, 2.3763883, 4.8983736, 1.3138938, 1.9440087, 3.167593, 2.6307397]"
67,"[-0.043778896, 0.6406491, -0.38576716, 2.2290232, 5.154497, -4.8854876, 0.422673, -0.00043669343, 0.14238763, -0.3299834, 0.029427737, 0.45549324, -0.35937762, -0.25412187, 0.0023843646, 0.1678142, 0.23658192, 0.21878198, -0.15452224, 0.022151232, -0.034073293]","[3.2564402, 0.8529348, 0.2159854, 1.1006896, 2.5013583, 2.0471091, 4.483309, 4.409703, 1.210923, 3.96394]"
68,"[-1.0411725, 3.6572852, 2.2772882, -0.2804675, 0.16276851, 1.5591651, 0.20487937, 0.24667734, -0.26522732, 0.08459289, 0.045260966, 0.12860152, -0.08840096, -0.1280676, -0.08623278, 0.026092216, 0.094796635, -0.009382762, 0.023894485, 0.010586668, 0.039850287]","[3.9378521, 2.9684255, 3.4396515, 3.6172109, 4.7643104, 0.6141024, 2.3250387, 3.1758018, 2.0890703, 3.7823453]"
69,"[1.0185732, -2.7975745, -5.9220066, 3.2244906, -1.1532278, -0.9319825, -0.50365394, -0.37148717, 0.44691962, 0.024209201, 0.0039545298, -0.5872989, 0.087516785, 0.062030286, -0.12813473, 0.16096745, -0.14641997, -0.035587512, 0.06930655, 0.06191337, 0.121928215]","[1.309623, 1.5641655, 1.7029375, 2.2539833, 0.1011, 2.6261668, 3.3280404, 0.5134258, 3.7258744, 0.55120677]"
70,"[0.02839911, 0.2276932, -2.130446, -0.065443635, 1.525005, -2.9347746, 0.24819462, -0.5097288, 0.017998457, 0.13815203, -0.100818336, 0.14678839, -0.20786457, 0.17358804, -0.018265054, 0.06369889, -0.1457299, -0.038641125, -0.122623265, -0.091635644, -0.0067459643]","[0.6163776, 3.620143, 0.7337444, 1.4231317, 1.0642282, 4.0941834, 1.9554373, 3.3293898, 1.7628474, 4.8684726]"
71,"[-1.2149417, 4.6515183, 1.3837227, -1.60691, 0.26581115, 1.8256731, -0.12997048, 0.20030808, 0.0076636076, 0.23225132, 0.2648136, -0.10947317, 0.21745425, -0.18379506, 0.019892514, 0.06368482, 0.05347778, 0.0008783564, -0.021958847, 0.0010607354, 0.029873058]","[4.5602083, 2.3435256, 4.024062, 2.7954278, 4.334549, 1.5742372, 2.6636782, 0.86243147, 4.9965, 1.6809659]"
72,"[0.1811642, -1.8651123, -2.9836478, -5.2208147, 3.080994, -0.09857027, -0.44773, 0.41982436, -0.3999283, 0.33715653, -0.2478362, -0.31007856, 0.05152455, 0.2138165, 0.043237485, -0.11318898, 0.05610305, -0.11171711, 0.08662537, -0.10875735, 0.05902952]","[2.9684284, 3.8689911, 2.2309778, 0.11886791, 3.4976802, 1.1370496, 0.38907024, 1.8776417, 3.167869, 1.2659608]"
73,"[0.20835441, -1.774821, 4.174321, 2.427054, -1.8949244, -0.51967114, 0.80075717, 0.036369324, 0.15809777, -0.671616, -0.08150341, -0.040034175, -0.11599904, 0.04741001, 0.060093373, -0.05803804, 0.1401844, -0.17475362, 0.017875895, 0.062206775, 0.00347583]","[2.298065, 0.23653916, 2.4727168, 4.058102, 1.8670708, 3.4903781, 3.7614346, 4.153984, 0.37180862, 2.9315684]"
74,"[0.23600048, -2.984005, 2.873016, 0.418084, 4.0185523, -2.5922408, -0.13880175, 0.038186073, -0.052218247, 0.049896, -0.15159428, -0.026180983, 0.04972729, -0.17747062, -0.1910803, -0.06460059, -0.14158882, 0.04806438, 0.013299548, 0.115862444, -0.027079068]","[2.6271927, 3.8411927, 0.24698955, 2.1807528, 4.78954, 1.3348749, 3.1545334, 1.7314008, 1.2590425, 1.0030128]"
75,"[-0.22323942, 1.5842966, -1.1630864, 0.4709781, -2.5483522, 0.53991115, 0.16152316, -0.003015399, 0.72600925, -0.41456273, -0.042102754, -0.12012142, -0.22509125, 0.0746735, 0.16478279, 0.03402423, 0.153274, -0.03237018, -0.0379421, -0.011568651, -0.03579806]","[2.5410995, 0.1376, 4.1931024, 3.7324297, 0.7281441, 4.1824846, 1.5363369, 3.8689418, 2.9315705, 2.5693717]"
76,"[-1.1038604, 5.1843567, 0.30717975, 1.297725, 2.7943935, -0.60583127, -0.067922875, -0.23525083, -0.24783911, 0.041316107, 0.17865343, 0.06174794, 0.094854176, 0.18343377, 0.157953, -0.10953569, -0.007376075, 0.19992393, 0.00025078654, -0.07023555, -0.0018823221]","[4.784869, 3.3531148, 1.6019362, 0.95883405, 2.0584533, 3.3420088, 4.046718, 3.45723, 4.1254725, 4.381035]"
77,"[1.1181028, -5.694696, -2.9843025, -8.772045, -3.8807893, 1.2735245, -0.31629986, -0.06979975, -0.3991639, -0.17670512, -0.27968553, 0.32485455, -0.22215775, 0.1451357, -0.034001976, 0.2537355, -0.17034334, 0.39184675, 0.123122, 0.10119653, 0.06639916]","[0.40114903, 2.4096875, 3.3612854, 4.2404428, 3.0613592, 1.321953, 0.3615275, 0.9198101, 1.9687163, 1.5632423]"
78,"[-1.2448814, 5.9377155, 1.5126905, 0.82784003, -1.8386618, 0.2443183, -0.13773642, -0.06562531, -0.21077204, -0.12886411, 0.016358674, 0.2552826, 0.074472934, 0.05944532, 0.16484521, 0.14490315, -0.0066752434, -0.072054595, 0.053179495, 0.030984644, -0.024012884]","[1.2614899, 2.869442, 4.1150756, 3.5755236, 3.4920542, 2.1380382, 4.8443203, 3.2360103, 4.754077, 3.5726192]"
79,"[1.5140058, -9.669738, 0.012659311, -4.754885, 4.6706653, -1.475903, -0.88549924, -0.13679229, 0.3442397, 0.13383174, 0.22863969, -0.24042633, -0.0072508454, -0.25492847, -0.3932339, 0.047765017, -0.12184003, -0.2341314, 0.24198169, -0.22451678, -0.16503283]","[3.5791717, 1.9140226, 0.66060835, 1.054187, 1.6907612, 4.2705903, 0.972798, 0.44532734, 1.7824005, 0.15950432]"
80,"[0.72914684, -5.225245, 4.299563, 3.4022331, 0.8940842, 1.713434, 0.6091016, -0.5623198, -0.25872228, -0.038098738, -0.06148289, -0.16857791, 0.16840205, -0.027726855, 0.27257663, 0.030178055, -0.03203293, 0.01939807, 0.037622653, 0.0455378, 0.05457419]","[3.2840602, 4.483162, 2.5323012, 3.104066, 1.0423489, 2.6596646, 3.396641, 2.2516713, 0.25043547, 2.217412]"
81,"[-0.52848244, 3.2741861, -1.0054579, 0.29609618, -1.3613949, -1.3204472, 0.14574867, 0.73633516, -0.1314552, -0.18740058, -0.06158063, 0.12049204, -0.091029465, -0.07490283, 0.15743953, -0.14443174, -0.011518568, 0.005428612, -0.083541036, -0.015055055, -0.05466392]","[1.7463593, 0.9708671, 2.2029986, 1.7336557, 3.8373222, 0.41792104, 2.1273506, 4.3839593, 3.4202898, 3.9774752]"
82,"[1.0736226, -0.44125986, -8.733969, 8.257675, 0.9770161, 0.82505083, -0.3958951, 0.4495297, -0.23410398, -0.07921484, -0.06860496, -0.14528504, 0.7634791, 0.8511847, -0.20866567, -0.0058089495, 0.12666765, 0.13615519, -0.07282125, 0.12573606, -0.03232886]","[1.6192573, 3.271048, 2.7232277, 0.2034758, 0.32026052, 0.85611194, 4.817896, 2.2225156, 4.5824265, 1.9841878]"
83,"[-0.3744105, 0.12466049, 0.25731862, -7.2072678, 0.4335285, 2.3594027, 0.3286771, -0.07318649, 0.053736623, -0.14222491, 0.36239338, -0.00030261278, 0.135634, -0.23809259, -0.32671243, -0.023219317, 0.08478629, 0.09752864, -0.22793406, 0.10769236, -0.04031836]","[3.4422047, 2.1082947, 2.4567978, 3.91303, 4.4469705, 4.334492, 1.0374293, 0.4173139, 1.5700428, 4.640995]"
84,"[-0.46502924, -0.345796, 4.804389, 1.0571566, 0.9589509, 1.489463, 0.4736799, -0.32050496, -0.3281283, 0.08542242, 0.06377047, -0.10195355, 0.07338262, 0.039077997, -0.17468348, 0.026697189, 0.07440877, -0.011142343, 0.11163553, -0.00940799, -0.056071505]","[4.4464664, 4.2423344, 4.135599, 1.50934, 2.7935388, 3.822928, 3.2291126, 2.6243532, 0.47246236, 3.157368]"
85,"[0.15154338, 1.0137496, -1.1362034, 0.925497, -3.4503598, -3.7396502, -0.34564438, 0.13341674, 0.1227992, -0.22004092, -0.119584486, -0.02709645, -0.09652665, -0.13358158, 0.02760312, -0.2761674, 0.18837345, -0.03545199, -0.11175111, -0.028464273, -0.015282527]","[0.7300169, 0.67572385, 1.2858452, 2.7830412, 2.5268798, 1.9221672, 2.5049157, 4.878521, 3.6918368, 1.1959412]"
86,"[0.72591925, -1.8726903, -3.7422478, 2.9487956, -1.650306, 0.43287313, 0.46630666, 0.1501, -0.6585536, 0.28638515, -0.12147388, 0.28814548, -0.26971012, -0.08832738, -0.14903994, 0.071810134, -0.30938768, -0.102950275, -0.025713935, -0.06505564, -0.02857694]","[0.33260822, 4.8913107, 1.9665291, 3.612803, 1.765278, 0.26940086, 2.9049287, 1.2909689, 1.0431988, 4.3108582]"
87,"[-0.9481938, 3.1299634, 2.2283325, -0.5179236, 0.33318856, 1.2637653, 0.03301824, 0.12383664, 0.10641277, -0.056247532, 0.022630125, -0.0072025657, 0.0030655265, -0.0076925755, -0.09122249, -0.029288292, 0.14704421, 0.036942944, 0.009919278, -0.019373521, -0.016669028]","[4.8748703, 1.0646106, 3.5230577, 2.4978127, 3.3379383, 2.8826663, 1.8129442, 3.731144, 2.7172675, 2.2487962]"
88,"[-1.1091222, 4.1147127, 3.048946, 0.19700685, 1.2563344, -0.45375085, -0.45994264, -0.19135106, 0.19394821, -0.21797709, -0.013085812, 0.15822338, 0.14932564, -0.07477158, -0.14017107, -0.15670717, -0.04604414, -0.006702386, 0.065388724, 0.011447504, 0.0303974]","[2.9740732, 2.7909706, 0.7730562, 4.6559534, 4.2945437, 4.518914, 3.7642858, 3.6697197, 4.2218504, 0.62825495]"
89,"[0.6051477, -2.512508, -5.216668, -3.7388835, -1.4543064, 1.6538763, 0.101004004, 0.01642245, 0.16740805, 0.05915761, -0.12328432, -0.22945964, -0.13975766, 0.16836302, 0.1020401, 0.08594242, -0.051472068, 0.06697953, 0.08426702, -0.102510884, -0.14436778]","[2.1091118, 1.3559144, 4.9956, 0.90177906, 0.84082997, 2.440198, 0.5656217, 1.2488439, 2.2138283, 3.6905003]"
90,"[-0.4737811, 0.72598135, 3.5093446, 0.6280746, 0.21245602, 0.83396924, -0.7412015, 0.15093672, -0.13855237, 0.20765781, -0.09077442, -0.3429735, 0.17746158, -0.1285085, -0.17197427, 0.18617657, -0.08841345, 0.021030217, 0.075467624, 0.013944887, 0.02503699]","[1.9384865, 4.867512, 3.7200086, 1.2477885, 3.6339722, 1.9192668, 4.1154275, 0.23699318, 2.9625916, 0.2113013]"
91,"[0.30833554, -2.4715226, -1.3736811, -4.297403, 0.65926456, 0.64995366, 0.523906, -0.027472079, 0.39237085, 0.038027525, -0.21767434, 0.07397598, -0.19669548, 0.12953687, -0.05648108, -0.1393137, 0.0320512, 0.051450536, 0.13422786, -0.009598881, -0.039452475]","[3.1236777, 1.1247208, 1.3821613, 3.086298, 1.5357845, 3.8501213, 0.23833658, 3.1522202, 1.2785096, 3.2859647]"
92,"[-0.8690474, 3.420107, 1.2897985, 2.0006652, 0.68383586, 1.3470192, 0.09290294, -0.32006407, -0.15773755, -0.043004856, 0.028270036, -0.1345129, -0.093132325, 0.1804536, 0.0058769137, 0.0060753524, 0.13388672, 0.059307963, 0.051870514, -0.0711828, -0.08366722]","[4.676172, 2.8698936, 4.563078, 0.70336676, 1.3465502, 3.539514, 3.1975038, 4.608812, 2.0509396, 3.8207376]"
93,"[0.1495859, 0.30496815, -2.9541664, -2.487617, -1.9697386, -3.9911132, -0.11687678, 0.24072802, -0.12800434, 0.16543764, -0.04213595, 0.20805883, -0.0438776, -0.12455642, 0.08373213, -0.23242958, -0.17398015, -0.08722234, 0.040320575, 0.15511602, 0.07555446]","[0.44129664, 1.3610562, 0.19933416, 4.224076, 3.8602948, 0.73905355, 1.3675705, 2.6112537, 4.0001283, 2.3703182]"
94,"[-0.7142159, 2.6192737, 2.8389478, 0.35032612, -1.3982513, -0.7247077, 0.029339954, -0.059698343, -0.18089193, -0.16949765, -0.14294136, 0.22619563, -0.043816388, 0.08322257, -0.13417776, 0.01656866, -0.015692621, -0.10374256, -0.04489834, 0.05272404, 0.0037560593]","[0.8378527, 3.195154, 2.0439997, 4.1877317, 4.514666, 2.3642924, 3.5546405, 3.9398215, 1.9205617, 2.7408698]"
95,"[-0.37673134, 1.7347597, -2.1227205, 0.72611415, 1.4511571, 0.89352554, -0.34666649, -0.30113637, 0.34707266, 0.09462324, 0.09270173, -0.47602624, 0.08432424, 0.018249534, 0.14163972, -0.028871804, -0.016182866, -0.03426427, 0.031074569, -0.13570796, -0.016895652]","[4.0522866, 2.0991244, 2.8111572, 0.9059263, 0.47587982, 4.53423, 2.2380645, 1.5579093, 4.8379173, 0.97002274]"
96,"[-0.72387, 2.6542957, 1.0365089, 1.7558296, 2.129587, -0.10007095, -0.27239197, -0.35735244, -0.06793207, -0.014676601, 0.070492014, -0.11593121, -0.026236296, -0.057946563, -0.02606554, -0.11100945, -0.1297641, 0.011116967, 0.14372155, 0.0070073307, 0.041101836]","[3.5441847, 4.1074343, 0.8204402, 3.3408206, 1.9578794, 2.9241552, 4.7762055, 1.3780062, 3.3942633, 1.410803]"
97,"[1.1211442, -5.0148463, -0.580736, -0.7361716, -3.9602177, -0.6902216, 1.1495713, 0.678572, -0.2561566, -0.09987378, -0.15302414, 0.044385374, -0.31588268, -0.22240198, 0.009716883, -0.04415846, 0.13174051, -0.024190366, 0.12483586, -0.08392531, -0.03960517]","[1.6254864, 0.3209133, 3.2123332, 2.9201455, 2.9487274, 0.29118937, 0.90686226, 3.138735, 0.1008, 4.655281]"
98,"[0.27374482, -0.8469838, -1.3889443, 3.0891259, 1.9347155, -1.8747463, 0.008923911, 0.14559671, -0.28619576, -0.034439325, -0.24415436, -0.0915454, -0.17560658, 0.111321926, -0.074320875, -0.11045563, -0.018811435, 0.15697545, -0.14121659, 0.06393477, -0.040879235]","[1.5105168, 3.2673957, 1.1237051, 1.0989735, 1.8086648, 1.209636, 3.3404825, 3.934309, 1.5488871, 2.371271]"
99,"[-1.2809982, 5.515197, 1.3116387, -1.3335749, -0.71943796, 1.6647933, 0.088280804, 0.039512813, 0.18763798, 0.027597427, 0.21354145, 0.12892786, 0.1203534, -0.04760173, 0.10850841, 0.11306524, 0.07694495, -0.009400263, 0.0034306645, 0.034329653, -0.024055291]","[3.5072465, 1.6943516, 4.4578066, 4.8330474, 3.325488, 3.3236089, 2.443783, 1.877939, 4.430769, 4.350281]"
100,"[-1.4419258, 5.805009, 2.6668594, -0.19633643, 1.2548336, 0.62869954, -0.021467268, -0.20294946, -0.18080992, 0.081710815, 0.2509529, 0.027016476, 0.2413142, 0.11326614, -0.08134532, 0.0011917055, -0.014893919, 0.05398777, 0.10241102, -0.026857316, 0.06557742]","[3.7866673, 4.456927, 2.4198542, 2.4101548, 4.2589946, 4.3879237, 4.5436883, 1.108682, 3.6471689, 3.4844148]"
101,"[2.9080112, -12.378047, 1.5699506, 3.03622, -3.9785137, 0.15286878, -0.01645565, 0.15832852, 0.21031338, -0.077389896, -0.10268378, 0.050121695, 0.23021317, -0.01503475, 0.5989555, 0.024612777, 0.16651386, 0.08382647, -0.20309885, -0.036525846, 0.21700516]","[1.2867829, 0.9569675, 2.625027, 4.065701, 0.9237351, 1.3602306, 1.1572486, 3.2109573, 0.4548282, 0.7037094]"
102,"[1.8225324, -2.0097623, -10.855549, 9.1045885, -2.874999, 3.4340904, 0.319129, 0.053283975, 0.31732014, 0.08799247, 0.21645316, 0.89760387, 0.8319876, 0.15933521, -0.7845941, 0.23624831, -0.32808554, -0.08729762, -0.08658835, -0.10213062, -0.020302907]","[0.5282559, 4.1356616, 4.41462, 2.830946, 0.26387644, 0.5325031, 3.8254023, 0.49655163, 2.7353754, 4.9108686]"
103,"[0.3974036, -4.077196, 2.0927706, -3.093863, 3.945816, -1.9115831, 0.53876877, 0.30411696, 0.5327928, -0.085426435, -0.15133515, 0.18476957, -0.00023365021, -0.15441239, -0.2028971, -0.16641802, -0.013682544, 0.11108605, 0.05997499, -0.07557538, -0.0821319]","[3.9853003, 0.6408362, 0.4351684, 1.5623714, 4.9964, 2.7002337, 0.9559955, 2.4558103, 0.88548756, 1.8967348]"
104,"[-0.7578713, 1.9983965, 4.0766997, 0.74298716, -0.3149094, 1.1600478, -0.4205523, -0.25852013, 0.03757298, -0.08238145, -0.107001126, 0.04171139, 0.058279037, -0.020962894, -0.13211346, 0.0620251, 0.106557034, -0.037255615, 0.04765531, 0.04952371, -0.039253466]","[2.6383283, 3.8460312, 3.726256, 3.80789, 2.5876393, 4.84379, 2.614792, 4.677975, 2.3845916, 1.0838481]"
105,"[-0.5031887, 2.3534837, -2.2763548, -1.3750856, 2.5997598, -1.6711786, -0.115524285, 0.3158388, -0.067761555, 0.18062024, 0.03965071, -0.19174972, 0.132803, 0.25307006, 0.20260365, -0.041878104, -0.058169633, 0.05328697, -0.10650782, -0.03833589, 0.010204602]","[2.36004, 2.744526, 1.7169671, 0.22760083, 2.3697116, 2.1982775, 1.7172946, 2.0256853, 4.365309, 3.1936224]"
106,"[-0.7272545, 1.9427608, 0.40587068, -4.520566, -0.6558205, 1.9647124, -0.4347928, 0.08069509, 0.19707192, 0.3094406, -0.3722627, 0.29834944, 0.09327397, 0.040178537, 0.022565655, 0.008836031, 0.1374534, -0.0003169179, 0.0018537939, 0.020914927, 0.03877957]","[2.4091208, 3.3222017, 4.2136393, 3.1068444, 3.8220046, 2.7327034, 0.18844482, 3.9507263, 4.6349993, 0.9582182]"
107,"[0.69150066, -1.6200104, -3.6151767, 5.5814924, 1.4154105, 0.23415357, 0.24845712, 0.2449255, -0.29058316, -0.09447518, -0.047331333, -0.08899771, -0.07808471, 0.08003703, -0.10246405, -0.08742361, -0.09793115, 0.032569677, 0.061939992, 0.049172163, 0.020174306]","[2.739142, 2.3873296, 1.1798518, 2.1014438, 1.1167616, 0.648863, 3.980579, 2.3613102, 1.4435252, 2.8976219]"
108,"[0.12456137, -2.1150947, -0.6811612, -1.5951039, 0.56436956, 3.5246143, 0.7334741, -0.39626765, 0.03673625, 0.2777264, 0.2338185, -0.14211342, -0.19514512, -0.38774312, -0.13875559, -0.06453729, 0.17345066, 0.021336436, -0.23438269, 0.027825356, -0.09521805]","[4.5158434, 3.8212724, 3.0400538, 4.4110703, 1.4302926, 2.0943005, 1.5450466, 0.58508885, 0.56380343, 4.3427696]"
109,"[0.10386503, 1.9752127, 0.29243976, -1.1304802, -6.1165915, -6.17196, -0.21034227, -0.32019463, -0.0012950599, 0.053379536, 0.32999787, -0.14190239, 0.17055945, -0.15392521, -0.0963704, -0.35395187, 0.39966077, 0.056850355, -0.12962365, -0.20929044, 0.12889285]","[0.5815048, 0.2506573, 2.451751, 0.95579296, 3.4073095, 4.999, 2.978324, 2.941154, 3.5379052, 1.486254]"
110,"[0.5764205, -3.2312622, -0.67895174, -2.7336152, 4.96321, -4.505037, 0.5501184, -0.18885541, -0.14278246, 0.31045634, 0.1254865, 0.07759378, -0.057033017, -0.06693202, -0.1642374, 0.4713214, -0.09674972, -0.013946772, -0.050780654, -0.13317668, 0.033770695]","[1.1555893, 4.4259005, 0.5980827, 0.48498243, 2.8948467, 3.4206262, 2.028329, 0.7839989, 0.8017899, 3.180119]"
111,"[-0.20731997, 0.5134562, 2.3560133, 3.317441, -1.2695293, 1.9621153, -0.7371014, 0.3664564, 0.10616854, -0.23164243, -0.18373007, -0.06588191, -0.19845966, -0.38281423, 0.005490765, 0.18982737, 0.08259569, 0.09911, 0.10548518, -0.035276957, 0.059595168]","[4.125948, 0.9262578, 4.9985, 3.9921625, 2.0703502, 1.1228716, 3.6434193, 3.6342406, 2.67737, 0.34454387]"
112,"[0.18848741, 0.13464624, -5.285014, 2.1547215, 1.3091048, 1.2692945, -0.20505801, -0.09597796, 0.13412756, 0.12859158, -0.12789774, -0.09611827, 0.023661613, 0.13529706, 0.13036306, -0.15806353, 0.022655964, -0.044510305, -0.0473196, 0.03608317, -0.05038473]","[3.3464332, 3.0181122, 1.8035362, 1.9558578, 0.6243362, 1.5404426, 0.9302173, 4.2167673, 4.234254, 1.9295105]"
113,"[-1.1907945, 4.926704, 3.075662, -0.19726048, -1.0642672, 0.056491494, 0.19872686, 0.07424438, 0.058362603, -0.19848987, 0.0806216, 0.10017991, 0.09927118, 0.22107716, -0.09431997, 0.14933407, 0.02583222, -0.0729814, 0.065576136, -0.0014940575, 0.04089259]","[1.9009722, 1.8920645, 3.4741757, 3.0190156, 4.62965, 4.010457, 4.7983093, 1.7185957, 2.447733, 4.1956306]"
114,"[0.4071374, -3.8473647, 0.98364747, 0.16696545, 0.20448284, 0.83799976, 0.24869087, -0.6165027, 0.16378364, 0.14421558, -0.069357395, -0.1951457, -0.039855868, -0.04423356, -0.06269455, -0.006306514, -0.16219811, -0.06044936, -0.024157723, 0.09602699, -0.0054344684]","[1.3228048, 4.391932, 1.5959251, 3.6611307, 0.8836252, 4.3222656, 2.4297636, 0.95482343, 1.075268, 1.8696468]"
115,"[-1.1918913, 5.279227, 1.7645938, 0.0930171, 0.43536997, -0.35023344, 0.22319038, 0.36177075, 0.050905168, -0.26622957, 0.07946789, 0.018018156, 0.074291915, 0.22259247, 0.02594392, -0.03482002, 0.082567364, 0.10512443, -0.0070269853, -0.06996802, 0.013872096]","[3.6615682, 0.58890676, 3.284995, 0.40829033, 4.1602902, 2.40577, 3.3412945, 3.817405, 3.0334764, 4.8396716]"
116,"[-0.36670482, 1.9053028, -2.701239, 0.19096209, 3.4633613, -0.4024312, -0.034020964, 0.41874844, -0.2969672, 0.19940293, -0.029080808, 0.15435417, -0.15048061, -0.18118748, 0.20675808, -0.30890724, 0.003831625, -0.030162357, -0.010635987, 0.19176495, 0.025314882]","[3.9077435, 3.7380252, 0.40835127, 2.6911638, 3.1524189, 0.19624898, 1.3967358, 3.8084378, 3.9475324, 2.9725685]"
117,"[-0.20656708, 0.5764319, 1.521503, 1.5934355, -2.4807281, -0.4783975, -0.22040999, -0.07159418, 0.027627394, -0.04958661, -0.16180998, -0.28064346, -0.07433835, 0.096039474, -0.022069678, 0.21023889, -0.067674756, -0.025095068, 0.03724301, 0.02526141, -0.0037518302]","[0.902739, 2.193903, 4.451374, 1.3453584, 1.7109241, 3.2014341, 4.5125394, 1.3845356, 2.2258964, 1.3208656]"
118,"[-0.33137155, 2.7207355, -1.6739336, -3.1719556, -3.8792553, -2.1529262, -0.18770605, -0.22666028, -0.0076595424, 0.23800915, -0.15102196, 0.27317312, 0.08051424, 0.20566764, 0.215453, -0.12857062, 0.09947038, -0.16985936, -0.11089781, -0.019806333, 0.03539891]","[0.13164435, 2.5708592, 2.4888153, 2.281689, 2.4008956, 3.85407, 0.5543104, 4.586715, 4.9907, 4.5685925]"
119,"[-0.66039467, 2.0632744, 2.3637702, 1.7432725, 0.785629, 1.0365982, 0.18474163, 0.10855663, -0.1449621, -0.12948486, 0.07561174, -0.08917618, -0.13651025, -0.07716763, -0.07685438, -0.04882276, 0.042130053, 0.07965027, 0.11046998, 0.014896184, 0.027274847]","[4.987666, 1.3299079, 2.109304, 3.7059417, 2.8162727, 1.7154703, 4.0540237, 2.299671, 1.7772422, 2.405486]"
120,"[2.5379863, -12.81159, 8.150933, -1.9127644, 0.99408627, 2.3616114, 0.1022004, 0.5472621, -0.53467166, 0.6616882, 1.2535983, -0.014098614, 0.0003437996, 0.35734624, 0.63105977, 0.01659961, -0.027723335, 0.016170263, -0.29102033, -0.20902291, 0.11850625]","[3.7794576, 3.858805, 3.6078184, 1.6500766, 4.562893, 1.4401503, 1.5886385, 0.38211295, 0.26766992, 0.50500757]"
